ScenarioTime,segment_id,ScenarioTime_start,ScenarioTime_end,ScenarioTime_mid,start_time,end_time,duration_sec,n_frames,movement_state_v3,head_state_v3,hand_state_v3,mean_ped_speed_xz_smooth,mean_ped_accel_xz_smooth,mean_car_ped_distance_xz,mean_distance_closing,mean_hesitation_score_v3,mean_yield_score_v3,ped_behavior_phrase_v3
0.0,0,0.0,1.586426,0.793213,0.0,1.586426,1.586426,33,near_stopped,head_forward,hand_not_available,0.15406511054974775,0.13124931693007288,87.42086270760319,0.004552065122079557,0.2602266632311838,0.2555579385337023,near_stopped + head_forward
1.635742,1,1.635742,2.387695,2.0117184999999997,1.635742,2.387695,0.7519529999999999,18,slowing_to_stop,head_turning_or_scanning,hand_not_available,0.21234070403953764,-0.18518915303012415,87.32406895616093,0.0027969540350895445,0.24404429016635243,0.17922808660580897,slowing_to_stop + head_turning_or_scanning
2.428711,2,2.428711,10.863525,6.6461179999999995,2.428711,10.863525,8.434814,176,near_stopped,head_forward,hand_not_available,0.06490339858323234,0.019893978786440773,78.75274558239549,0.1301725160401963,0.4902020105127722,0.470690786082287,near_stopped + head_forward
10.915039,3,10.915039,11.68042,11.297729499999999,10.915039,11.68042,0.7653809999999996,16,speeding_up,head_forward,hand_not_available,0.6613942235561523,0.6936212707034934,62.41195033866841,0.23783574150686854,0.18981814717428958,0.18981814717428958,speeding_up + head_forward
11.736328,4,11.736328,24.836182,18.286255,11.736328,24.836182,13.099854,260,steady_walking,head_forward,hand_not_available,1.146888536269532,0.0028506622387741093,38.66783557888053,0.13392350387541382,0.14566056520755874,0.1069744928544462,steady_walking + head_forward
24.887939,5,24.887939,25.793701,25.34082,24.887939,25.793701,0.9057619999999993,19,slowing_down,head_forward,hand_not_available,0.7854665020412911,-0.3692976961069635,25.069827805959136,0.0756924683583078,0.18980816832408348,0.06055397468664624,slowing_down + head_forward
25.844482,6,25.844482,27.916992,26.880737,25.844482,27.916992,2.072510000000001,42,steady_walking,head_forward,hand_not_available,0.43122801998714105,-0.14974432962087336,21.748924468441093,0.1223975919021567,0.16866289311923893,0.11462904520741647,steady_walking + head_forward
27.96875,7,27.96875,29.75415,28.861449999999998,27.96875,29.75415,1.7853999999999992,40,slowing_to_stop,head_turning_or_scanning,hand_not_available,0.252206057586099,-0.08069523882026058,17.080732207285557,0.09739299550922279,0.24299846061545632,0.20364946522525096,slowing_to_stop + head_turning_or_scanning
29.797852,8,29.797852,41.770508,35.78418,29.797852,41.770508,11.972656,273,near_stopped,head_forward,hand_not_available,0.027023601579412564,-0.011460434299610462,16.769457133382623,-0.08923551873929589,0.45541853392290615,0.4754499878665443,near_stopped + head_forward
