participant_id,pednyc_number,scenario,recording_identifier,scenario_time,aligned_time,ped_x,ped_z,veh_x,veh_z,ped_speed,veh_speed,ped_acceleration,veh_acceleration,distance_m,closing_rate_mps,approach_state,ttc_seconds
PedNYC10,10,7,PedNYC10_scenario7,0.0,-4.890869,-1.939706563949585,70.18545532226562,84.68988800048828,58.0099983215332,0.060870767940069,0.0004011265213748,0.0092795730363254,0.000247110276447,87.48101741278256,-0.06495923523907196,separating,
PedNYC10,10,7,PedNYC10_scenario7,0.062134,-4.828735,-1.9441115856170648,70.18289947509766,84.6899185180664,58.01000213623047,0.0627742867980365,0.0004205980518431,-0.0091962482045524,0.0003795227062898,87.48505358990491,-0.06328429335258079,separating,
PedNYC10,10,7,PedNYC10_scenario7,0.108521,-4.782348000000001,-1.947300672531128,70.18077087402344,84.68993377685547,58.0099983215332,0.060901270916874,0.0003842585254597,-0.0165600254905949,0.0003411372616144,87.48793115374502,-0.05719631427916738,separating,
PedNYC10,10,7,PedNYC10_scenario7,0.15625,-4.734619,-1.950134038925171,70.17845916748047,84.68994140625,58.00999450683594,0.0569882549756586,0.0004037280645789,-0.0223104170196434,0.0004891434593587,87.49042350647869,-0.04572575227348352,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.202515,-4.688354,-1.952297925949097,70.17649841308594,84.68989562988281,58.0099983215332,0.0576273783188562,0.0003968177983502,-0.0231596149933609,0.0002356628065595,87.4922478202726,-0.03902241595721989,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.247314,-4.643555,-1.9543721675872805,70.17401123046875,84.6899185180664,58.01000213623047,0.0636120498080669,0.0004727129148256,-0.0256067231405559,0.0003291245658097,87.49397822515996,-0.03027560516250105,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.293213,-4.597656000000001,-1.9556434154510496,70.172119140625,84.6899185180664,58.00999450683594,0.0581018208969158,0.0005265982162257,-0.0261393729979616,0.0004466860625498,87.49497516076468,-0.016955351493152193,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.336182,-4.554687,-1.9563567638397217,70.17106628417969,84.68989562988281,58.0099983215332,0.0551753541381827,0.0005297108540142,-0.0261561892919547,0.000316176888057,87.49551204415444,-0.008429644261923386,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.380859,-4.51001,-1.956916570663452,70.16831970214844,84.68991088867188,58.0099983215332,0.0521233096982497,0.000604464099521,-0.0308032037140214,0.0003869749824458,87.49569982326075,0.004487775228199098,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.425537,-4.465332,-1.956688642501831,70.16592407226562,84.68988037109375,58.0099983215332,0.0507471202159486,0.0005130679649406,-0.0274939727570306,0.000544351844921,87.49511102161709,0.009950551709152933,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.472412,-4.418457,-1.9565446376800537,70.16441345214844,84.68992614746094,58.01000213623047,0.0483997231247373,0.0005723058786114,-0.0276867380624893,0.0003604620465337,87.49480335400958,0.018321984385011092,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.515259,-4.37561,-1.955581426620484,70.16220092773438,84.68994140625,58.0099983215332,0.0481486761918945,0.0006277146105705,-0.0438748856018962,0.0001605190088206,87.49355779235202,0.028276287237645192,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.560059,-4.3308100000000005,-1.954658269882202,70.16020202636719,84.68990325927734,58.0099983215332,0.0495128686798956,0.0005774390971923,-0.0351327581161747,-5.8727795932490464e-05,87.49232819310089,0.029548058043928904,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.604858,-4.286011,-1.9535090923309328,70.15824127197266,84.68989562988281,58.0099983215332,0.0454139755273056,0.000577232130453,-0.029769027544424,-6.10376938311452e-05,87.49091032010259,0.03476741839119768,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.64856,-4.2423090000000006,-1.9521329402923584,70.15647888183594,84.68984985351562,58.00999450683594,0.0434219294136322,0.0006707135021058,-0.0260593806066869,-0.0002933676009475,87.48925799842308,0.03731137604313517,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.694458,-4.196411,-1.95068621635437,70.15485382080078,84.6898193359375,58.00999450683594,0.0439586599091315,0.0005710161383651,-0.0233264082230485,-0.0001418397546575,87.48756946053946,0.036303657721191485,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.738037,-4.152832,-1.9492709636688232,70.15370178222656,84.6898193359375,58.0099983215332,0.0420202562336513,0.0005489979280063,-0.0218441293021631,-0.0002573154654913,87.48600746224847,0.029831891665594412,approximately steady,
PedNYC10,10,7,PedNYC10_scenario7,0.782959,-4.10791,-1.9482648372650144,70.15312194824219,84.68983459472656,58.0099983215332,0.0409471696811595,0.0004933971794643,-0.0233159611310155,-0.0003746086462056,87.48494570268188,0.030249449031202857,approximately steady,
