participant_id,recording_identifier,scenario,pedestrian_entry_time,pedestrian_exit_time,vehicle_entry_time,vehicle_exit_time,reached_zone_first,entry_time_difference_seconds,passed_zone_first,exit_time_difference_seconds,occupancy_intervals_overlap,occupancy_overlap_duration_seconds,pedestrian_speed_at_entry_mps,vehicle_speed_at_entry_mps,pedestrian_minimum_approach_speed_mps,vehicle_minimum_approach_speed_mps,pedestrian_stopped_before_entry,vehicle_braked_before_entry,minimum_distance_m,minimum_distance_time,minimum_distance_aligned_time,distance_at_pedestrian_entry_m,distance_at_vehicle_entry_m,closing_rate_at_minimum_distance_mps,approach_state_at_minimum_distance,ttc_at_minimum_distance_seconds,pedestrian_entered_zone,vehicle_entered_zone,data_quality_flags
PedNYC22,PedNYC22_scenario21,21,36.677002,43.802063,32.843567,34.510254,vehicle,3.8334350000000015,vehicle,9.291808999999994,False,0.0,0.5347393079295659,1.8702289365344855,0.0163669232441415,0.3297233032246594,True,False,2.5382266144024483,33.010254,14.833801000000005,9.46128013786135,2.5550179926232586,0.013120358703456958,approximately steady,,True,True,
PedNYC23,PedNYC23_scenario21,21,23.966797,27.091797,34.967041,36.717041,pedestrian,11.000244000000002,pedestrian,9.625244000000002,False,0.0,1.1600196625449684,1.9852159537786536,0.0564260982920819,1.0502871071311457,True,True,5.835623911653845,36.217041,24.209106,12.052065880284202,7.064919228587436,-0.02134985113245591,approximately steady,,True,True,
PedNYC24,PedNYC24_scenario21,21,32.467468,36.967529,28.633972,29.217407,vehicle,3.8334959999999967,vehicle,7.7501219999999975,False,0.0,0.978876882451968,5.018572693896806,0.0406533292834583,0.0003631784391228,True,False,5.045232930930471,21.217102,7.666870000000001,30.572140980076963,5.455648900518969,-0.004356743516417794,approximately steady,,True,True,
PedNYC25,PedNYC25_scenario21,21,27.590942,29.88269,33.091187,34.591431,pedestrian,5.500245,pedestrian,4.708741,False,0.0,0.9991069775808632,2.4365441723099632,0.0968587143455979,0.0003000104025055,True,True,6.429357448387414,34.216309,19.334351000000005,7.311575913424913,7.256938292332801,-0.1203810116397932,separating,,True,True,
PedNYC26,PedNYC26_scenario21,21,21.255371,24.380371,16.713623,17.838623,vehicle,4.541748000000002,vehicle,6.541748000000002,False,0.0,1.193068295868602,3.2167811516344806,0.8677028218387627,3.2167811516344806,False,True,4.823245218103236,14.421875,3.916748,15.060907619277211,6.332946156922368,0.0768316439240948,approaching,,True,True,
PedNYC27,PedNYC27_scenario21,21,34.34082,38.924316,51.63269,55.341064,pedestrian,17.291869999999996,pedestrian,16.416748000000005,False,0.0,0.5648370927917228,1.2327530447674548,0.4766651329311343,0.3151957522864033,False,True,6.745155413298277,54.466064,30.45874,22.03067639667152,7.528158628269407,-0.0035952417673854598,approximately steady,,True,True,
PedNYC28,PedNYC28_scenario21,21,25.007568,28.174316,33.882813,35.966064,pedestrian,8.875245,pedestrian,7.791748000000002,False,0.0,1.0862548289905571,1.410898936654239,0.3929985640718311,1.1897812927288374,False,True,6.451911056787435,35.424561,20.833741,12.132484628137176,7.48181762078804,0.0215716849086931,approximately steady,,True,True,
PedNYC29,PedNYC29_scenario21,21,28.175293,32.967224,40.425781,42.509155,pedestrian,12.250488,pedestrian,9.541930999999998,False,0.0,0.7787337125066638,1.4514820111670137,0.6500690514186034,0.6891984236784471,False,False,7.040662088310961,42.259155,26.20935,12.46982483532404,7.9808382866606475,0.003513824588409875,approximately steady,,True,True,
PedNYC2,PedNYC2_scenario21,21,20.7771,25.077393,,,undefined,,undefined,,False,0.0,1.180948829100419,,1.052752578391333,,False,False,5.70830977902595,15.898926,3.895752,27.385149276880554,,-0.04673578260420186,approximately steady,,True,False,vehicle_never_entered_zone
PedNYC30,PedNYC30_scenario21,21,24.675049,27.966797,30.967041,31.842041,pedestrian,6.291991999999997,pedestrian,3.8752439999999986,False,0.0,0.3412054233395661,3.228963002709273,0.0099162014201017,6.105554893204952e-05,True,False,4.023588717806648,22.258545,12.667236,4.168352184951132,6.716098819019428,-0.0037148392625070414,approximately steady,,True,True,
PedNYC3,PedNYC3_scenario21,21,24.898621,29.145935,32.982788,34.653137,pedestrian,8.084167,pedestrian,5.5072019999999995,False,0.0,0.4806026021749422,2.0975677127008576,0.4262483941700907,0.0001451121410254,False,False,3.5179769347048646,18.62207,11.849121,4.806278095986007,6.567630154119321,-0.0036713654038287302,approximately steady,,True,True,
PedNYC4,PedNYC4_scenario21,21,24.355713,28.22876,38.969238,41.031494,pedestrian,14.613524999999996,pedestrian,12.802734000000001,False,0.0,0.930001725008114,0.501121432474691,0.6149629205950499,0.0508107815323124,False,True,6.837289249759647,40.928223,28.048096,11.056042468974018,8.064413552477786,-0.013732135247096267,approximately steady,,True,True,
PedNYC5,PedNYC5_scenario21,21,24.168213,27.91333,31.043945,32.698242,pedestrian,6.875731999999999,pedestrian,4.784912000000002,False,0.0,0.7308032574426041,2.37599132731364,0.3480577863919041,5.695915955306251e-07,False,True,3.6125860636990534,19.102783,4.666014999999998,5.755610532351031,7.046054550389688,-0.01973831659778824,approximately steady,,True,True,
PedNYC6,PedNYC6_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_01_11_17_48_decoded,21,,,,,undefined,,undefined,,False,0.0,,,,,False,False,44.39781285151947,22.350952,22.350952,,,0.01333153592576738,approximately steady,,False,False,pedestrian_never_entered_zone;vehicle_never_entered_zone
PedNYC6,PedNYC6_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_01_11_18_30_decoded,21,25.797485,28.816711,33.581116,36.130615,pedestrian,7.783631,pedestrian,7.313903999999997,False,0.0,0.83421043894162,1.224276197437004,0.4453074830164605,0.3409189443166877,False,True,6.4671251117456015,25.929565,11.003418,6.475348039758823,7.442355716172351,-0.10052936520391142,separating,,True,True,
PedNYC7,PedNYC7_scenario21,21,26.518188,30.711914,38.919189,40.14563,pedestrian,12.401001000000004,pedestrian,9.433715999999997,False,0.0,0.9445152092646462,2.77784620714498,0.632358117993643,1.2758694945779812,False,True,6.193184392992359,39.930908,23.812988,18.845326193437998,7.456229677788821,0.03556011209661847,approximately steady,,True,True,
PedNYC9,PedNYC9_scenario21,21,21.599609,24.862183,19.019165,20.223755,vehicle,2.580444,vehicle,4.638428000000001,False,0.0,0.7427806942442348,3.124598104761676,0.039394131124076,3.124598104761676,True,True,2.995385595495091,19.265015,9.891723999999998,7.235172693731732,3.024575850077725,-0.0009748865249257221,approximately steady,,True,True,
