recording_identifier,pednyc_number,scenario_number,median_pedestrian_speed,peak_pedestrian_speed,median_positive_acceleration,median_deceleration_magnitude,low_motion_proportion,stop_start_count,recording_duration,head_rotation_event_count,median_absolute_head_rotation_rate,minimum_pedestrian_vehicle_distance,vehicle_speed_at_movement_onset,vehicle_deceleration_around_movement_onset,median_closing_speed
PedNYC6_scenario15_CSV_Scenario_Ped_15_Session_temp_2024_03_01_11_52_52_decoded,6,15,0.24802044840291615,-1.3543037744849258,-0.09184286296742765,-0.04937777601027604,-1.0819265496710684,-0.4119741317793409,0.6151371179261774,-0.23219494768352306,-1.1158318611727231,-0.2826996658091952,0.5667938055894338,-1.931220603856613,-0.42090566435187476
PedNYC6_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_01_11_17_48_decoded,6,21,-1.1912122705651154,-3.264994465090585,-1.453653994825357,-1.6275084896271788,3.3836065524449235,-0.1839170231157772,-1.302798672429286,-0.6711000317194508,-0.7884765687062733,3.7481701148858697,-1.45222467399192,-0.37467560789234805,-0.9721367127628622
PedNYC6_scenario21_CSV_Scenario_Ped_21_Session_temp_2024_03_01_11_18_30_decoded,6,21,-0.6716299916878173,0.07308851860433677,-0.6306557758590646,-0.5380890999167489,0.4179416690859738,0.2721971942113502,0.34601525585155973,-0.6711000317194508,-1.229987091126764,-0.17699280341399815,-0.059342204988874644,0.4367895879442906,-0.5868940858576305
PedNYC7_scenario3,7,3,0.9590101081439001,-0.07705908330762919,0.1883127487815191,-0.1952382326030835,-0.8763514299073522,-0.4119741317793409,0.007847975425007122,-0.23219494768352306,0.023125300249670546,-0.3376095976045696,0.5040402014783887,0.01897329107627389,-0.30739472290725395
PedNYC7_scenario7,7,7,-0.07001973132963597,0.14124267457858522,-0.3345046409031607,-0.20834582165339258,0.22955989732303564,0.044140085547786485,0.09027624473552603,-0.23219494768352306,-0.021034753755338628,-0.28771441988180285,0.5922587805073578,-0.03322434967553853,1.1125932382692914
PedNYC7_scenario12_CSV_Scenario_Ped_12_Session_temp_2024_03_01_15_26_15_decoded,7,12,0.8797307524106497,-1.2202530715189723,0.5680163251673269,0.38049983507056656,-1.006103476222165,0.2721971942113502,-0.05293934775158374,-0.23219494768352306,0.35993824861921997,-0.20464569129473256,-0.4067398931089452,0.4131333680597411,0.5137898018126609
PedNYC7_scenario12_CSV_Scenario_Ped_12_Session_temp_2024_03_01_15_27_41_decoded,7,12,1.0472484122035475,0.19921421688236318,-0.8222606465014797,-0.02353225753519252,-0.2693127561296497,0.2721971942113502,-0.24065390329585984,-0.23219494768352306,-0.3716814403604172,0.4608489665653169,0.28691433987532533,-0.5756771936032271,1.9655422814984733
PedNYC7_scenario15,7,15,0.715379431318127,-0.9202902408986242,-0.24876283209161382,-0.23489339838079457,-0.883664080601517,-0.8680883491064683,0.03668378332315798,-0.23219494768352306,-0.974834709343813,-0.5101143525662121,-0.3056680348169955,1.2533188949582197,0.9245161298280592
PedNYC7_scenario16,7,16,-0.05462309764585176,-0.6410519696657963,-0.17877357711412725,-0.0908556538308618,-0.5274588524520811,-0.8680883491064683,-0.011983649112286686,-0.23219494768352306,0.09135267675160282,-0.08305961126006667,-1.452216715768614,-0.37462359242097176,1.1506229515755715
PedNYC7_scenario21,7,21,-0.9654316345278174,-0.32524624063140334,-1.1981926012842574,-1.220096791175867,0.7898994444912654,-0.1839170231157772,0.9081485851087097,0.6456152203883324,-0.8212753623072409,-0.20390913885981543,-0.9746056950257045,-0.7743881319667895,-0.44830619852819964
