cluster_id,n_windows,first_mid_time,last_mid_time,mean_reconstruction_error,median_reconstruction_error,max_reconstruction_error,dt,car_x,car_z,A_velocity_raw,A_accel_raw,A_steering,ped_x,ped_z,ped_avatar_x,ped_avatar_z,car_speed_xz,ped_speed_xz,car_speed_xz_smooth,ped_speed_xz_smooth,car_accel_xz,ped_accel_xz,car_ped_distance_xz,distance_change,distance_closing,avatar_vr_gap_xz,car_accel_xz_raw_unsmoothed,ped_accel_xz_raw_unsmoothed,car_yaw_sin,ped_yaw_sin,ped_avatar_yaw_sin,car_yaw_cos,ped_yaw_cos,ped_avatar_yaw_cos
0,44,3.431152,13.607422,0.062785745,0.041317903,0.21560529,0.047174704545454714,46.69239325956865,57.84613167155873,5.480364147133494,0.26928029545454546,0.007539181818181819,12.508473071185024,65.85384828394109,15.012883034619419,58.16816598718817,5.48718637413421,0.4596275008067081,5.487744388010408,0.46401190787788527,-0.3655390208673861,0.0978625497361815,35.30746642030222,-5.359137954302844,5.359137954302844,8.183908986759354,-0.36586504546054677,0.030860168604903118,-0.999557133103134,0.30386754762581997,0.988508216805074,0.00852673249618057,-0.7453858516815962,0.03975667651816924
1,12,23.224121,25.676025,0.054619774,0.05448156,0.06053306,0.04439283333333286,9.210670550664267,60.38230228424072,3.6110621884490297,0.18852966666666668,0.5432001666666667,11.0575962861379,51.27764161427816,7.123154799143474,55.91011397043864,3.611540372211285,0.25322886508771053,3.612913175741282,0.25614586881393897,-0.5033088696156965,-0.05486427784572689,9.425396560652668,2.3090139119516366,-2.3090139119516366,6.238089966844348,-0.7060403514836859,-0.4197451758576929,-0.725930531925663,-0.6678909365131201,0.9744454100976728,0.5330367412387562,0.43412918255877897,0.02318398667645379
2,12,0.682373,3.213867,0.03884117,0.03571144,0.06128701,0.046895083333333226,83.66942087809245,58.00244935353597,1.4883254372409152,0.6261574166666667,-0.008171,12.727087020874023,67.061216990153,14.371260722478231,58.02049763997396,1.4572907358841978,0.08844087684413816,1.4573215010543137,0.08591984805317393,1.399054120239353,0.016589172876291,71.51866110618448,-1.43355998071553,1.43355998071553,9.298200536080683,1.4008073204162608,0.06351905489574487,-0.9999897197109275,-0.7687077138594707,0.9840914290360147,-0.003015736946256358,-0.140682008884706,-0.08606983623524254
3,39,13.828125,22.980225,0.11428488,0.1200316,0.2543937,0.04812702564102554,21.942462480985203,58.0317757435334,0.9417999557479562,0.14591271794871796,-0.005404897435897436,11.518936255039312,56.70748069958809,9.893968117542755,56.761342073098206,0.929064657604685,1.1844367740638475,0.9290919460275666,1.1820329685493394,0.508595088852645,-0.07437857374825521,11.161367888481545,-0.5115509716318923,0.5115509716318923,3.2689974211568225,0.4978508617029446,-0.43252392195193534,-0.998340922373564,0.0697904367728187,0.9939550057815086,0.05715894679883481,-0.9345125243609497,-0.005299578809579063
4,17,25.93335,30.124756,0.03754562,0.03334615,0.058694378,0.052145647058823394,6.456376945271211,76.20409662583295,5.228926821934841,0.33275594117647056,0.018014352941176467,10.934109968297621,50.58617356244255,6.314585545483758,55.73209785012638,5.243872951864509,0.13407567215652325,5.243872951864509,0.132692764280637,-0.4692635451851428,-0.06125691635222597,26.02057801146368,5.301317445063879,-5.301317445063879,6.929616441405578,-0.35862822187753557,-0.08903468089822877,-0.0706733492507101,-0.11954644016658592,0.9932532024961364,0.9968872367666894,-0.9780567486416215,0.10177370635761283
