participant_id,recording_identifier,scenario,original_interaction_duration,data_quality_flags,pedestrian_mean_path_deviation,pedestrian_median_path_deviation,pedestrian_maximum_path_deviation,pedestrian_progress_at_maximum_deviation,pedestrian_path_length,vehicle_mean_path_deviation,vehicle_median_path_deviation,vehicle_maximum_path_deviation,vehicle_progress_at_maximum_deviation,vehicle_path_length
PedNYC23,PedNYC23_scenario3,3,27.459595,,2.413095125172542,2.3462701612659784,4.876997518383608,58.0,18.163026080219858,11.671507840382437,10.68892149716806,23.21686648443115,10.0,61.22521389284141
PedNYC24,PedNYC24_scenario3,3,25.250732,,2.7239225753805116,3.039174016958781,4.287893225576096,72.0,20.43303861538032,9.21905031641655,5.844956634284327,24.205355052851132,4.0,50.29301664585424
PedNYC25,PedNYC25_scenario3,3,45.126465,,3.1889191716682337,2.5012504390215855,8.252936274314267,57.0,22.842919623436575,11.009845169601991,8.82164372125765,22.8019943146487,7.0,99.61369465126805
PedNYC26,PedNYC26_scenario3,3,39.375611,,3.3420021264267286,3.8313032926498245,6.4927357601425655,60.0,20.236395338744334,18.556729138632004,21.482640307899203,31.327146227275506,12.0,115.04338051623323
PedNYC28,PedNYC28_scenario3,3,17.833618,,1.2216039892426096,1.4308214580693117,2.228092679700559,47.0,18.671887526390194,12.525203510391352,14.0487975880999,19.837947834787037,0.0,35.19640648954382
PedNYC29,PedNYC29_scenario3,3,44.834961,robust_outlier:pedestrian_path_length,1.6466659123332357,1.233357944363916,3.9374414653101666,76.0,26.10390028387675,9.530736546986699,9.758694367072676,20.423891982002186,1.0,94.2888363290288
PedNYC2,PedNYC2_scenario3,3,25.128418,robust_outlier:vehicle_maximum_path_deviation,5.459220906188173,6.264908741990996,8.463525652582577,67.0,15.392919252749078,24.256435897715367,26.686302092770713,38.099582938555294,19.0,106.94837184775463
PedNYC30,PedNYC30_scenario3,3,33.876343000000006,,4.704370115637951,4.546030781004406,9.514766693109342,54.0,23.07195940345019,5.52477328277722,3.5371696236717582,14.712946959769484,100.0,54.32700600818057
PedNYC31,PedNYC31_scenario3,3,71.877685,robust_outlier:pedestrian_path_length;robust_outlier:original_interaction_duration,3.207331362358926,1.8506601947574806,10.606096749005859,45.0,28.45504212738073,14.161826345526034,15.188740447030876,20.880984894696702,3.0,92.08556180145555
PedNYC3,PedNYC3_scenario3,3,34.954346,,3.3927932994635017,3.7937118733790243,7.0522259147088375,64.0,21.186286149800612,14.276255508088115,10.891401384461778,32.82689434000647,14.0,102.48347843141548
PedNYC4,PedNYC4_scenario3,3,23.029084000000005,,0.7405362103753214,0.7691147590670117,1.2537459322447004,81.0,18.446828401843327,12.359229768294835,14.0506249230307,20.117122560170138,0.0,35.69885113494051
PedNYC5,PedNYC5_scenario3,3,32.240477999999996,,1.3050361266150143,1.399865867396739,2.361034213203798,52.0,19.76902253689839,12.746313017682233,13.69377155581533,21.102448865256672,61.0,94.75197668198585
PedNYC7,PedNYC7_scenario3,3,25.350830000000002,,1.5091197413536686,1.1514060709779934,2.947136485792623,56.0,19.52914663420009,13.645580013995513,15.154416659191924,18.53032874206175,8.0,57.97017178523623
PedNYC8,PedNYC8_scenario3,3,31.903076000000002,,1.9655469303925972,1.4748936577822949,4.70554511891978,34.0,20.7680120862375,17.814107031326966,13.952522234663133,31.797213647583582,16.0,91.82577404204272
PedNYC9,PedNYC9_scenario3,3,31.722168000000003,,1.6631153854084604,1.7201975615337106,3.1721881627213113,26.0,21.55792028447735,9.829969577961641,9.744045988013216,19.02656910875051,0.0,95.93457635962265
