progress_percent,mean_x,mean_z,median_x,median_z,deviation_q25,deviation_median,deviation_q75,cov_xx,cov_xz,cov_zz,contributors
0.0,12.644355590526875,66.97022012563852,12.625402927398682,66.93599319458008,0.0936516178455309,0.18551984254534962,0.2594235295564136,0.015975909788832322,0.0028079226701699343,0.04211132809877968,26
1.0,12.622987694766106,66.90788473182705,12.624713041442456,66.85885581487351,0.14064465876151783,0.21023782717312642,0.31419081652897923,0.016847552780144506,0.005300027523250987,0.06244027788397858,26
2.0,12.596821088069001,66.82683139722191,12.612505815188145,66.79584797230339,0.1630557650992497,0.2591000168198638,0.3978110530916186,0.024726597765041124,0.018687588164119095,0.0934863014628654,26
3.0,12.560676793733327,66.72955245920404,12.632911300343451,66.72129312953078,0.22565090438365593,0.29493296814580283,0.4885315343822874,0.036068481732571274,0.03406476392663727,0.1296860664680033,26
4.0,12.531638175909732,66.62027026050276,12.60904609141183,66.57678710419904,0.309587275495187,0.3945549546093341,0.5594012169613075,0.04512797469705092,0.04098283041218625,0.17347602859342195,26
5.0,12.509014245331464,66.50484030822167,12.57692838479765,66.42249442300167,0.38224100237917175,0.493676507230759,0.629747906029003,0.059186042837269595,0.04842456321325177,0.24670355546641443,26
6.0,12.474154817642049,66.38037874399632,12.52138034549963,66.27674442615793,0.43497769380862517,0.593121320883263,0.6939515399448858,0.08267440320502034,0.059104143060733264,0.3382877473061068,26
7.0,12.441585782199857,66.26103690822887,12.47773004001823,66.12805307731122,0.5404537143221351,0.6515823684990782,0.7900935258102437,0.11398793133039206,0.06794112151563206,0.447771127516051,26
8.0,12.394324518317344,66.13822426614334,12.451628129135502,65.97798455719993,0.5423304656674368,0.7190237743838459,0.9069421578065424,0.15347643378524892,0.07054243654530279,0.5921461957815349,26
9.0,12.35242403681343,66.0111463863118,12.439157725808176,65.8999871849923,0.6195649242125886,0.8166323024995241,1.0205295499696205,0.19160914619289537,0.08077546297533904,0.7454837051200977,26
10.0,12.316764553234467,65.89023763911304,12.42528478565767,65.75258397594231,0.7417462761510827,0.9399684014055136,1.1656469429032055,0.21967442741759619,0.08912815152140534,0.9511650425012864,26
11.0,12.298117628651637,65.76682766661018,12.401380302818731,65.52069954985915,0.7729328102595596,1.1032396553982553,1.2788121785117128,0.237576350294525,0.09715286163472803,1.1788839792081667,26
12.0,12.275533799399877,65.63995512214044,12.413616081663058,65.37471188478521,0.7965718423546169,1.2038296581916827,1.4102606831972324,0.27528856113605643,0.10816664366539543,1.4190213287956244,26
13.0,12.264212850940591,65.50689227441624,12.395659025783411,65.20399991942872,0.852053083209,1.3082947487494245,1.5006395355250017,0.31923872343028215,0.10437484713682293,1.7197747395427556,26
14.0,12.253074744189252,65.36719636631224,12.351500156165299,65.08926179017428,0.9337554519339896,1.4253816183117127,1.6415076164698508,0.33412676464284047,0.13140642061265093,2.015562418631981,26
15.0,12.238204159562459,65.22009581584179,12.322595587652462,64.86201513713412,1.0183121552833438,1.5401794010460956,1.7476944062582758,0.33953781316579745,0.15513432089272672,2.31388083479181,26
16.0,12.221257721900564,65.08687809672129,12.319029343179157,64.7260123744964,1.045627289684858,1.6791097256067942,1.8256263378518907,0.36628310059737174,0.12559271183598789,2.6615638607624215,26
17.0,12.210520740066558,64.9375583605288,12.30419082890845,64.57066306736232,1.0787210091441883,1.75556004425268,1.9649300640590028,0.3700799582149737,0.1247248514617496,3.0590633190782457,26
18.0,12.216316590078806,64.77421327770804,12.286081689760064,64.42450075972465,1.1504221230280933,1.7006261835013166,2.061577534646426,0.32391965837262615,0.1819796223988688,3.42805351724205,26
19.0,12.223647295560092,64.59526528084675,12.297077258464277,64.29280054627021,1.2427626748319416,1.8098406907120594,2.2210561419156756,0.3005036804497004,0.1993654287126374,3.871891342232087,26
20.0,12.24015118710815,64.42209966934996,12.301678810679753,64.18048758550438,1.1857532991243107,1.8602422526730478,2.3737268191950216,0.2673076876230496,0.2239092300535077,4.300266098554948,26
