progress_percent,mean_x,mean_z,median_x,median_z,deviation_q25,deviation_median,deviation_q75,cov_xx,cov_xz,cov_zz,contributors
0.0,1.2712051758059748,98.58914467140481,2.767351627349853,97.27654266357422,2.8994664915479227,5.087557551062178,11.041148196667688,19.04624430919683,-34.12269105053667,88.73519836698921,27
1.0,1.2971941262831124,97.64498303903902,2.7249086152368007,95.98278506807956,2.914222866036189,5.272076822928062,11.001226402052312,18.832137143805216,-35.38498293708154,97.0833956127611,27
2.0,1.320931158735202,96.68574854243386,2.9316036859394274,93.93459934582938,3.1525568913213613,5.4743030950575395,10.95134225961581,18.561882064077167,-36.691998316561,105.88944016798683,27
3.0,1.338142487810154,95.71916002580298,2.9469272184965773,92.48505339603005,3.5031214235828925,5.700106086115424,10.904497822935287,18.242492429115693,-38.01281515626724,115.21873210365126,27
4.0,1.3491281145692542,94.74916411183023,2.904215144830751,91.35108584619104,3.5867411821339346,5.875634850494357,10.86979509521354,17.893921291212706,-39.30795064672331,125.06305382676516,27
5.0,1.361056094072981,93.77929080208331,2.860647344361373,90.27537651969531,3.671823850613841,6.253132406237248,10.913580285370953,17.491816398327554,-40.518114825757436,135.35010250403042,27
6.0,1.3786748966990574,92.80856461201675,2.8156774884598375,89.16162224375398,3.888658659662088,6.928419999346326,11.351894502872836,16.95663935617567,-41.542358185005654,146.00325638876026,27
7.0,1.4006841289141267,91.83562534309948,2.772046406228727,88.00855511333101,4.040414141590578,7.575018134563538,11.79424553886453,16.26869649070483,-42.32256316877887,156.9238553341385,27
8.0,1.4254435909844665,90.85915787582292,2.712746756127909,86.82032713989527,4.338483119739038,8.179029811000545,12.186363019062803,15.42179766559657,-42.790034332133146,168.052032108323,27
9.0,1.452312873199728,89.87954397051504,2.646925473560749,85.61074828727477,4.703237072444843,8.588802987535514,12.624007962761933,14.434047633938658,-42.912267121070386,179.35923495850895,27
10.0,1.4847409775554599,88.90288946130093,2.6022595391312784,84.40097343636401,4.973423690746291,8.911533493157664,13.431548918144447,13.35507948702222,-42.6550642223323,190.66411037923888,27
11.0,1.525991619508575,87.93445165705916,2.6190470482214114,83.21118917324964,5.107863153890751,9.248880141168051,14.14499348229695,12.247304203180098,-42.02987394071852,201.65247906074063,27
12.0,1.5771036015695974,86.9774394355398,2.6100725726335683,82.05463334715901,5.277620989937352,9.593914961041683,14.75874424861286,11.17694202951058,-41.09102765506483,212.088326242954,27
13.0,1.6348123345728824,86.02982491989296,2.610846820834369,80.79655933964224,5.601337414840433,9.628017823614757,15.02882330064838,10.18374219322579,-39.90283011444437,221.9028605402449,27
14.0,1.6953861708544096,85.08696305056255,2.6129118584736766,79.20717618923291,6.153485765901163,9.66987606265755,14.727981305804093,9.282139547440039,-38.51010960819319,231.14983643237122,27
15.0,1.755580399125485,84.151150568414,2.6011730621522364,77.90844990285775,6.515735704078693,9.74764761522553,14.347821992879151,8.48179078788792,-36.96187220692029,239.776462457923,27
16.0,1.8125615862356996,83.22742602831087,2.5809124853742387,76.6783117382077,6.614468036747855,9.865921079104883,14.403642604261194,7.769777207699645,-35.24050652266181,247.68146646108943,27
17.0,1.8679385718358392,82.3237442901177,2.5752942846340647,75.89874278746686,6.566023079683359,10.069326966570054,14.465333350343196,7.138193557226919,-33.352517091740026,254.69409984431638,27
18.0,1.9251234827333212,81.46537911629235,2.5685515632439335,75.18039033166536,6.578266680900315,10.172490341238522,14.37116066155403,6.59778591739942,-31.356784510705708,260.0722943308195,27
19.0,1.9860600121771443,80.67305170223973,2.5608602890234957,74.51847731098565,6.713545146584906,10.161046077831253,14.085265196159522,6.156741810064279,-29.342665185920367,263.47878324024316,27
20.0,2.0451256959084065,79.92107024686642,2.552513534031969,73.90862127696397,6.651780847152995,10.740107000595598,13.606168849501506,5.811554690916522,-27.36422201396231,265.64750752851785,27
21.0,2.0969249248183344,79.19683450096096,2.5375393720875974,73.02105056810132,6.408641747329911,11.14280821496976,13.051435168215619,5.568474043260983,-25.54875550542305,266.8816930064692,27
22.0,2.136370863134506,78.51337568929212,2.517555123869714,72.05104692903011,6.043385051897901,11.279727115999863,12.80179771076574,5.422941472412197,-24.084946934129118,267.03423092085853,27
