participant_id,recording_identifier,scenario,progress_percent,ped_x,ped_z,veh_x,veh_z
PedNYC28,PedNYC28_scenario21,21,51.0,-2.2454507819860616,60.973707176388324,2.3528757095336914,71.51345825195312
PedNYC28,PedNYC28_scenario21,21,52.0,-2.2397676875886647,60.887345351876796,2.3528757095336914,71.51345825195312
PedNYC28,PedNYC28_scenario21,21,53.0,-2.1963490346490717,60.758984324267125,2.3528757095336914,71.51345825195312
PedNYC28,PedNYC28_scenario21,21,54.0,-2.134404913686274,60.62364100239589,2.3528757095336914,71.51345825195312
PedNYC28,PedNYC28_scenario21,21,55.0,-2.0977770834764304,60.465667689987626,2.3528757095336914,71.51345825195312
PedNYC28,PedNYC28_scenario21,21,56.0,-2.103263029310682,60.26381288398143,2.3528757095336914,71.51345825195312
PedNYC28,PedNYC28_scenario21,21,57.0,-2.115192410960969,60.06532254739615,2.3528757095336914,71.51345825195312
PedNYC28,PedNYC28_scenario21,21,58.0,-2.1138306604010104,59.85419189597862,2.3528733751005606,71.51328596004915
PedNYC28,PedNYC28_scenario21,21,59.0,-2.1032250405439554,59.63856684181006,2.3528746243495533,71.51333118609226
PedNYC28,PedNYC28_scenario21,21,60.0,-2.100484191355971,59.40053009343145,2.352874039777842,71.51331323179761
PedNYC28,PedNYC28_scenario21,21,61.0,-2.115759197647023,59.17152186338091,2.3528651937588525,71.51273675122891
PedNYC28,PedNYC28_scenario21,21,62.0,-2.138868716573126,58.936549479239766,2.352755104210501,71.50556102021325
PedNYC28,PedNYC28_scenario21,21,63.0,-2.162710229136129,58.70189458560039,2.3524006741877503,71.4823227838416
PedNYC28,PedNYC28_scenario21,21,64.0,-2.176862009874852,58.46740131867575,2.351689572628972,71.435755761755
PedNYC28,PedNYC28_scenario21,21,65.0,-2.1781611100871454,58.23252363308209,2.350532396717799,71.36003468753712
PedNYC28,PedNYC28_scenario21,21,66.0,-2.1813847617494475,57.99079404544017,2.348864432110964,71.25109079892944
PedNYC28,PedNYC28_scenario21,21,67.0,-2.2077235847475705,57.75985280036835,2.346624207453469,71.10522026727399
PedNYC28,PedNYC28_scenario21,21,68.0,-2.2492707253160336,57.52576657086071,2.3437814378827495,70.92077409797443
PedNYC28,PedNYC28_scenario21,21,69.0,-2.292507204293657,57.28898371224158,2.340313542760902,70.69676595043128
PedNYC28,PedNYC28_scenario21,21,70.0,-2.3156588009311356,57.0863349740574,2.336211919091814,70.43323508742624
PedNYC28,PedNYC28_scenario21,21,71.0,-2.3231171232012713,56.954868569985294,2.331479490722947,70.13104597853071
PedNYC28,PedNYC28_scenario21,21,72.0,-2.335583803540184,56.63270583016532,2.326110668636504,69.79067762102399
PedNYC28,PedNYC28_scenario21,21,73.0,-2.3583167304608716,56.38091847965785,2.320101418881379,69.41263536503062
PedNYC28,PedNYC28_scenario21,21,74.0,-2.3836865273115446,56.18887245146973,2.313451933376609,68.99791654474402
PedNYC28,PedNYC28_scenario21,21,75.0,-2.4163326402133767,55.927553372329804,2.3061560099612732,68.54709920482443
PedNYC28,PedNYC28_scenario21,21,76.0,-2.4291329938958546,55.68578316937351,2.298227374613759,68.06201498300805
PedNYC28,PedNYC28_scenario21,21,77.0,-2.4231151739324663,55.46632242165167,2.2896488476917436,67.54671858780367
PedNYC28,PedNYC28_scenario21,21,78.0,-2.405781005623812,55.2577487541883,2.280480971131686,67.02616071724259
PedNYC28,PedNYC28_scenario21,21,79.0,-2.390944970291375,55.01077846528478,2.2703272878082212,66.51905682257716
PedNYC28,PedNYC28_scenario21,21,80.0,-2.3947787317608786,54.78733805530062,2.2578763606939622,66.03002060388279
PedNYC28,PedNYC28_scenario21,21,81.0,-2.400635280473102,54.57766057310237,2.240768273563606,65.56008631351827
PedNYC28,PedNYC28_scenario21,21,82.0,-2.4001111632564394,54.34064621215467,2.2172563038352493,65.10857163790281
PedNYC28,PedNYC28_scenario21,21,83.0,-2.399243477696902,54.24771863442526,2.1821632354859903,64.67625028637435
PedNYC28,PedNYC28_scenario21,21,84.0,-2.3705586131683334,53.94362847345273,2.1383734990324434,64.26174869547222
PedNYC28,PedNYC28_scenario21,21,85.0,-2.3470360859079644,53.701579781753246,2.089356305726223,63.86449708818194
PedNYC28,PedNYC28_scenario21,21,86.0,-2.3383673300349734,53.50708366539877,2.034202327550777,63.483741484820484
PedNYC28,PedNYC28_scenario21,21,87.0,-2.342433509164322,53.32051825800582,1.972918938045506,63.119553340468485
PedNYC28,PedNYC28_scenario21,21,88.0,-2.3559750222634386,53.13248675634478,1.9047963420376424,62.77063454520809
PedNYC28,PedNYC28_scenario21,21,89.0,-2.364365720167331,52.931806364973966,1.8269875186626603,62.43583751620931
PedNYC28,PedNYC28_scenario21,21,90.0,-2.355323042773168,52.76543188195605,1.7360198182242237,62.11456855377544
PedNYC28,PedNYC28_scenario21,21,91.0,-2.33467038841349,52.59372590498939,1.631300165636696,61.80826564051976
PedNYC28,PedNYC28_scenario21,21,92.0,-2.3127769537107388,52.43380637621261,1.5150816096810988,61.51643867020055
