progress_percent,mean_x,mean_z,median_x,median_z,deviation_q25,deviation_median,deviation_q75,cov_xx,cov_xz,cov_zz,contributors
0.0,-1.825302419839082,70.10194651285808,-1.8260250091552728,70.10650634765625,0.0804430057870108,0.1408548460083647,0.19366969086011357,0.015216497269968935,-0.00048582505289046176,0.013404741583284564,27
1.0,-1.8171673414183962,70.00257768621032,-1.8221039333528164,69.99850999141813,0.07339938506217833,0.11871857485688665,0.2303044997768098,0.017922196261834365,-0.002083193589596104,0.02168041765461321,27
2.0,-1.8065296691854325,69.86694406997819,-1.8310365423829984,69.84407238953928,0.07860750272322004,0.1491632564184066,0.3371204980978165,0.019946923337303864,-0.008446834372014326,0.043865659409832364,27
3.0,-1.7865015493999776,69.71520258524953,-1.8103895768763842,69.73166434554837,0.11590782268403366,0.18684659362833256,0.42084060744661667,0.02743794527491102,-0.01857742435834954,0.08885888417729106,27
4.0,-1.766365213034811,69.53404823318081,-1.8116442589689252,69.57127857914816,0.15792095594549843,0.2516009388894086,0.520035187105432,0.03270281182949286,-0.024919430736735682,0.16628980286392794,27
5.0,-1.747798760292633,69.3329731292374,-1.7962665179087431,69.32241973198242,0.20674104284223827,0.35995032447263353,0.6622901615949313,0.040474657885523145,-0.03235160265546685,0.2841430848637069,27
6.0,-1.7365755535379133,69.11983897989869,-1.781109429274644,69.06067327639974,0.26149670105431166,0.498902493910322,0.8130499485238454,0.04341451880618871,-0.038200470010352275,0.4603632899347243,27
7.0,-1.7330047171810947,68.90689538623847,-1.7685188460297452,68.78471998304178,0.2938162640352183,0.5966036255498199,0.8932471023557984,0.04104282760604099,-0.04072946437761772,0.6712914295030381,27
8.0,-1.734178519696201,68.67310029293871,-1.7682760845183594,68.48706275979714,0.3638715089248905,0.6829954368780901,1.0401122609709317,0.03939503260430647,-0.04256877195957047,0.9330309147317384,27
9.0,-1.729664786041388,68.4404409422859,-1.7718401306484142,68.1942308798291,0.4288952114001142,0.7406860794248046,1.2316979792389602,0.036528991559422845,-0.03924697464766295,1.2553463378915084,27
10.0,-1.714501195148898,68.20996503885166,-1.7427676515854662,67.91517630560706,0.47249463477820086,0.8146476451944916,1.5178080525971867,0.03633729304905898,-0.054729392052168827,1.6146611349865845,27
11.0,-1.7093786353686158,67.95872061496786,-1.748804038007104,67.59822496078895,0.5228518700022282,0.8369754137406747,1.7966024683567543,0.03185032858033139,-0.05543181797999252,2.0730407710329746,27
12.0,-1.7105148648709003,67.71371106683303,-1.7634588379601157,67.33613503130798,0.6175888708194786,0.8914819521091534,2.056791659392973,0.02938572040235166,-0.046439597828585026,2.5374093452540496,27
13.0,-1.701620808899189,67.45744478136365,-1.7273870145912298,67.05390683667707,0.6869381512419372,0.9749659241656833,2.279840524783936,0.030804726068446482,-0.0634738661469345,3.0403633797375984,27
14.0,-1.698685724636741,67.19825912923983,-1.7270571934865837,66.74745737852119,0.7197977789176344,1.1009184112910926,2.446891099814083,0.031111739109909213,-0.05701584959359706,3.6057160353585025,27
15.0,-1.6959252536032763,66.92561931432473,-1.711164384429295,66.44815154609742,0.7546124669174454,1.1121864353553033,2.7255617381915362,0.03122094334563027,-0.056154418335538456,4.251323077229032,27
16.0,-1.6865739244722937,66.67475642194377,-1.725039938494345,66.1378252797876,0.8347470590131723,1.199638410035604,2.946588039338309,0.03352156017236501,-0.04786011208190098,4.870778173239109,27
17.0,-1.6878849387447674,66.42719810274986,-1.6864875462321114,65.82231864051579,0.8942146265204809,1.2470357334313218,3.1159429472550113,0.035100027025776574,-0.032661949840520524,5.558700842536765,27
18.0,-1.6928475003298016,66.19560740917889,-1.7092202337260527,65.52667754302446,0.9618730270755804,1.3629808439528173,3.281113198706171,0.034603402704613734,-0.028628438430946597,6.150780435882636,27
19.0,-1.691696157566123,65.95459758567938,-1.7208711191774642,65.20166727705873,1.0358150161675188,1.4881172410611556,3.4181815072890807,0.03827777928764264,0.025510258555077152,6.70183072406797,27
20.0,-1.691040003484116,65.71870393749454,-1.6946520565304597,64.90068231863442,1.0388631983568106,1.585621292598185,3.5335191266034798,0.03944024591164151,0.059079878061902354,7.194298162545246,27
21.0,-1.7028991624407648,65.4971993169833,-1.7155910989047471,64.58877672718727,1.044499537137895,1.6323455536706268,3.5558207072520895,0.03995027373005476,0.052822542112854996,7.607035162274868,27
