segment_id,macro_label,start_idx,end_idx,ScenarioTime_start_raw,ScenarioTime_end_raw,time_start_sec,time_end_sec,duration_sec,start_speed,end_speed,mean_speed,max_speed,min_speed,mean_slope,min_car_ped_distance_xz_smooth,mean_car_ped_distance_xz_smooth,mean_distance_closing_smooth
0,pre_movement_low_motion,0,183,214971.0,215516.0,0.0,545.0,545.0,0.013812831909993276,0.31201423987548305,0.08889642862234658,0.31201423987548305,0.0038692930776374336,5.46223118261588e-05,31.105926018233056,59.62221175222476,0.22498975320611106
1,acceleration,183,184,215516.0,215519.0,545.0,548.0,3.0,0.31201423987548305,0.33760774757000767,0.32481099372274536,0.33760774757000767,0.31201423987548305,0.008531169231508175,30.725641716045818,30.91578386713944,0.3771778070381213
2,main_movement,184,347,215519.0,216006.0,548.0,1035.0,487.0,0.33760774757000767,1.5702752202473433,1.021118376099132,1.5702752202473433,0.33760774757000767,0.0018182893951134364,11.391793651873984,15.957971305153977,0.1203064992425025
3,deceleration,347,521,216006.0,216526.0,1035.0,1555.0,520.0,1.5702752202473433,0.14955916339284872,0.9586190394711681,1.5702752202473433,0.14955916339284872,-0.0024106636920712306,7.052963392445637,10.326166017455925,0.00938960364689961
4,post_movement_low_motion,521,647,216526.0,216902.0,1555.0,1931.0,376.0,0.14955916339284872,0.015611549701338429,0.1450174507520641,0.4106709906554355,0.014865888828914785,-0.0009099555558125198,9.756808332979256,24.466403679579486,-0.21881552314667968
