segment_id, macro_label             , start_idx, end_idx, n_frames, time_start_sec    , time_end_sec      , duration_sec      , start_frame       , end_frame        , ScenarioTime_start_raw, ScenarioTime_end_raw, ped_speed_start   , ped_speed_end     , ped_speed_mean     , ped_speed_median  , ped_speed_max     , ped_speed_min     , ped_speed_std       , ped_speed_range   , ped_speed_delta      , ped_speed_slope     , ped_accel_mean        , ped_accel_max     , ped_accel_min      , ped_accel_sign_changes, fraction_near_stopped, fraction_walking  , ped_displacement_xz, ped_path_length_xz, ped_progress_ratio  , distance_start    , distance_end      , distance_delta     , min_car_ped_distance, mean_car_ped_distance, mean_distance_closing, max_distance_closing, fraction_time_closing, car_speed_start   , car_speed_end     , car_speed_mean    , car_speed_max    , car_speed_min     , car_speed_delta    , car_speed_slope     , car_accel_mean      , car_accel_min      , fraction_car_braking, max_abs_head_turn_rate, mean_abs_head_turn_rate, fraction_high_head_turn_rate, max_abs_head_body_yaw_diff, mean_abs_head_body_yaw_diff, fraction_head_body_yaw_diff_high, car_close, car_closing, car_braking, ped_speed_unstable, clean_progress, head_checking, ped_accelerating, ped_decelerating, low_motion, evidence_flags                                                                     , possible_interpretation
         0, pre_movement_low_motion ,         0,     166,      167,  0.0              ,  7.828856999999999, 7.828856999999999 , 356.94171142578125, 357.2018127441406,                 214971,               215466, 0.014175804585464 , 0.006420599825072 , 0.08752533808677879, 0.0881156283223174, 0.2533559380398957, 0.0034616818422936, 0.06653861740231394 , 0.2498942561976021, -0.007755204760392   , 0.002732609303836033, -0.0014506612539776078, 0.4326638674825776, -0.3440730899339387,                     11,   0.844311377245509  , 0.0               ,  26.217976090851884, 358.402612698845  , 0.07315230180222504 , 72.51906119457118 , 38.005296563780185, -34.513764630790995,   38.005296563780185,    62.20060647149061 , 0.20671216334648768  , 0.4133306606812602  ,   0.9580838323353293 , 0.0006042248339411, 8.553987172945101 , 4.375412847604913 , 8.553987172945101, 0.0002484634659831, 8.55338294811116   , 1.3311617531944486  , 1.0961316423021397  , -0.0007195197285217,   0.0               ,     279.33700308615227,      53.545590397810194,          0.3413173652694611 ,        17.090789794921875 ,          3.4988461797108954,                              0.0, False    , True       , False      , False             , False         , True         , False           , False           , True      , car_closing|head_checking|low_motion                                               , waiting_or_post_interaction_low_motion
         1, acceleration            ,       166,     228,       63,  7.828856999999999, 10.790770999999998, 2.9619139999999984, 357.2018127441406 , 353.3659362792969,                 215466,               215651, 0.006420599825072 , 1.0296404602618412, 0.5517476592475261 , 0.6498414541155515, 1.059142029927295 , 0.006420599825072 , 0.3393868717120671  , 1.052721430102223 , 1.0232198604367693   , 0.3870289758310849  , 0.33526850502511957   , 0.5912270663975631, -0.0067331621495619,                      0,   0.20634920634920634, 0.7301587301587301,  71.4386482830474  ,  89.92581348750953, 0.7944175928191081  , 38.005296563780185, 18.44817708368012 , -19.557119480100063,   18.44817708368012 ,    27.0854992174117  , 0.31670747445580655  , 0.4168701533695914  ,   1.0                , 8.553987172945101 , 5.027551277399509 , 6.887486631398686 , 8.593820756757317, 5.027551277399509 , -3.5264358955455926, -1.3451718699710482 , -1.167316179552971  , -1.6203668481019216,   0.9047619047619048,     125.20179852972387,      36.791909154228065,          0.19047619047619047,         9.843666076660156 ,          2.391970800975014 ,                              0.0, False    , True       , True       , False             , True          , True         , True            , False           , False     , car_closing|car_braking|clean_progress|head_checking|ped_accelerating              , main_movement_no_close_car_interaction
         2, main_movement           ,       228,     436,      209, 10.790770999999998, 20.499022999999998, 9.708252          , 353.3659362792969 , 351.1539306640625,                 215651,               216273, 1.0296404602618412, 1.1486817560823082, 1.1835073015247262 , 1.2259568553270122, 1.64105413059329  , 0.720602286588308 , 0.2092462013907036  , 0.9204518440049819, 0.11904129582046696  , 0.036844193071261425, 0.012740195641328935  , 1.1530731045392693, -0.7126906800372145,                     27,   0.0                , 1.0               ,  64.46931988660054 , 241.07352624890407, 0.2674259628991245  , 18.44817708368012 , 11.800841830076642, -6.6473352536034795,   11.288937676887809,    12.332097208863928, 0.03295533728714746  , 0.218421217677845   ,   0.6698564593301436 , 5.027551277399509 , 0.959286841788592 , 0.7210957692642942, 5.027551277399509, 0.0               , -4.068264435610916 , -0.33412115074929993, -0.43816237117056966, -3.058618874328042 ,   0.2679425837320574,     228.09632148198295,      30.573771096105308,          0.14832535885167464,        14.049453735351562 ,          2.0659247585460894,                              0.0, False    , True       , True       , True              , False         , True         , False           , False           , False     , car_closing|car_braking|ped_speed_unstable|head_checking                           , possible_hesitation_or_checking
         3, deceleration            ,       436,     596,      161, 20.499022999999998, 28.346190999999997, 7.847168          , 351.1539306640625 , 352.7716979980469,                 216273,               216750, 1.1486817560823082, 0.030558289476145 , 0.4491658077509175 , 0.3165605664372026, 1.1726349377311265, 0.030558289476145 , 0.3318562563835098  , 1.1420766482549816, -1.1181234666061632  , -0.1290005435400931 , -0.1329306668091681   , 0.5473577084215405, -0.6460866842119357,                      6,   0.18012422360248448, 0.5403726708074534,   5.420096931531496, 346.81849229797297, 0.015628050556412545, 11.800841830076642, 28.55490071491833 , 16.754058884841687 ,    7.052963392445637,    12.998585626778072, -0.10403531191659761 , 0.1318003129876959  ,   0.36024844720496896, 0.959286841788592 , 7.254580203414303 , 4.1926849599003155, 7.254580203414303, 0.959286841788592 , 6.295293361625711  , 0.44599471884101277 , 0.7273520374971696  , -1.554154815154631 ,   0.2732919254658385,     290.7890625000005 ,      49.18622019892344 ,          0.22981366459627328,        11.980804443359377 ,          2.6444090849124113,                              0.0, True     , True       , True       , True              , False         , True         , False           , True            , False     , car_close|car_closing|car_braking|ped_speed_unstable|head_checking|ped_decelerating, possible_hesitation_or_checking
         4, post_movement_low_motion,       596,     647,       52, 28.346190999999997, 31.002929999999996, 2.656738999999998 , 352.7716979980469 , 352.6264953613281,                 216750,               216902, 0.030558289476145 , 0.0150195089668535, 0.03232091714016795, 0.0211065691797204, 0.0769047846667352, 0.0143062212179721, 0.019640848254417524, 0.0625985634487631, -0.015538780509291502, -0.01780387688927214, -0.00783753160747442  , 0.081186946960255 , -0.0888043444290667,                      1,   1.0                , 0.0               ,   1.23648976076161 ,  19.46618407218889, 0.0635198843376894  , 28.55490071491833 , 37.41521254141144 , 8.860311826493113  ,   28.55490071491833 ,    34.87497801969017 , -0.17766375876534557 , -0.002292382591213  ,   0.0                , 7.254580203414303 , 0.0012702489650822, 3.3975184426440843, 7.263991975209827, 0.0012702489650822, -7.253309954449221 , -3.2400273602279652 , -2.652838232325625  , -4.214576541415124 ,   0.9615384615384616,      57.6355266017498 ,      14.038957125968153,          0.0                ,         4.1596221923828125,          1.195586571326622 ,                              0.0, False    , False      , True       , False             , False         , False        , False           , False           , True      , car_braking|low_motion                                                             , waiting_or_post_interaction_low_motion
