segment_id,macro_label,start_idx,end_idx,ScenarioTime_start_raw,ScenarioTime_end_raw,time_start_sec,time_end_sec,duration_sec,start_speed,end_speed,mean_speed,max_speed,min_speed,mean_slope,min_car_ped_distance_xz_smooth,mean_car_ped_distance_xz_smooth,mean_distance_closing_smooth
0,pre_movement_low_motion,0,166,214971.0,215466.0,0.0,7.828856999999999,7.828856999999999,0.01221020180042277,0.008051533777192544,0.08742905228829884,0.22214263175583138,0.0054058800546219225,0.002878803496846416,38.005296563780185,62.20060647149061,0.20671216334648768
1,acceleration,166,228,215466.0,215651.0,7.828856999999999,10.790770999999998,2.9619139999999984,0.008051533777192544,1.0196525635440492,0.5506932942562919,1.0196525635440492,0.008051533777192544,0.3815903751099882,18.44817708368012,27.0854992174117,0.31670747445580655
2,main_movement,228,436,215651.0,216273.0,10.790770999999998,20.499022999999998,9.708252,1.0196525635440492,1.1183040461631153,1.1813140510009128,1.4587675213739573,0.7733543265149324,0.036824790102445236,11.288937676887809,12.332097208863928,0.03295533728714746
3,deceleration,436,596,216273.0,216750.0,20.499022999999998,28.346190999999997,7.847168,1.1183040461631153,0.03562470752205529,0.4484749007580671,1.1183040461631153,0.03562470752205529,-0.12842635771426725,7.052963392445637,12.998585626778072,-0.10403531191659761
4,post_movement_low_motion,596,647,216750.0,216902.0,28.346190999999997,31.002929999999996,2.656738999999998,0.03562470752205529,0.01726557663297281,0.03257071305143644,0.06956496444869437,0.01674052238291977,-0.017804702024556196,28.55490071491833,34.87497801969017,-0.17766375876534557
