progress_percent,mean_x,mean_z,median_x,median_z,deviation_q25,deviation_median,deviation_q75,cov_xx,cov_xz,cov_zz,contributors
0.0,64.52748352462045,58.18839096678726,60.36507415771485,58.1033456655649,9.311574117329677,15.516214772026238,20.161530575035048,274.47391720957233,-2.1872889507705366,0.07130704276735479,23
1.0,63.39406852302533,58.19573277246258,59.23729512610847,58.11083164686273,9.97507176607896,15.663872744536091,21.271201019476592,298.3850491661164,-2.2779988071984003,0.07466548336377771,23
2.0,62.22532713600566,58.20506434176867,58.096282099386706,58.11799317598262,10.304731712530398,16.29605815602881,22.370158692676306,323.46493834101244,-2.3635638520803877,0.07981976417675778,23
3.0,61.02532992759036,58.21443098923146,56.94353289955197,58.13342688690146,10.133091204494406,18.15914626706621,23.43277433394092,349.17377074372484,-2.4359720741799613,0.0847829603548676,23
4.0,59.79557855010229,58.22341799834207,55.778529936282695,58.162585501082845,10.074394724119877,18.69633497221444,24.24280846911124,375.3870491659707,-2.494798463470382,0.08875219083139946,23
5.0,58.53998193952925,58.231813287113866,54.59697916669107,58.18096096309378,9.987773111550537,18.81926446787569,24.589139147122154,401.8581917870296,-2.5336926403739994,0.09186177369062073,23
6.0,57.25221229437634,58.23882422169589,53.3980388211927,58.16619863208662,9.855477728021587,18.813958223129482,24.944413373042863,428.4056178931267,-2.536319138698541,0.09284147679681988,23
7.0,55.951202260008536,58.24270247613954,52.17902191767347,58.21156643955852,9.700999999220262,19.214697939555805,26.076698200477924,454.07606951243054,-2.4432561416612644,0.09281390203790384,23
8.0,54.64320757620167,58.24453168974012,50.93606027287177,58.24840627818132,9.55028966507614,20.124475150581418,27.11538617978532,478.3978509684181,-2.26565081784445,0.09325616107328215,23
9.0,53.31840020198435,58.24811958592733,49.664086975633964,58.25664763602705,8.99628690251926,20.297514064815594,28.00941205102968,501.1442300960762,-2.091057079833802,0.094667014180793,23
10.0,51.971409693747326,58.253940930421145,48.35900676919658,58.264990221783485,8.589217377958668,20.3705253895408,28.767262130005754,522.2708656752834,-1.945867097979723,0.09717307355907091,23
11.0,50.60038102122608,58.26172071169417,47.01905540360489,58.318895264949326,8.149929931694576,20.34937521604623,29.3912102250192,541.4848536950756,-1.8259307934509328,0.1012389349302071,23
12.0,49.217613134069,58.27030143792359,45.65146616857586,58.34639902968703,7.694334959414153,20.277780920655868,29.760954281622414,557.7448573540273,-1.7272502398892848,0.10617309312368697,23
13.0,47.8115824277094,58.27884029106134,44.26249565508543,58.34889140677342,7.359033220103955,20.17464396519734,30.01384466630759,572.3683772589492,-1.6486308877812383,0.11187736543000973,23
14.0,46.39914657262026,58.28702008776656,42.861723127570684,58.3688036911317,7.109186860411131,19.86801917647789,30.136922971166918,584.4574928683313,-1.5910768342511088,0.11791702186096008,23
15.0,45.000132293183704,58.29479735907319,41.46436330575614,58.41280606209734,6.860370254124433,19.177097728054143,29.933957187064415,593.2980377778791,-1.5707757406333591,0.12369610024348134,23
