participant_id,pednyc_number,scenario,recording_identifier,scenario_time,aligned_time,ped_x,ped_z,veh_x,veh_z,ped_speed,veh_speed,ped_acceleration,veh_acceleration
PedNYC1,1,7,PedNYC1_scenario7,0.0,-1.489258,-1.969866752624512,69.99896240234375,84.68990325927734,58.0099983215332,0.07561777846873231,0.000499777134055995,0.1279735244549695,0.00017529679266092423
PedNYC1,1,7,PedNYC1_scenario7,0.05249,-1.436768,-1.9742858409881592,69.99325561523438,84.68994903564453,58.01000213623047,0.08306436261578648,0.0004968908892258038,0.12261792279605699,7.53893876103786e-05
PedNYC1,1,7,PedNYC1_scenario7,0.102783,-1.386475,-1.976841688156128,69.98914337158203,84.68997192382812,58.0099983215332,0.09096428261158766,0.0004691147040637126,0.12032799513300288,-6.144717366454945e-05
PedNYC1,1,7,PedNYC1_scenario7,0.157471,-1.331787,-1.9780619144439695,69.98477935791016,84.68993377685547,58.01000213623047,0.09510402997979203,0.0005246439330369483,0.1301474272357544,-0.0001602783098910114
PedNYC1,1,7,PedNYC1_scenario7,0.207764,-1.281494,-1.9778356552124023,69.98169708251953,84.68995666503906,58.0099983215332,0.09263107294915456,0.0005208875200458385,0.1415544257075842,-0.00010577259781447725
PedNYC1,1,7,PedNYC1_scenario7,0.255859,-1.233399,-1.9739511013031008,69.97740936279297,84.68993377685547,58.00999450683594,0.11390685599431007,0.0005554371819089059,0.13109759488947223,-0.00012865319778150477
PedNYC1,1,7,PedNYC1_scenario7,0.307861,-1.181397,-1.9687378406524656,69.97245025634766,84.68994903564453,58.0099983215332,0.11861222123075,0.00052818527157879,0.13082056401364142,6.49667465916931e-05
PedNYC1,1,7,PedNYC1_scenario7,0.358154,-1.131104,-1.964277029037476,69.96808624267578,84.68999481201172,58.01000213623047,0.12385770576626826,0.0004769214606402791,0.12383626967419965,-7.749677571299359e-05
PedNYC1,1,7,PedNYC1_scenario7,0.404785,-1.084473,-1.961846113204956,69.96571350097656,84.69001770019531,58.01000213623047,0.13358972995276597,0.00043257876506474217,0.12017374704913918,-9.334931132301483e-05
PedNYC1,1,7,PedNYC1_scenario7,0.453857,-1.035401,-1.9543464183807373,69.96005249023438,84.69003295898438,58.01000213623047,0.14557396679217524,0.0004514606308719673,0.09754939835449726,-8.058139860057157e-05
PedNYC1,1,7,PedNYC1_scenario7,0.502686,-0.986572,-1.9472382068634035,69.95489501953125,84.69000244140625,58.0099983215332,0.14686936533285738,0.00043400625571959434,0.09594299962820543,-0.00010478825105447578
PedNYC1,1,7,PedNYC1_scenario7,0.552246,-0.937012,-1.9414207935333248,69.9508056640625,84.69000244140625,58.0099983215332,0.14671833918058946,0.000539560104594087,0.05017465573396735,-0.00017009396581043687
PedNYC1,1,7,PedNYC1_scenario7,0.602783,-0.886475,-1.9343245029449463,69.9459228515625,84.68998718261719,58.0099983215332,0.1500052395095972,0.00045758477923274997,0.026614015291628147,-0.00016850523166658948
PedNYC1,1,7,PedNYC1_scenario7,0.651123,-0.838135,-1.9277112483978271,69.94110107421875,84.69001770019531,58.0099983215332,0.15565087654057203,0.0004224577838816333,-0.001886217813954117,-4.4371315099012996e-05
PedNYC1,1,7,PedNYC1_scenario7,0.699463,-0.789795,-1.9225428104400637,69.93736267089844,84.69000244140625,58.01000213623047,0.14727982471506507,0.0004783305757222697,-0.031832529313326745,0.00013815078816187655
PedNYC1,1,7,PedNYC1_scenario7,0.748291,-0.7409669999999999,-1.9171011447906492,69.9334716796875,84.68994140625,58.0099983215332,0.14401609359023856,0.00046168189031288713,-0.06803477592794485,-0.00010749826475976743
PedNYC1,1,7,PedNYC1_scenario7,0.796875,-0.692383,-1.9113128185272217,69.92875671386719,84.68993377685547,58.00999450683594,0.14104849412665904,0.00046168189031288713,-0.09200946188953602,-7.608131566404116e-05
PedNYC1,1,7,PedNYC1_scenario7,0.845703,-0.643555,-1.906651258468628,69.92491912841797,84.68992614746094,58.0099983215332,0.1328120536874327,0.00043694665250681205,-0.0927953128852772,-0.0001399058720341082
PedNYC1,1,7,PedNYC1_scenario7,0.892578,-0.59668,-1.9026720523834229,69.92120361328125,84.68988800048828,58.0099983215332,0.12300561324978673,0.00045317337030310715,-0.07741104424588324,-0.00012637613289005737
PedNYC1,1,7,PedNYC1_scenario7,0.940918,-0.5483399999999999,-1.8971197605133057,69.91650390625,84.68986511230469,58.01000213623047,0.11717065898846275,0.0005042598429894238,-0.06986701720879201,-6.178673752926235e-05
PedNYC1,1,7,PedNYC1_scenario7,0.992676,-0.49658199999999997,-1.892719030380249,69.91236114501953,84.68986511230469,58.01000213623047,0.10919954911330716,0.00038431788419035446,-0.006357683620686661,-7.680662415756271e-05
PedNYC1,1,7,PedNYC1_scenario7,1.040771,-0.4484870000000001,-1.889456033706665,69.90907287597656,84.68986511230469,58.0099983215332,0.09779178742299541,0.0003837468639232596,0.06252142727817712,3.007798363894078e-06
PedNYC1,1,7,PedNYC1_scenario7,1.089844,-0.39941399999999994,-1.886508226394653,69.90640258789062,84.68990325927734,58.0099983215332,0.09721804060007523,0.00045381080375351385,0.14101469506655206,6.534512137435041e-05
PedNYC1,1,7,PedNYC1_scenario7,1.138672,-0.35058600000000006,-1.883260488510132,69.90428161621094,84.68994140625,58.00999450683594,0.10865680221379363,0.0003818745533208361,0.22385918071092722,-1.2787907895532169e-05
PedNYC1,1,7,PedNYC1_scenario7,1.187988,-0.3012699999999999,-1.8802297115325928,69.9031982421875,84.68994903564453,58.0099983215332,0.11850888006596565,0.00038107652958067916,0.29706761874678833,0.00034284741156686356
PedNYC1,1,7,PedNYC1_scenario7,1.238037,-0.2512209999999999,-1.8776986598968504,69.90287017822266,84.68995666503906,58.00999450683594,0.14480624521886643,0.0004306556004535406,0.3526280239736512,0.0010324408630965553
PedNYC1,1,7,PedNYC1_scenario7,1.285645,-0.20361300000000004,-1.8726093769073489,69.90530395507812,84.68999481201172,58.0099983215332,0.1776952244115955,0.0004562207488046442,0.4111970952786195,0.0029436580101559863
PedNYC1,1,7,PedNYC1_scenario7,1.336914,-0.15234400000000003,-1.8632700443267824,69.91154479980469,84.69000244140625,58.00999450683594,0.21883060505225663,0.0004913764431522981,0.4438582087450856,0.006676311099821122
PedNYC1,1,7,PedNYC1_scenario7,1.387939,-0.10131899999999994,-1.8541796207427976,69.91968536376953,84.68997955322266,58.01000213623047,0.2567221073308222,0.00042167413535202763,0.44697389895097506,0.012614877765994126
PedNYC1,1,7,PedNYC1_scenario7,1.439941,-0.049317000000000055,-1.842324495315552,69.93373107910156,84.69000244140625,58.0099983215332,0.2877199148060175,0.0006431068933435283,0.3891315430592239,0.02240684379495733
PedNYC1,1,7,PedNYC1_scenario7,1.489258,0.0,-1.831568479537964,69.94981384277344,84.69001770019531,58.0099983215332,0.3119078278030394,0.0010693213577440686,0.31775151712086974,0.03643186892407458
PedNYC1,1,7,PedNYC1_scenario7,1.538086,0.048828000000000094,-1.8220221996307373,69.96967315673828,84.6899642944336,58.0099983215332,0.3358458760697165,0.0019826992854276005,0.19874970543126372,0.05428197019495767
PedNYC1,1,7,PedNYC1_scenario7,1.586426,0.09716799999999992,-1.815274953842163,69.98884582519531,84.68995666503906,58.0099983215332,0.34174722275064046,0.003966926310233475,0.06783804727355441,0.0763720616789954
PedNYC1,1,7,PedNYC1_scenario7,1.635742,0.14648400000000006,-1.810786485671997,70.00521850585938,84.68984985351562,58.0099983215332,0.34286082200460766,0.007258867083934736,-0.05159567396419759,0.10301842549417252
PedNYC1,1,7,PedNYC1_scenario7,1.68335,0.19409199999999993,-1.8081276416778564,70.01773071289062,84.68965911865234,58.0099983215332,0.3237224308922501,0.012316663314257816,-0.13999074729906533,0.1361623015892252
PedNYC1,1,7,PedNYC1_scenario7,1.729004,0.23974600000000001,-1.8072564601898196,70.03295135498047,84.68924713134766,58.00999069213867,0.29699631388253905,0.01935920801811648,-0.22535137332985886,0.17549715600314247
PedNYC1,1,7,PedNYC1_scenario7,1.775146,0.2858879999999999,-1.8077490329742432,70.04550170898438,84.68841552734375,58.00997924804688,0.2608400171846123,0.028464949874552656,-0.28092052495013414,0.21716020665484076
PedNYC1,1,7,PedNYC1_scenario7,1.821533,0.3322750000000001,-1.8091380596160889,70.05697631835938,84.68701934814453,58.00996398925781,0.22608690441281645,0.03976148316519058,-0.3282794699335072,0.2602789634770337
PedNYC1,1,7,PedNYC1_scenario7,1.867676,0.3784179999999999,-1.810368299484253,70.06524658203125,84.68489837646484,58.00994873046875,0.20248813690930922,0.053318098728003804,-0.3231572507178764,0.30537633251612245
PedNYC1,1,7,PedNYC1_scenario7,1.912598,0.42334000000000005,-1.8116004467010496,70.07195281982422,84.68203735351562,58.00991821289063,0.1921677927188099,0.06963451459765535,-0.3118099009732115,0.35322474397241876
PedNYC1,1,7,PedNYC1_scenario7,1.956055,0.46679700000000013,-1.8134853839874268,70.07708740234375,84.67842864990234,58.00988006591797,0.17726733779671563,0.08862268384223951,-0.2599476311662608,0.4040354723263755
PedNYC1,1,7,PedNYC1_scenario7,2.000488,0.5112299999999999,-1.815812349319458,70.08126831054688,84.67390441894531,58.00983428955078,0.1718997090832031,0.10937004672567051,-0.2003189643298022,0.45066313696442833
PedNYC1,1,7,PedNYC1_scenario7,2.046387,0.5571290000000002,-1.8196160793304443,70.08597564697266,84.66820526123047,58.00976943969727,0.1704907974518581,0.1319988207109923,-0.12911270573041134,0.49466712219751263
PedNYC1,1,7,PedNYC1_scenario7,2.091553,0.6022950000000002,-1.8254430294036863,70.09136962890625,84.66139221191406,58.00969314575195,0.17854951393088958,0.15625830904017193,-0.0791219093382342,0.537215444102666
PedNYC1,1,7,PedNYC1_scenario7,2.134766,0.645508,-1.832099676132202,70.09687042236328,84.65361785888672,58.00960540771485,0.18491918527262724,0.18188726991096027,-0.061033718617582826,0.5720026395749375
PedNYC1,1,7,PedNYC1_scenario7,2.175049,0.685791,-1.8392937183380127,70.10231018066406,84.64537048339844,58.00950622558594,0.19170628629200703,0.20868176436777797,-0.0805918311185732,0.6087939397765858
PedNYC1,1,7,PedNYC1_scenario7,2.217285,0.728027,-1.8478477001190183,70.10746765136719,84.635498046875,58.009395599365234,0.19468432645040396,0.23686007796655018,-0.09314555449642103,0.6407609176157164
PedNYC1,1,7,PedNYC1_scenario7,2.26001,0.7707519999999999,-1.8575870990753172,70.11222839355469,84.62420654296875,58.00926208496094,0.1946707097935452,0.2659722761099511,-0.13256518828606748,0.6689811251352235
PedNYC1,1,7,PedNYC1_scenario7,2.302002,0.8127439999999999,-1.865771532058716,70.11540985107422,84.61184692382812,58.00911712646485,0.18630167714718066,0.2958520843127401,-0.16801671576353414,0.6917423802986332
PedNYC1,1,7,PedNYC1_scenario7,2.346436,0.8571780000000002,-1.873771905899048,70.11764526367188,84.59744262695312,58.00894546508789,0.17241797540102471,0.32590967968262086,-0.21440599479869887,0.7014499110661906
PedNYC1,1,7,PedNYC1_scenario7,2.387695,0.8984369999999999,-1.8791558742523196,70.11898803710938,84.58277893066406,58.00876998901367,0.15406273608727739,0.35759332797089693,-0.2540395997287981,0.7224905459568466
PedNYC1,1,7,PedNYC1_scenario7,2.428711,0.9394529999999999,-1.8843953609466555,70.12030792236328,84.56694030761719,58.00857925415039,0.13433530798328816,0.3899376560682773,-0.2888673147197782,0.7208838099325464
PedNYC1,1,7,PedNYC1_scenario7,2.47168,0.9824220000000001,-1.8886196613311768,70.12120056152344,84.54890441894531,58.00836181640625,0.1105124898124398,0.4233399598587952,-0.31339805759278433,0.7323057983830008
