event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.255127,low_motion,0.255127,0.9,5,3
1,0.255127,0.820068,acceleration,0.564941,0.8,5,3
2,0.820068,3.298218,low_motion,2.47815,0.9,5,3
3,2.827637,3.790527,acceleration,0.9628899999999998,0.8,5,3
4,3.35437,4.769653,low_motion,1.415283,0.9,5,3
5,4.321777,5.265747,acceleration,0.9439700000000002,0.8,5,3
6,4.825195,5.777466,crossing_commitment,0.9522710000000005,0.78,5,3
7,5.321655,6.313477,deceleration,0.991822,0.8,5,3
8,5.834717,10.281982,low_motion,4.447264999999999,0.9,5,3
9,9.848022,12.290771,acceleration,2.442748999999999,0.8,5,3
10,11.849609,13.265503,crossing_commitment,1.4158940000000015,0.78,5,3
11,12.853638,17.309692,possible_yielding,4.456053999999998,0.85,5,3
12,16.830688,17.807983,deceleration,0.9772950000000016,0.8,5,3
13,17.353027,18.302979,crossing_commitment,0.9499519999999997,0.78,5,3
14,17.867432,18.815186,low_motion,0.9477539999999998,0.75,5,3
15,18.346069,19.780273,acceleration,1.4342040000000011,0.8,5,3
16,19.780273,20.732422,crossing_commitment,0.9521489999999986,0.78,5,3
17,20.321655,22.248413,acceleration,1.9267579999999995,0.8,5,3
18,21.807495,22.756104,crossing_commitment,0.9486090000000011,0.78,5,3
19,22.297119,23.224854,acceleration,0.927735000000002,0.8,5,3
20,22.803101,29.235474,crossing_commitment,6.432372999999998,0.78,5,3
21,28.780273,29.739258,acceleration,0.9589849999999984,0.8,5,3
22,29.280762,30.237061,crossing_commitment,0.9562990000000013,0.78,5,3
23,29.7854,30.720093,deceleration,0.9346929999999993,0.8,5,3
24,30.325928,31.725098,crossing_commitment,1.399169999999998,0.78,5,3
25,31.314209,32.222534,acceleration,0.9083250000000014,0.8,5,3
26,31.814941,33.231079,crossing_commitment,1.4161380000000001,0.78,5,3
27,32.823975,33.750977,acceleration,0.9270020000000017,0.8,5,3
28,33.322876,36.736328,crossing_commitment,3.4134519999999995,0.78,5,3
29,36.314087,37.381104,deceleration,1.0670169999999999,0.8,5,3
30,37.381104,38.812988,low_motion,1.4318839999999966,0.9,5,3
