event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,8.731201,low_motion,8.731201,0.9,1,3
1,8.332031,10.744385,acceleration,2.4123539999999988,0.8,1,3
2,10.331543,11.738281,crossing_commitment,1.4067380000000007,0.78,1,3
3,11.319824,12.200195,acceleration,0.8803710000000002,0.8,1,3
4,11.831299,13.212402,crossing_commitment,1.3811030000000013,0.78,1,3
5,12.839111,14.206299,acceleration,1.3671879999999987,0.8,1,3
6,13.828125,14.737793,crossing_commitment,0.9096679999999999,0.78,1,3
7,14.301758,15.217041,acceleration,0.9152830000000005,0.8,1,3
8,14.830322,15.601563,crossing_commitment,0.7712409999999998,0.78,1,3
9,15.601563,16.498779,acceleration,0.8972159999999985,0.8,1,3
10,16.122803,16.983643,possible_yielding,0.8608399999999996,0.85,1,3
11,16.635254,20.958008,crossing_commitment,4.322754,0.78,1,3
12,20.602051,23.485596,possible_yielding,2.8835450000000016,0.85,1,3
13,23.128906,24.489746,crossing_commitment,1.3608399999999996,0.78,1,3
14,24.108154,24.617676,deceleration,0.5095220000000005,0.8,1,3
15,24.617676,25.524414,acceleration,0.9067380000000007,0.8,1,3
16,25.154053,25.984863,crossing_commitment,0.8308099999999996,0.78,1,3
17,25.623047,26.513672,acceleration,0.890625,0.8,1,3
18,26.144531,26.987305,crossing_commitment,0.8427739999999986,0.78,1,3
19,26.668213,27.511963,deceleration,0.84375,0.8,1,3
20,27.143311,31.00293,low_motion,3.8596189999999986,0.9,1,3
