event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,8.216309,low_motion,8.216309,0.9,19,3
1,7.758057,8.716309,acceleration,0.9582520000000008,0.8,19,3
2,8.258057,9.216309,crossing_commitment,0.9582519999999999,0.78,19,3
3,8.758057,9.716309,possible_hesitation,0.9582519999999999,0.82,19,3
4,9.258057,10.216309,acceleration,0.9582519999999999,0.8,19,3
5,9.758057,10.716309,deceleration,0.9582519999999999,0.8,19,3
6,10.258057,11.216309,low_motion,0.9582519999999999,0.75,19,3
7,10.758057,11.716309,acceleration,0.9582519999999999,0.8,19,3
8,11.258057,12.216309,crossing_commitment,0.9582519999999999,0.78,19,3
9,11.758057,12.716309,acceleration,0.9582519999999999,0.8,19,3
10,12.258057,13.716309,crossing_commitment,1.4582519999999999,0.78,19,3
11,13.258057,14.216309,acceleration,0.9582519999999999,0.8,19,3
12,13.758057,14.716309,crossing_commitment,0.9582519999999999,0.78,19,3
13,14.258057,15.216309,acceleration,0.9582519999999999,0.8,19,3
14,14.758057,16.216553,crossing_commitment,1.4584960000000002,0.78,19,3
15,15.758057,16.716553,acceleration,0.9584960000000002,0.8,19,3
16,16.258057,18.216553,crossing_commitment,1.9584960000000002,0.78,19,3
17,17.758057,20.841553,possible_yielding,3.0834960000000002,0.85,19,3
18,20.425049,21.841553,crossing_commitment,1.4165039999999998,0.78,19,3
19,21.425049,23.341553,acceleration,1.9165039999999998,0.8,19,3
20,22.925049,23.841553,crossing_commitment,0.9165039999999998,0.78,19,3
21,23.425049,24.341553,acceleration,0.9165039999999998,0.8,19,3
22,23.925049,26.841797,crossing_commitment,2.9167479999999983,0.78,19,3
23,26.425049,27.341797,acceleration,0.9167479999999983,0.8,19,3
24,26.925049,27.841797,deceleration,0.9167479999999983,0.8,19,3
25,27.425049,29.841797,crossing_commitment,2.4167479999999983,0.78,19,3
26,29.425049,30.341797,acceleration,0.9167479999999983,0.8,19,3
27,29.925049,31.341797,crossing_commitment,1.4167479999999983,0.78,19,3
28,30.925293,31.841797,deceleration,0.9165039999999998,0.8,19,3
29,31.425293,32.341797,crossing_commitment,0.9165039999999998,0.78,19,3
30,31.925293,33.217041,deceleration,1.291748000000002,0.8,19,3
31,33.217041,34.633545,low_motion,1.4165039999999962,0.9,19,3
32,34.217041,35.133545,acceleration,0.9165039999999962,0.8,19,3
33,34.717041,35.983643,low_motion,1.266601999999999,0.9,19,3
