event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,7.299438,low_motion,7.299438,0.9,16,12
1,6.841064,7.799438,possible_hesitation,0.9583740000000001,0.82,16,12
2,7.341125,13.299561,low_motion,5.958436000000001,0.9,16,12
3,12.841187,16.049561,acceleration,3.208374000000001,0.8,16,12
4,16.049561,16.924561,crossing_commitment,0.875,0.78,16,12
5,16.549561,17.424561,acceleration,0.875,0.8,16,12
6,17.049561,17.924622,deceleration,0.8750609999999988,0.8,16,12
7,17.549561,18.424622,acceleration,0.8750609999999988,0.8,16,12
8,18.049622,23.424683,crossing_commitment,5.375061000000002,0.78,16,12
9,23.049683,24.424744,deceleration,1.3750609999999988,0.8,16,12
10,24.049744,24.924744,crossing_commitment,0.875,0.78,16,12
11,24.549744,25.049744,head_check,0.5,1.0,16,12
12,25.049744,30.560303,low_motion,5.510559000000001,0.9,16,12
