event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,1.928101,low_motion,1.928101,0.9,24,15
1,1.761353,2.386353,acceleration,0.6250000000000002,0.8,24,15
2,2.386353,3.344727,deceleration,0.9583739999999996,0.8,24,15
3,2.886353,14.344971,low_motion,11.458618,0.9,24,15
4,13.886597,16.844971,acceleration,2.958374000000001,0.8,24,15
5,16.386597,17.844971,crossing_commitment,1.4583740000000027,0.78,24,15
6,17.386597,18.344971,acceleration,0.9583740000000027,0.8,24,15
7,17.886597,19.344971,crossing_commitment,1.4583740000000027,0.78,24,15
8,18.886597,19.844971,acceleration,0.9583740000000027,0.8,24,15
9,19.386597,21.344971,crossing_commitment,1.9583740000000027,0.78,24,15
10,20.886719,22.345093,possible_yielding,1.4583739999999992,0.85,24,15
11,21.886719,22.845093,crossing_commitment,0.9583739999999992,0.78,24,15
12,22.386719,23.345093,possible_yielding,0.9583739999999992,0.85,24,15
13,22.886719,24.678345,crossing_commitment,1.7916260000000008,0.78,24,15
14,24.345093,25.178345,acceleration,0.8332520000000017,0.8,24,15
15,24.845093,27.386841,possible_yielding,2.541748000000002,0.85,24,15
16,26.928345,28.886841,acceleration,1.9584960000000002,0.8,24,15
17,28.428467,29.386841,crossing_commitment,0.9583739999999992,0.78,24,15
18,28.928467,30.386841,acceleration,1.4583739999999992,0.8,24,15
19,29.928467,31.386841,crossing_commitment,1.4583739999999992,0.78,24,15
20,30.928467,32.386841,possible_yielding,1.4583739999999956,0.85,24,15
21,31.928467,32.886841,crossing_commitment,0.9583739999999956,0.78,24,15
22,32.428467,36.386963,possible_yielding,3.958496000000004,0.85,24,15
23,35.928589,44.887085,low_motion,8.958495999999997,0.9,24,15
24,44.428711,45.387085,acceleration,0.9583739999999992,0.8,24,15
25,44.928711,46.814209,low_motion,1.8854979999999983,0.9,24,15
