event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,13.500488,low_motion,13.500488,0.9,21,7
1,13.042236,16.500732,acceleration,3.4584959999999985,0.8,21,7
2,16.042236,17.500732,crossing_commitment,1.4584960000000002,0.78,21,7
3,17.042236,18.000732,acceleration,0.9584960000000002,0.8,21,7
4,17.542236,18.500732,crossing_commitment,0.9584960000000002,0.78,21,7
5,18.042236,19.000732,acceleration,0.9584960000000002,0.8,21,7
6,18.542236,23.29248,crossing_commitment,4.750244000000002,0.78,21,7
7,22.875732,23.79248,deceleration,0.9167480000000019,0.8,21,7
8,23.375732,24.29248,crossing_commitment,0.9167480000000019,0.78,21,7
9,23.875732,25.79248,acceleration,1.916748000000002,0.8,21,7
10,25.375732,27.29248,crossing_commitment,1.916748000000002,0.78,21,7
11,26.875732,27.79248,acceleration,0.9167480000000019,0.8,21,7
12,27.375732,28.29248,crossing_commitment,0.9167480000000019,0.78,21,7
13,27.875732,28.79248,deceleration,0.9167480000000019,0.8,21,7
14,28.375732,29.29248,acceleration,0.9167480000000019,0.8,21,7
15,28.875732,31.29248,crossing_commitment,2.416748000000002,0.78,21,7
16,30.875732,31.792725,deceleration,0.9169930000000015,0.8,21,7
17,31.375977,32.292725,possible_yielding,0.9167479999999983,0.85,21,7
18,31.875977,33.292725,crossing_commitment,1.4167479999999983,0.78,21,7
19,32.875977,33.792725,possible_yielding,0.9167479999999983,0.85,21,7
20,33.375977,34.292725,acceleration,0.9167479999999983,0.8,21,7
21,33.875977,34.792725,possible_yielding,0.9167479999999983,0.85,21,7
22,34.375977,35.042725,deceleration,0.6667479999999983,0.8,21,7
23,35.042725,35.959229,low_motion,0.9165040000000033,0.9,21,7
24,35.542725,36.459229,acceleration,0.9165040000000033,0.8,21,7
25,36.042725,36.959229,deceleration,0.9165040000000033,0.8,21,7
26,36.542725,42.500977,low_motion,5.958252000000002,0.9,21,7
