event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.874634,head_check,0.874634,1.0,13,15
1,0.874634,11.842896,low_motion,10.968262,0.9,13,15
2,11.385742,12.349854,possible_hesitation,0.9641120000000001,0.82,13,15
3,11.889038,13.34375,low_motion,1.4547120000000007,0.75,13,15
4,12.883179,15.847412,acceleration,2.964233,0.8,13,15
5,15.391113,16.352417,crossing_commitment,0.9613039999999984,0.78,13,15
6,15.893066,16.851318,acceleration,0.9582519999999999,0.8,13,15
7,16.397583,21.841187,crossing_commitment,5.4436040000000006,0.78,13,15
8,21.412231,22.359009,possible_yielding,0.9467780000000019,0.85,13,15
9,21.883667,22.835815,crossing_commitment,0.9521480000000011,0.78,13,15
10,22.4021,23.326904,acceleration,0.9248039999999982,0.8,13,15
11,22.879517,24.443481,crossing_commitment,1.5639639999999986,0.78,13,15
12,24.046509,24.950439,acceleration,0.903929999999999,0.8,13,15
13,24.530273,25.946045,crossing_commitment,1.4157720000000005,0.78,13,15
14,25.547241,26.917114,acceleration,1.369873000000002,0.8,13,15
15,26.535034,28.44165,crossing_commitment,1.9066159999999996,0.78,13,15
16,28.059814,30.997559,deceleration,2.9377449999999996,0.8,13,15
17,30.997559,46.733398,low_motion,15.735839000000002,0.9,13,15
