event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,1.417236,head_check,1.417236,1.0,11,12
1,1.039917,11.389893,low_motion,10.349976000000002,0.9,11,12
2,11.389893,13.270996,acceleration,1.8811029999999995,0.8,11,12
3,12.925781,13.746338,crossing_commitment,0.8205569999999991,0.78,11,12
4,13.4021,14.979248,acceleration,1.5771479999999993,0.8,11,12
5,14.979248,17.060303,crossing_commitment,2.081055000000001,0.78,11,12
6,17.060303,17.998535,acceleration,0.9382319999999993,0.8,11,12
7,17.570557,19.016357,crossing_commitment,1.4457999999999984,0.78,11,12
8,18.566406,19.510254,acceleration,0.9438479999999991,0.8,11,12
9,19.108398,20.516846,crossing_commitment,1.408448,0.78,11,12
10,20.080322,21.0354,acceleration,0.9550780000000003,0.8,11,12
11,20.602539,24.494629,crossing_commitment,3.8920899999999996,0.78,11,12
12,24.098389,25.0271,acceleration,0.9287109999999998,0.8,11,12
13,24.580322,27.012695,crossing_commitment,2.432373000000002,0.78,11,12
14,26.561523,28.787109,deceleration,2.225586,0.8,11,12
15,28.787109,31.668457,low_motion,2.881347999999999,0.9,11,12
