event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,1.439575,head_check,1.439575,1.0,7,21
1,1.036621,15.824951,low_motion,14.78833,0.9,7,21
2,15.391479,17.794922,acceleration,2.4034429999999993,0.8,7,21
3,17.393433,20.318237,crossing_commitment,2.924803999999998,0.78,7,21
4,19.910889,20.814941,acceleration,0.9040520000000001,0.8,7,21
5,20.367676,22.79248,crossing_commitment,2.4248040000000017,0.78,7,21
6,22.371582,23.831177,deceleration,1.4595950000000002,0.8,7,21
7,23.374756,24.808105,head_check,1.4333489999999998,1.0,7,21
8,24.409424,25.308472,deceleration,0.899047999999997,0.8,7,21
9,24.869507,28.674072,crossing_commitment,3.804565,0.78,7,21
10,28.285889,30.176636,head_check,1.8907469999999975,1.0,7,21
11,29.779541,32.160522,crossing_commitment,2.380981000000002,0.78,7,21
12,31.765381,32.655884,acceleration,0.8905029999999989,0.8,7,21
13,32.266479,33.140625,deceleration,0.8741460000000032,0.8,7,21
14,32.803833,33.647095,acceleration,0.8432620000000028,0.8,7,21
15,33.286133,34.152832,crossing_commitment,0.866698999999997,0.78,7,21
16,33.797974,35.165771,deceleration,1.367796999999996,0.8,7,21
17,34.767212,35.647217,crossing_commitment,0.880004999999997,0.78,7,21
18,35.297852,40.244385,possible_yielding,4.946533000000002,0.85,7,21
19,39.833862,51.066162,low_motion,11.232299999999995,0.9,7,21
