event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.845703,low_motion,0.845703,0.9,17,15
1,0.512207,1.845703,head_check,1.3334960000000002,1.0,17,15
2,1.512207,2.554199,low_motion,1.041992,0.9,17,15
3,2.554199,3.554199,acceleration,1.0,0.8,17,15
4,3.054199,4.054199,crossing_commitment,0.9999999999999996,0.78,17,15
5,3.554199,5.054199,low_motion,1.4999999999999996,0.75,17,15
6,4.595703,6.554199,acceleration,1.9584959999999993,0.8,17,15
7,6.554199,7.470703,crossing_commitment,0.9165040000000007,0.78,17,15
8,7.054199,7.970703,acceleration,0.9165040000000007,0.8,17,15
9,7.554199,8.470703,crossing_commitment,0.9165040000000007,0.78,17,15
10,8.054199,9.471191,deceleration,1.4169919999999987,0.8,17,15
11,9.054199,9.971191,low_motion,0.9169919999999987,0.75,17,15
12,9.554199,12.471191,acceleration,2.9169919999999987,0.8,17,15
13,12.054688,12.971191,crossing_commitment,0.9165029999999987,0.78,17,15
14,12.554688,13.971191,deceleration,1.4165029999999987,0.8,17,15
15,13.554688,14.471191,acceleration,0.9165029999999987,0.8,17,15
16,14.054688,14.971191,crossing_commitment,0.9165029999999987,0.78,17,15
17,14.554688,15.971191,deceleration,1.4165029999999987,0.8,17,15
18,15.554688,18.471191,acceleration,2.9165030000000005,0.8,17,15
19,18.054688,23.34668,possible_yielding,5.2919920000000005,0.85,17,15
20,22.929688,31.644531,low_motion,8.714843000000002,0.9,17,15
