event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,11.082031,low_motion,11.082031,0.9,11,16
1,10.660156,14.593018,acceleration,3.932862,0.8,11,16
2,14.180176,15.091797,crossing_commitment,0.9116210000000002,0.78,11,16
3,14.685791,15.767578,acceleration,1.0817870000000003,0.8,11,16
4,15.767578,16.742188,crossing_commitment,0.9746099999999984,0.78,11,16
5,16.276611,17.251953,acceleration,0.9753420000000013,0.8,11,16
6,16.786621,17.746582,crossing_commitment,0.9599609999999998,0.78,11,16
7,17.293701,19.194092,possible_yielding,1.9003910000000026,0.85,11,16
8,18.797852,22.748291,crossing_commitment,3.9504389999999994,0.78,11,16
9,22.291016,24.72168,deceleration,2.430664,0.8,11,16
10,24.277832,25.23877,crossing_commitment,0.9609379999999987,0.78,11,16
11,24.768555,27.16626,low_motion,2.397705000000002,0.9,11,16
