event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,23.507324,low_motion,23.507324,0.9,27,21
1,23.507324,25.465698,acceleration,1.9583739999999992,0.8,27,21
2,25.007324,25.965698,crossing_commitment,0.9583739999999992,0.78,27,21
3,25.507324,26.465698,acceleration,0.9583739999999992,0.8,27,21
4,26.465698,31.882446,crossing_commitment,5.416748000000002,0.78,27,21
5,31.465698,32.382446,deceleration,0.9167480000000019,0.8,27,21
6,31.965698,33.382446,crossing_commitment,1.416748000000002,0.78,27,21
7,32.965698,33.882568,deceleration,0.9168699999999959,0.8,27,21
8,33.46582,34.382568,acceleration,0.9167479999999983,0.8,27,21
9,33.96582,34.882568,crossing_commitment,0.9167479999999983,0.78,27,21
10,34.46582,36.382568,acceleration,1.9167479999999983,0.8,27,21
11,35.965942,36.590942,crossing_commitment,0.625,0.78,27,21
12,36.590942,37.507568,acceleration,0.9166260000000008,0.8,27,21
13,37.090942,42.50769,crossing_commitment,5.416747999999998,0.78,27,21
14,42.090942,43.00769,deceleration,0.9167479999999983,0.8,27,21
15,42.590942,43.50769,crossing_commitment,0.9167479999999983,0.78,27,21
16,43.090942,44.00769,deceleration,0.9167479999999983,0.8,27,21
17,43.590942,44.50769,crossing_commitment,0.9167479999999983,0.78,27,21
18,44.091064,44.88269,deceleration,0.7916259999999937,0.8,27,21
19,44.88269,46.341064,low_motion,1.4583740000000063,0.9,27,21
20,45.88269,54.841064,possible_yielding,8.958374000000006,0.85,27,21
21,54.382813,69.144165,low_motion,14.761352000000002,0.9,27,21
