event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.854004,head_check,0.854004,1.0,3,15
1,0.532593,2.349854,low_motion,1.8172610000000002,0.75,3,15
2,2.052856,2.579834,possible_hesitation,0.5269780000000002,0.82,3,15
3,2.579834,12.569214,low_motion,9.98938,0.9,3,15
4,12.109741,13.520142,acceleration,1.4104010000000002,0.8,3,15
5,13.101074,14.513062,crossing_commitment,1.4119879999999991,0.78,3,15
6,14.114502,15.555542,acceleration,1.441040000000001,0.8,3,15
7,15.089966,16.035767,deceleration,0.9458009999999994,0.8,3,15
8,15.595947,19.901245,crossing_commitment,4.305297999999999,0.78,3,15
9,19.470337,20.403931,acceleration,0.9335939999999994,0.8,3,15
10,19.983032,21.362671,crossing_commitment,1.3796389999999974,0.78,3,15
11,20.984741,21.856812,acceleration,0.8720710000000018,0.8,3,15
12,21.461304,22.37085,possible_yielding,0.9095460000000024,0.85,3,15
13,21.974365,22.88855,crossing_commitment,0.9141849999999998,0.78,3,15
14,22.470947,27.540405,possible_yielding,5.069458000000001,0.85,3,15
15,27.164063,28.550049,low_motion,1.3859860000000026,0.9,3,15
16,28.179443,31.060791,acceleration,2.881347999999999,0.8,3,15
17,30.699341,32.047363,crossing_commitment,1.3480219999999967,0.78,3,15
18,31.681152,32.566895,acceleration,0.8857430000000015,0.8,3,15
19,32.202637,33.046021,deceleration,0.8433840000000004,0.8,3,15
20,32.673706,34.048096,crossing_commitment,1.3743899999999982,0.78,3,15
21,33.678955,35.338623,deceleration,1.6596679999999964,0.8,3,15
