event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.481934,head_check,0.481934,1.0,3,16
1,0.523315,0.963745,low_motion,0.44043,0.9,3,16
2,1.005981,1.788086,acceleration,0.782105,0.8,3,16
3,1.788086,4.20105,low_motion,2.4129640000000006,0.9,3,16
4,3.829834,4.694824,acceleration,0.8649899999999997,0.8,3,16
5,4.29248,5.205688,low_motion,0.913208,0.75,3,16
6,4.821045,5.697388,acceleration,0.8763430000000003,0.8,3,16
7,5.292725,6.205688,crossing_commitment,0.9129630000000004,0.78,3,16
8,5.832642,6.680542,possible_hesitation,0.8479000000000001,0.82,3,16
9,6.300415,12.193359,low_motion,5.892943999999999,0.9,3,16
10,11.799438,13.69873,head_check,1.899291999999999,1.0,3,16
11,13.317261,16.188232,low_motion,2.870970999999999,0.9,3,16
12,15.793213,16.692383,possible_hesitation,0.8991699999999998,0.82,3,16
13,16.33252,16.839233,low_motion,0.5067130000000013,0.75,3,16
14,17.022949,20.443848,low_motion,3.4208989999999986,0.9,3,16
15,20.047729,20.967773,acceleration,0.9200440000000008,0.8,3,16
16,20.531982,23.466797,possible_yielding,2.9348150000000004,0.85,3,16
17,23.023804,23.951904,acceleration,0.9281000000000006,0.8,3,16
18,23.553833,24.472656,crossing_commitment,0.9188229999999997,0.78,3,16
19,24.040771,25.460083,acceleration,1.4193120000000015,0.8,3,16
20,25.042847,25.938721,crossing_commitment,0.8958740000000027,0.78,3,16
21,25.54834,26.463013,acceleration,0.9146730000000005,0.8,3,16
22,26.026123,27.432495,crossing_commitment,1.406372000000001,0.78,3,16
23,27.033813,28.470947,deceleration,1.4371340000000004,0.8,3,16
24,28.059692,30.402832,low_motion,2.3431400000000018,0.9,3,16
