event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,1.299805,low_motion,1.299805,0.9,18,12
1,1.299805,2.716553,head_check,1.4167480000000001,1.0,18,12
2,2.299805,9.716797,low_motion,7.416992,0.9,18,12
3,9.300049,11.716797,acceleration,2.416748,0.8,18,12
4,11.300049,12.216797,crossing_commitment,0.9167480000000001,0.78,18,12
5,11.800049,12.716797,deceleration,0.9167480000000001,0.8,18,12
6,12.300049,13.216797,crossing_commitment,0.9167480000000001,0.78,18,12
7,12.800293,15.217041,acceleration,2.416748,0.8,18,12
8,14.800293,19.008789,crossing_commitment,4.208496,0.78,18,12
9,18.550293,20.008789,head_check,1.4584960000000002,1.0,18,12
10,19.550537,20.508789,acceleration,0.9582520000000017,0.8,18,12
11,20.050537,22.008789,crossing_commitment,1.9582520000000017,0.78,18,12
12,21.550537,22.508789,possible_yielding,0.9582520000000017,0.85,18,12
13,22.050537,23.008789,deceleration,0.9582520000000017,0.8,18,12
14,22.550537,24.009033,crossing_commitment,1.4584960000000002,0.78,18,12
15,23.550537,24.509033,deceleration,0.9584960000000002,0.8,18,12
16,24.050537,25.509033,crossing_commitment,1.4584960000000002,0.78,18,12
17,25.050781,26.009033,deceleration,0.9582519999999981,0.8,18,12
18,25.550781,26.509033,crossing_commitment,0.9582519999999981,0.78,18,12
19,26.050781,27.509033,deceleration,1.458251999999998,0.8,18,12
20,27.509033,28.217529,low_motion,0.7084960000000002,0.9,18,12
