event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,4.966797,low_motion,4.966797,0.9,31,3
1,4.966797,5.925049,possible_hesitation,0.9582519999999999,0.82,31,3
2,5.466797,6.425049,low_motion,0.9582519999999999,0.9,31,3
3,5.966797,6.925049,possible_hesitation,0.9582519999999999,0.82,31,3
4,6.466797,7.425049,low_motion,0.9582519999999999,0.75,31,3
5,6.966797,7.925049,possible_hesitation,0.9582519999999999,0.82,31,3
6,7.466797,9.925293,low_motion,2.4584960000000002,0.9,31,3
7,9.466797,10.925293,acceleration,1.4584960000000002,0.8,31,3
8,10.466797,11.925293,low_motion,1.4584960000000002,0.75,31,3
9,11.466797,12.425293,acceleration,0.9584960000000002,0.8,31,3
10,11.967041,12.925293,low_motion,0.9582519999999999,0.75,31,3
11,12.467041,13.925293,acceleration,1.4582519999999999,0.8,31,3
12,13.467041,14.425293,crossing_commitment,0.9582519999999999,0.78,31,3
13,13.967041,14.925293,acceleration,0.9582519999999999,0.8,31,3
14,14.467041,15.425293,crossing_commitment,0.9582519999999999,0.78,31,3
15,14.967041,16.425293,deceleration,1.4582519999999999,0.8,31,3
16,15.967041,17.425293,head_check,1.4582519999999999,1.0,31,3
17,16.967041,17.925537,deceleration,0.9584960000000002,0.8,31,3
18,17.467041,18.425537,possible_hesitation,0.9584960000000002,0.82,31,3
19,17.967041,18.925537,low_motion,0.9584960000000002,0.9,31,3
20,18.467041,21.425537,acceleration,2.9584960000000002,0.8,31,3
21,20.967285,21.925537,crossing_commitment,0.9582519999999981,0.78,31,3
22,21.467285,22.425537,acceleration,0.9582519999999981,0.8,31,3
23,21.967285,23.425537,head_check,1.458251999999998,1.0,31,3
24,22.967285,26.925781,crossing_commitment,3.9584960000000002,0.78,31,3
25,26.467529,27.926025,acceleration,1.4584960000000002,0.8,31,3
26,27.467529,28.426025,deceleration,0.9584960000000002,0.8,31,3
27,27.967529,31.426025,acceleration,3.4584960000000002,0.8,31,3
28,30.967773,31.926025,crossing_commitment,0.9582519999999981,0.78,31,3
29,31.467773,34.92627,head_check,3.4584970000000013,1.0,31,3
30,34.467773,37.42627,crossing_commitment,2.9584970000000013,0.78,31,3
31,36.968018,38.42627,head_check,1.4582520000000017,1.0,31,3
32,37.968018,38.92627,deceleration,0.9582520000000017,0.8,31,3
33,38.468018,39.926514,head_check,1.4584959999999967,1.0,31,3
34,39.468018,40.426514,acceleration,0.9584959999999967,0.8,31,3
35,39.968018,41.384766,head_check,1.4167479999999983,1.0,31,3
36,41.009766,41.884766,low_motion,0.875,0.75,31,3
37,41.509766,42.384766,acceleration,0.875,0.8,31,3
38,42.009766,43.176514,head_check,1.1667479999999983,1.0,31,3
39,43.176514,45.13501,low_motion,1.9584960000000038,0.9,31,3
40,44.676514,46.63501,head_check,1.9584960000000038,1.0,31,3
41,46.176758,47.13501,crossing_commitment,0.9582520000000017,0.78,31,3
42,46.676758,48.63501,head_check,1.9582520000000017,1.0,31,3
43,48.176758,49.13501,deceleration,0.9582520000000017,0.8,31,3
44,48.676758,50.13501,head_check,1.4582520000000017,1.0,31,3
45,49.676758,50.63501,possible_hesitation,0.9582520000000017,0.82,31,3
46,50.176758,55.635254,low_motion,5.458496000000004,0.9,31,3
47,55.177002,57.135254,head_check,1.9582520000000017,1.0,31,3
48,56.677002,60.635498,possible_yielding,3.9584959999999967,0.85,31,3
49,60.177002,62.135498,head_check,1.9584959999999967,1.0,31,3
50,61.677002,64.135498,possible_yielding,2.4584959999999967,0.85,31,3
51,63.677002,66.635498,low_motion,2.9584959999999967,0.9,31,3
52,66.177246,67.135498,acceleration,0.9582520000000017,0.8,31,3
53,66.677246,67.635498,possible_hesitation,0.9582520000000017,0.82,31,3
54,67.177246,68.135498,crossing_commitment,0.9582520000000017,0.78,31,3
55,67.677246,68.635498,deceleration,0.9582520000000017,0.8,31,3
56,68.177246,72.635742,low_motion,4.458495999999997,0.9,31,3
57,72.17749,73.635742,head_check,1.4582519999999874,1.0,31,3
58,73.17749,78.135986,low_motion,4.958495999999997,0.9,31,3
59,77.677734,79.135986,head_check,1.4582520000000017,1.0,31,3
60,78.677734,81.025146,low_motion,2.3474120000000056,0.9,31,3
