event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,11.302734,low_motion,11.302734,0.9,7,7
1,10.891968,12.813721,acceleration,1.921752999999999,0.8,7,7
2,12.359741,13.325073,crossing_commitment,0.9653320000000001,0.78,7,7
3,12.859619,13.828003,acceleration,0.9683840000000004,0.8,7,7
4,13.370361,15.818604,crossing_commitment,2.4482429999999997,0.78,7,7
5,15.380127,16.324585,acceleration,0.9444579999999991,0.8,7,7
6,15.864868,17.806763,crossing_commitment,1.9418950000000006,0.78,7,7
7,17.388672,18.285522,acceleration,0.8968500000000006,0.8,7,7
8,17.849365,18.786133,crossing_commitment,0.9367680000000007,0.78,7,7
9,18.377197,19.28479,acceleration,0.9075930000000021,0.8,7,7
10,18.875366,19.521851,crossing_commitment,0.646485000000002,0.78,7,7
11,19.521851,20.42749,deceleration,0.9056389999999972,0.8,7,7
12,20.053467,20.913818,crossing_commitment,0.8603509999999979,0.78,7,7
13,20.552856,21.411987,deceleration,0.8591310000000014,0.8,7,7
14,21.023926,21.938354,crossing_commitment,0.9144280000000009,0.78,7,7
15,21.575317,23.439575,acceleration,1.864258000000003,0.8,7,7
16,23.040405,24.434082,deceleration,1.3936770000000003,0.8,7,7
17,24.043091,25.420776,crossing_commitment,1.3776849999999996,0.78,7,7
18,25.043335,25.914795,deceleration,0.8714600000000026,0.8,7,7
19,25.544312,26.441772,crossing_commitment,0.8974599999999988,0.78,7,7
20,26.037476,26.914551,deceleration,0.8770749999999978,0.8,7,7
21,26.56311,27.914917,head_check,1.3518069999999973,1.0,7,7
22,27.554443,28.433105,crossing_commitment,0.878662000000002,0.78,7,7
23,28.045166,28.902344,acceleration,0.8571780000000011,0.8,7,7
24,28.522827,29.435791,deceleration,0.9129639999999988,0.8,7,7
25,29.05957,34.00769,possible_yielding,4.948119999999996,0.85,7,7
26,33.572876,39.008545,low_motion,5.435668999999997,0.9,7,7
27,38.581177,39.514038,acceleration,0.9328610000000026,0.8,7,7
28,39.059937,40.443848,low_motion,1.3839110000000048,0.9,7,7
