event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.687012,head_check,0.687012,1.0,2,16
1,0.525879,12.792969,low_motion,12.26709,0.9,2,16
2,12.348389,16.675537,acceleration,4.327147999999999,0.8,2,16
3,16.675537,19.051025,crossing_commitment,2.3754880000000007,0.78,2,16
4,18.709473,19.540771,acceleration,0.8312980000000003,0.8,2,16
5,19.182129,20.042725,deceleration,0.860596000000001,0.8,2,16
6,19.708008,21.532959,crossing_commitment,1.8249510000000022,0.78,2,16
7,21.198975,22.055176,acceleration,0.8562009999999987,0.8,2,16
8,21.694092,23.794189,deceleration,2.100096999999998,0.8,2,16
9,23.794189,25.982422,low_motion,2.1882330000000003,0.9,2,16
