event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,9.575195,low_motion,9.575195,0.9,11,21
1,9.150879,10.068604,acceleration,0.9177250000000008,0.8,11,21
2,9.62207,10.547119,deceleration,0.9250489999999996,0.8,11,21
3,10.121094,12.561035,acceleration,2.439941000000001,0.8,11,21
4,12.154541,14.085938,crossing_commitment,1.9313970000000005,0.78,11,21
5,13.654541,18.052979,possible_yielding,4.3984380000000005,0.85,11,21
6,17.63916,18.554932,crossing_commitment,0.9157720000000005,0.78,11,21
7,18.155273,20.050293,possible_yielding,1.8950199999999988,0.85,11,21
8,19.650391,20.49707,crossing_commitment,0.8466790000000017,0.78,11,21
9,20.49707,21.426758,acceleration,0.9296879999999987,0.8,11,21
10,21.041016,26.439453,crossing_commitment,5.398437000000001,0.78,11,21
11,26.040771,26.900635,possible_yielding,0.8598640000000017,0.85,11,21
12,26.542236,27.404053,acceleration,0.861817000000002,0.8,11,21
13,27.010254,27.931885,crossing_commitment,0.9216310000000014,0.78,11,21
14,27.499512,28.419678,possible_yielding,0.9201660000000018,0.85,11,21
15,28.029297,29.409424,deceleration,1.3801270000000017,0.8,11,21
16,29.007568,30.908447,head_check,1.9008789999999998,1.0,11,21
17,30.908447,32.342041,low_motion,1.433594000000003,0.9,11,21
18,31.918945,33.352295,head_check,1.4333499999999972,1.0,11,21
19,32.933838,38.591309,low_motion,5.657471000000001,0.9,11,21
