event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.382813,head_check,0.382813,1.0,30,15
1,0.382813,1.007813,low_motion,0.625,0.75,30,15
2,0.924561,1.632813,acceleration,0.7082520000000001,0.8,30,15
3,1.632813,2.591309,possible_hesitation,0.9584959999999998,0.82,30,15
4,2.132813,3.091309,crossing_commitment,0.9584959999999998,0.78,30,15
5,2.633057,4.091553,possible_hesitation,1.4584960000000002,0.82,30,15
6,3.633057,5.091553,low_motion,1.4584960000000002,0.9,30,15
7,4.633057,5.591553,acceleration,0.9584960000000002,0.8,30,15
8,5.133057,6.091553,deceleration,0.9584960000000002,0.8,30,15
9,5.633301,11.091797,low_motion,5.458495999999999,0.9,30,15
10,10.633301,14.091797,acceleration,3.4584960000000002,0.8,30,15
11,13.633301,16.092041,crossing_commitment,2.458739999999999,0.78,30,15
12,15.633545,16.592041,acceleration,0.9584959999999985,0.8,30,15
13,16.133789,19.592285,crossing_commitment,3.4584960000000002,0.78,30,15
14,19.133789,20.092285,acceleration,0.9584960000000002,0.8,30,15
15,19.634033,22.592529,crossing_commitment,2.9584960000000002,0.78,30,15
16,22.134033,23.092529,acceleration,0.9584960000000002,0.8,30,15
17,22.634277,24.092529,deceleration,1.458251999999998,0.8,30,15
18,23.634277,24.592529,crossing_commitment,0.9582519999999981,0.78,30,15
19,24.134277,25.592529,deceleration,1.458251999999998,0.8,30,15
20,25.134277,28.218018,possible_yielding,3.083741,0.85,30,15
21,28.42627,39.885498,possible_yielding,11.459228,0.85,30,15
22,39.427246,55.691895,low_motion,16.264649000000006,0.9,30,15
