event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.820435,head_check,0.820435,1.0,10,3
1,0.504883,3.322266,low_motion,2.817383,0.9,10,3
2,3.044678,3.414673,head_check,0.36999499999999985,1.0,10,3
3,3.414673,6.697754,low_motion,3.2830809999999997,0.9,10,3
4,6.417603,6.749268,head_check,0.3316650000000001,1.0,10,3
5,6.749268,10.697266,low_motion,3.947998000000001,0.9,10,3
6,10.278442,12.176758,acceleration,1.8983159999999994,0.8,10,3
7,11.750977,15.188232,crossing_commitment,3.4372549999999986,0.78,10,3
8,14.763062,19.712646,possible_yielding,4.949584,0.85,10,3
9,19.284668,21.214966,acceleration,1.9302980000000005,0.8,10,3
10,20.776245,21.258423,crossing_commitment,0.4821780000000011,0.78,10,3
11,21.258423,22.215454,acceleration,0.9570310000000006,0.8,10,3
12,21.793335,23.20874,crossing_commitment,1.4154049999999998,0.78,10,3
13,22.801147,23.684326,acceleration,0.8831789999999984,0.8,10,3
14,23.296753,30.715698,crossing_commitment,7.418945000000001,0.78,10,3
15,30.268433,31.21521,deceleration,0.9467769999999973,0.8,10,3
16,30.759766,31.708618,acceleration,0.9488520000000022,0.8,10,3
17,31.316284,32.220947,deceleration,0.9046630000000029,0.8,10,3
18,31.794678,34.219727,crossing_commitment,2.425048999999998,0.78,10,3
19,33.789063,34.873169,deceleration,1.0841059999999985,0.8,10,3
20,34.873169,40.81665,low_motion,5.943481000000006,0.9,10,3
