event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,3.637451,low_motion,3.637451,0.9,30,12
1,3.220703,4.095703,acceleration,0.8750000000000004,0.8,30,12
2,4.095703,5.054199,possible_hesitation,0.9584959999999993,0.82,30,12
3,4.595703,5.554199,acceleration,0.9584959999999993,0.8,30,12
4,5.095703,7.554443,low_motion,2.4587399999999997,0.75,30,12
5,7.096191,8.054443,acceleration,0.958251999999999,0.8,30,12
6,7.596191,8.554443,possible_hesitation,0.958251999999999,0.82,30,12
7,8.096191,9.054443,acceleration,0.9582519999999999,0.8,30,12
8,8.596191,9.554443,crossing_commitment,0.9582519999999999,0.78,30,12
9,9.096191,10.054443,possible_hesitation,0.9582519999999999,0.82,30,12
10,9.596191,10.554443,acceleration,0.9582519999999999,0.8,30,12
11,10.096191,11.054443,deceleration,0.9582519999999999,0.8,30,12
12,10.596191,12.054443,low_motion,1.4582519999999999,0.9,30,12
13,11.596191,13.054443,acceleration,1.4582519999999999,0.8,30,12
14,12.596191,13.554443,deceleration,0.9582519999999999,0.8,30,12
15,13.096191,14.054443,possible_hesitation,0.9582519999999999,0.82,30,12
16,13.596191,15.054443,low_motion,1.4582519999999999,0.9,30,12
17,14.596191,16.554443,acceleration,1.9582519999999999,0.8,30,12
18,16.096191,19.054688,crossing_commitment,2.9584969999999977,0.78,30,12
19,18.596191,19.554688,acceleration,0.9584969999999977,0.8,30,12
20,19.096191,21.054688,crossing_commitment,1.9584969999999977,0.78,30,12
21,20.596436,22.054688,acceleration,1.458251999999998,0.8,30,12
22,21.596436,22.554688,deceleration,0.9582519999999981,0.8,30,12
23,22.096436,22.638184,crossing_commitment,0.5417479999999983,0.78,30,12
24,22.638184,23.596436,acceleration,0.9582520000000017,0.8,30,12
25,23.138184,24.596436,crossing_commitment,1.4582520000000017,0.78,30,12
26,24.138184,25.096436,acceleration,0.9582520000000017,0.8,30,12
27,24.638184,25.596436,crossing_commitment,0.9582520000000017,0.78,30,12
28,25.138184,26.096436,deceleration,0.9582520000000017,0.8,30,12
29,25.638184,26.596436,acceleration,0.9582520000000017,0.8,30,12
30,26.138184,27.096436,crossing_commitment,0.9582520000000017,0.78,30,12
31,26.638184,27.596436,deceleration,0.9582520000000017,0.8,30,12
32,27.138184,28.596436,crossing_commitment,1.4582520000000017,0.78,30,12
33,28.138184,30.096436,deceleration,1.9582520000000017,0.8,30,12
34,29.638184,30.596436,crossing_commitment,0.9582520000000017,0.78,30,12
35,30.138184,31.096436,possible_hesitation,0.9582520000000017,0.82,30,12
36,30.638184,35.054932,possible_yielding,4.416748000000002,0.85,30,12
37,34.59668,42.554932,low_motion,7.958252000000002,0.9,30,12
38,42.09668,43.055176,acceleration,0.9584960000000038,0.8,30,12
39,42.59668,43.555176,crossing_commitment,0.9584960000000038,0.78,30,12
40,43.09668,44.055176,deceleration,0.9584960000000038,0.8,30,12
41,43.59668,45.281982,low_motion,1.685302,0.9,30,12
