event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.162598,1.109131,deceleration,0.9465330000000001,0.8,2,15
1,0.692383,7.630615,low_motion,6.938231999999999,0.9,2,15
2,7.181641,8.117188,acceleration,0.9355470000000006,0.8,2,15
3,7.673584,8.604492,crossing_commitment,0.9309080000000005,0.78,2,15
4,8.209473,12.611816,low_motion,4.402343,0.9,2,15
5,12.20459,15.097656,acceleration,2.893066000000001,0.8,2,15
6,14.674072,16.106445,crossing_commitment,1.4323730000000001,0.78,2,15
7,15.684082,16.752197,acceleration,1.0681149999999988,0.8,2,15
8,16.752197,18.16748,crossing_commitment,1.4152830000000023,0.78,2,15
9,17.773926,18.680908,acceleration,0.9069819999999993,0.8,2,15
10,18.258057,19.198242,crossing_commitment,0.9401849999999996,0.78,2,15
11,18.76416,19.67041,acceleration,0.90625,0.8,2,15
12,19.28833,20.17627,crossing_commitment,0.8879400000000004,0.78,2,15
13,19.75415,21.196533,possible_yielding,1.4423829999999995,0.85,2,15
14,20.777344,21.667725,crossing_commitment,0.8903810000000014,0.78,2,15
15,21.280029,22.188721,possible_yielding,0.908692000000002,0.85,2,15
16,21.752197,22.696777,crossing_commitment,0.944580000000002,0.78,2,15
17,22.274658,23.147217,possible_yielding,0.8725590000000025,0.85,2,15
18,22.795654,24.682861,crossing_commitment,1.887207,0.78,2,15
19,24.281494,25.161133,acceleration,0.879639000000001,0.8,2,15
20,24.7854,25.67041,crossing_commitment,0.8850100000000012,0.78,2,15
21,25.291992,26.165039,deceleration,0.8730469999999997,0.8,2,15
22,25.75415,28.687744,crossing_commitment,2.9335939999999994,0.78,2,15
23,28.296387,30.011719,deceleration,1.715332,0.8,2,15
24,30.011719,30.800049,acceleration,0.788330000000002,0.8,2,15
25,30.529053,31.804688,low_motion,1.2756349999999976,0.9,2,15
26,31.556396,32.284668,acceleration,0.728272000000004,0.8,2,15
27,32.041992,33.268555,low_motion,1.2265629999999987,0.9,2,15
