event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,11.131226,low_motion,11.131226,0.9,24,3
1,10.672852,14.631348,acceleration,3.9584959999999985,0.8,24,3
2,14.172974,15.131348,crossing_commitment,0.9583739999999992,0.78,24,3
3,14.672974,16.631592,possible_yielding,1.9586180000000013,0.85,24,3
4,16.172974,17.131592,crossing_commitment,0.9586180000000013,0.78,24,3
5,16.673218,18.131592,acceleration,1.4583740000000027,0.8,24,3
6,17.673218,18.631592,crossing_commitment,0.9583740000000027,0.78,24,3
7,18.173218,19.131592,acceleration,0.9583740000000027,0.8,24,3
8,18.673218,19.631592,crossing_commitment,0.9583740000000027,0.78,24,3
9,19.173218,20.131592,possible_yielding,0.9583740000000027,0.85,24,3
10,19.673218,20.381592,acceleration,0.7083740000000027,0.8,24,3
11,20.381592,21.839966,crossing_commitment,1.4583739999999992,0.78,24,3
12,21.381592,22.339966,possible_yielding,0.9583739999999992,0.85,24,3
13,21.881592,22.839966,crossing_commitment,0.9583739999999992,0.78,24,3
14,22.381592,23.339966,possible_yielding,0.9583739999999992,0.85,24,3
15,22.881592,26.339966,crossing_commitment,3.458373999999999,0.78,24,3
16,25.881714,27.340088,acceleration,1.4583740000000027,0.8,24,3
17,26.881714,27.840088,deceleration,0.9583740000000027,0.8,24,3
18,27.381836,29.340088,crossing_commitment,1.9582520000000017,0.78,24,3
19,28.881714,30.340088,deceleration,1.4583740000000027,0.8,24,3
20,30.340088,31.756836,low_motion,1.4167479999999983,0.9,24,3
21,31.340088,32.256836,acceleration,0.9167479999999983,0.8,24,3
22,31.840088,32.756836,deceleration,0.9167479999999983,0.8,24,3
23,32.340088,34.256836,low_motion,1.9167479999999983,0.9,24,3
24,33.84021,34.756836,acceleration,0.9166260000000008,0.8,24,3
25,34.34021,35.256958,low_motion,0.9167479999999983,0.75,24,3
26,34.84021,35.756958,possible_hesitation,0.9167479999999983,0.82,24,3
27,35.34021,36.256958,acceleration,0.9167479999999983,0.8,24,3
28,35.84021,36.756958,crossing_commitment,0.9167479999999983,0.78,24,3
29,36.34021,37.256958,deceleration,0.9167479999999983,0.8,24,3
30,36.84021,39.771729,low_motion,2.9315190000000015,0.9,24,3
