event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.882446,low_motion,0.882446,0.9,15,12
1,0.507446,1.840698,head_check,1.3332519999999999,1.0,15,12
2,1.840698,2.34082,low_motion,0.500122,0.9,15,12
3,2.34082,2.882446,head_check,0.5416259999999999,1.0,15,12
4,2.882446,3.799072,possible_hesitation,0.9166259999999999,0.82,15,12
5,3.382446,4.299072,low_motion,0.9166259999999999,0.9,15,12
6,3.882446,4.799072,acceleration,0.9166259999999999,0.8,15,12
7,4.382446,7.799194,low_motion,3.416748,0.9,15,12
8,7.382446,8.299194,acceleration,0.9167480000000001,0.8,15,12
9,7.882446,9.299194,low_motion,1.4167480000000001,0.9,15,12
10,8.882568,12.799194,acceleration,3.916626000000001,0.8,15,12
11,12.382568,14.799316,crossing_commitment,2.416748,0.78,15,12
12,14.382568,15.299316,deceleration,0.9167480000000001,0.8,15,12
13,14.882568,15.799316,acceleration,0.9167480000000001,0.8,15,12
14,15.382568,16.299316,deceleration,0.9167480000000019,0.8,15,12
15,15.882568,16.799316,acceleration,0.9167480000000019,0.8,15,12
16,16.382568,18.799438,deceleration,2.4168699999999994,0.8,15,12
17,18.38269,20.799438,acceleration,2.4167479999999983,0.8,15,12
18,20.382813,21.882813,crossing_commitment,1.5,0.78,15,12
19,21.466064,22.882813,possible_yielding,1.4167489999999994,0.85,15,12
20,22.466187,23.382813,crossing_commitment,0.9166259999999973,0.78,15,12
21,22.966187,23.882813,deceleration,0.9166259999999973,0.8,15,12
22,23.466187,24.882813,crossing_commitment,1.4166259999999973,0.78,15,12
23,24.466187,25.757813,deceleration,1.2916259999999973,0.8,15,12
24,25.757813,29.674561,low_motion,3.916748000000002,0.9,15,12
25,29.257935,30.174561,acceleration,0.9166260000000008,0.8,15,12
26,29.757935,30.674561,deceleration,0.9166260000000008,0.8,15,12
27,30.257935,32.674683,low_motion,2.416748000000002,0.9,15,12
28,32.257935,33.174683,acceleration,0.9167479999999983,0.8,15,12
29,32.757935,33.674683,deceleration,0.9167479999999983,0.8,15,12
30,33.258057,34.174683,possible_hesitation,0.9166260000000008,0.82,15,12
31,33.758057,40.799927,low_motion,7.041869999999996,0.9,15,12
