event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.800293,low_motion,0.800293,0.9,22,3
1,0.800293,1.175293,head_check,0.3749999999999999,1.0,22,3
2,1.175293,10.634033,low_motion,9.45874,0.9,22,3
3,10.175537,12.134033,acceleration,1.9584960000000002,0.8,22,3
4,11.675537,13.134033,crossing_commitment,1.4584960000000002,0.78,22,3
5,12.675537,14.134033,acceleration,1.4584960000000002,0.8,22,3
6,13.675537,17.134277,crossing_commitment,3.4587400000000006,0.78,22,3
7,16.675781,18.134277,acceleration,1.4584960000000002,0.8,22,3
8,17.675781,18.634277,crossing_commitment,0.9584960000000002,0.78,22,3
9,18.176025,19.134277,deceleration,0.9582520000000017,0.8,22,3
10,18.676025,19.634277,crossing_commitment,0.9582520000000017,0.78,22,3
11,19.176025,21.634521,acceleration,2.4584960000000002,0.8,22,3
12,21.176025,23.843018,crossing_commitment,2.6669930000000015,0.78,22,3
13,23.384521,24.343018,acceleration,0.9584970000000013,0.8,22,3
14,23.884521,25.343018,crossing_commitment,1.4584970000000013,0.78,22,3
15,24.884521,25.843018,acceleration,0.9584970000000013,0.8,22,3
16,25.384521,26.843018,possible_yielding,1.4584970000000013,0.85,22,3
17,26.384521,27.343018,crossing_commitment,0.9584970000000013,0.78,22,3
18,26.884521,28.843018,possible_yielding,1.9584970000000013,0.85,22,3
19,28.384521,29.843018,deceleration,1.4584970000000013,0.8,22,3
20,29.384766,30.343018,crossing_commitment,0.9582520000000017,0.78,22,3
21,29.884766,31.218018,deceleration,1.3332520000000017,0.8,22,3
22,31.218018,40.902832,low_motion,9.684813999999996,0.9,22,3
