event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,1.208496,low_motion,1.208496,0.9,30,16
1,1.208496,2.166748,acceleration,0.9582520000000001,0.8,30,16
2,2.166748,3.625244,low_motion,1.4584959999999998,0.75,30,16
3,3.166992,4.125244,possible_hesitation,0.9582520000000003,0.82,30,16
4,3.666992,5.125488,low_motion,1.4584959999999998,0.75,30,16
5,4.666992,5.625488,acceleration,0.9584960000000002,0.8,30,16
6,5.166992,6.125488,deceleration,0.9584960000000002,0.8,30,16
7,5.666992,7.125488,low_motion,1.4584960000000002,0.9,30,16
8,6.666992,7.625488,possible_hesitation,0.9584960000000002,0.82,30,16
9,7.166992,14.625732,low_motion,7.45874,0.9,30,16
10,14.167236,15.125732,possible_hesitation,0.9584959999999985,0.82,30,16
11,14.667236,15.625732,low_motion,0.9584959999999985,0.75,30,16
12,15.167236,18.125732,acceleration,2.9584959999999985,0.8,30,16
13,17.66748,18.66748,crossing_commitment,1.0,0.78,30,16
14,18.66748,19.584229,acceleration,0.9167489999999994,0.8,30,16
15,19.16748,20.084229,crossing_commitment,0.9167489999999994,0.78,30,16
16,19.66748,20.584229,deceleration,0.9167489999999994,0.8,30,16
17,20.16748,21.084229,acceleration,0.9167489999999994,0.8,30,16
18,20.66748,21.584229,possible_yielding,0.9167489999999994,0.85,30,16
19,21.16748,22.084229,acceleration,0.9167489999999994,0.8,30,16
20,21.66748,22.584717,crossing_commitment,0.9172370000000001,0.78,30,16
21,22.16748,23.084717,possible_yielding,0.9172370000000001,0.85,30,16
22,22.667969,24.084717,acceleration,1.416748000000002,0.8,30,16
23,23.667969,25.084717,crossing_commitment,1.416748000000002,0.78,30,16
24,24.667969,25.584717,acceleration,0.9167480000000019,0.8,30,16
25,25.167969,26.584717,crossing_commitment,1.416748000000002,0.78,30,16
26,26.167969,27.584717,deceleration,1.416748000000002,0.8,30,16
27,27.167969,28.584717,crossing_commitment,1.416748000000002,0.78,30,16
28,28.168213,30.084717,deceleration,1.9165039999999998,0.8,30,16
29,29.668213,30.584961,crossing_commitment,0.9167479999999983,0.78,30,16
30,30.168213,30.668213,deceleration,0.5,0.8,30,16
31,30.668213,33.888184,low_motion,3.219971000000001,0.9,30,16
