event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,1.656494,low_motion,1.656494,0.9,9,3
1,1.556641,2.032471,head_check,0.4758300000000002,1.0,9,3
2,2.032471,2.935791,acceleration,0.9033199999999999,0.8,9,3
3,2.579834,3.418457,crossing_commitment,0.8386230000000001,0.78,9,3
4,3.032471,3.893555,acceleration,0.861084,0.8,9,3
5,3.893555,4.822266,deceleration,0.9287109999999998,0.8,9,3
6,4.425781,5.85083,head_check,1.4250490000000005,1.0,9,3
7,5.437012,7.347168,low_motion,1.9101559999999997,0.9,9,3
8,6.927246,7.840576,acceleration,0.9133300000000002,0.8,9,3
9,7.430176,9.855957,crossing_commitment,2.4257809999999997,0.78,9,3
10,9.436035,10.335449,deceleration,0.8994140000000002,0.8,9,3
11,9.903564,13.310547,acceleration,3.4069830000000003,0.8,9,3
12,12.900879,15.835693,crossing_commitment,2.9348139999999994,0.78,9,3
13,15.432617,17.849854,deceleration,2.417237,0.8,9,3
14,17.399414,18.349854,low_motion,0.9504400000000004,0.9,9,3
15,17.896973,21.327881,acceleration,3.4309080000000023,0.8,9,3
16,21.327881,24.241211,crossing_commitment,2.9133299999999984,0.78,9,3
17,23.829346,25.742188,possible_yielding,1.9128419999999977,0.85,9,3
18,25.341553,26.246826,crossing_commitment,0.9052729999999976,0.78,9,3
19,25.82959,27.222168,deceleration,1.3925780000000003,0.8,9,3
20,26.848633,27.733398,crossing_commitment,0.8847650000000016,0.78,9,3
21,27.368164,29.241455,deceleration,1.8732909999999983,0.8,9,3
22,28.859619,29.75415,acceleration,0.8945310000000006,0.8,9,3
23,29.336182,30.230713,crossing_commitment,0.8945310000000006,0.78,9,3
24,29.840332,30.74707,low_motion,0.9067380000000007,0.75,9,3
25,30.362061,31.240479,acceleration,0.8784179999999999,0.8,9,3
26,30.831787,31.66626,crossing_commitment,0.8344730000000027,0.78,9,3
27,31.66626,35.14624,low_motion,3.4799799999999976,0.9,9,3
