event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,1.965088,low_motion,1.965088,0.9,19,16
1,1.756836,2.67334,head_check,0.916504,1.0,19,16
2,2.67334,13.131836,low_motion,10.458496,0.9,19,16
3,12.673584,15.131836,acceleration,2.458252,0.8,19,16
4,14.673584,15.631836,crossing_commitment,0.9582519999999999,0.78,19,16
5,15.173584,17.256836,possible_yielding,2.083252,0.85,19,16
6,17.256836,18.215332,acceleration,0.9584960000000002,0.8,19,16
7,17.756836,19.715332,crossing_commitment,1.9584960000000002,0.78,19,16
8,19.256836,20.715332,acceleration,1.4584960000000002,0.8,19,16
9,20.256836,21.215332,crossing_commitment,0.9584960000000002,0.78,19,16
10,20.756836,21.715332,deceleration,0.9584960000000002,0.8,19,16
11,21.256836,22.715332,crossing_commitment,1.4584960000000002,0.78,19,16
12,22.256836,23.173584,deceleration,0.9167480000000019,0.8,19,16
13,23.173584,24.006836,acceleration,0.8332519999999981,0.8,19,16
14,23.673584,24.506836,crossing_commitment,0.8332519999999981,0.78,19,16
15,24.173584,25.00708,deceleration,0.8334959999999967,0.8,19,16
16,24.673584,25.715332,low_motion,1.0417479999999983,0.9,19,16
