event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,11.341309,low_motion,11.341309,0.9,29,21
1,10.882935,11.841309,acceleration,0.958374000000001,0.8,29,21
2,11.382935,12.841431,low_motion,1.4584960000000002,0.75,29,21
3,12.382996,13.341431,deceleration,0.9584349999999997,0.8,29,21
4,12.883057,15.841431,low_motion,2.958373999999999,0.9,29,21
5,15.383118,16.841431,acceleration,1.4583130000000004,0.8,29,21
6,16.383118,17.341492,crossing_commitment,0.9583739999999992,0.78,29,21
7,16.883118,18.341553,acceleration,1.4584350000000015,0.8,29,21
8,17.883118,21.841675,crossing_commitment,3.958556999999999,0.78,29,21
9,21.383362,24.841736,possible_yielding,3.458373999999999,0.85,29,21
10,24.383423,28.34198,crossing_commitment,3.958556999999999,0.78,29,21
11,27.883606,28.84198,acceleration,0.9583739999999992,0.8,29,21
12,28.383606,30.883789,crossing_commitment,2.500183,0.78,29,21
13,30.425415,31.38385,acceleration,0.9584349999999979,0.8,29,21
14,30.925415,31.883911,crossing_commitment,0.9584960000000002,0.78,29,21
15,31.425537,32.383911,possible_yielding,0.9583739999999992,0.85,29,21
16,31.925537,37.384094,crossing_commitment,5.458556999999999,0.78,29,21
17,36.92572,37.884094,possible_yielding,0.9583739999999992,0.85,29,21
18,37.425781,38.384094,crossing_commitment,0.9583129999999969,0.78,29,21
19,37.925781,39.384155,possible_yielding,1.4583739999999992,0.85,29,21
20,38.925781,39.884155,acceleration,0.9583739999999992,0.8,29,21
21,39.425781,40.384155,possible_yielding,0.9583739999999992,0.85,29,21
22,39.925781,40.884155,crossing_commitment,0.9583739999999992,0.78,29,21
23,40.425781,42.384155,possible_yielding,1.9583739999999992,0.85,29,21
24,41.925842,42.884155,acceleration,0.9583129999999969,0.8,29,21
25,42.425842,44.384216,crossing_commitment,1.9583739999999992,0.78,29,21
26,43.925842,44.592529,deceleration,0.666686999999996,0.8,29,21
27,44.592529,48.509338,low_motion,3.9168090000000007,0.9,29,21
28,48.092651,49.009399,acceleration,0.9167480000000054,0.8,29,21
29,48.592651,49.509399,crossing_commitment,0.9167480000000054,0.78,29,21
30,49.092773,50.50946,low_motion,1.416686999999996,0.75,29,21
31,50.092773,51.00946,acceleration,0.916686999999996,0.8,29,21
32,50.592773,51.50946,possible_hesitation,0.916686999999996,0.82,29,21
33,51.092773,52.00946,low_motion,0.916686999999996,0.75,29,21
34,51.592773,52.509521,acceleration,0.9167479999999983,0.8,29,21
35,52.092773,53.009521,crossing_commitment,0.9167479999999983,0.78,29,21
36,52.592834,53.509521,acceleration,0.916686999999996,0.8,29,21
37,53.092896,54.009521,crossing_commitment,0.9166249999999962,0.78,29,21
38,53.592896,54.509644,deceleration,0.9167479999999983,0.8,29,21
39,54.092896,55.967957,low_motion,1.8750609999999952,0.9,29,21
