event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,2.301025,low_motion,2.301025,0.9,16,15
1,2.009399,3.509399,head_check,1.5,1.0,16,15
2,3.509399,10.967896,low_motion,7.4584969999999995,0.9,16,15
3,10.509521,14.968018,acceleration,4.458497000000001,0.8,16,15
4,14.509644,15.468018,crossing_commitment,0.958374000000001,0.78,16,15
5,15.009644,15.968018,acceleration,0.958374000000001,0.8,16,15
6,15.509644,17.468018,crossing_commitment,1.958374000000001,0.78,16,15
7,17.009644,17.968018,deceleration,0.9583739999999992,0.8,16,15
8,17.509644,18.968018,crossing_commitment,1.4583739999999992,0.78,16,15
9,18.509644,19.468018,acceleration,0.9583739999999992,0.8,16,15
10,19.009766,19.96814,crossing_commitment,0.9583739999999992,0.78,16,15
11,19.509766,20.09314,acceleration,0.5833739999999992,0.8,16,15
12,20.09314,22.96814,possible_yielding,2.875,0.85,16,15
13,22.59314,23.96814,crossing_commitment,1.375,0.78,16,15
14,23.59314,26.34314,possible_yielding,2.75,0.85,16,15
15,25.884888,26.84314,low_motion,0.9582519999999981,0.9,16,15
16,26.384888,27.34314,possible_yielding,0.9582519999999981,0.85,16,15
17,26.884888,40.177856,low_motion,13.292967999999998,0.9,16,15
