event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.958008,low_motion,0.958008,0.9,26,7
1,0.541504,1.916504,head_check,1.375,1.0,26,7
2,1.916504,2.541504,acceleration,0.6250000000000002,0.8,26,7
3,2.541504,6.999756,low_motion,4.458252,0.9,26,7
4,6.541504,7.999756,possible_hesitation,1.4582519999999999,0.82,26,7
5,7.541504,8.499756,acceleration,0.9582519999999999,0.8,26,7
6,8.041504,9.0,crossing_commitment,0.9584960000000002,0.78,26,7
7,8.541504,10.5,acceleration,1.9584960000000002,0.8,26,7
8,10.041504,14.5,crossing_commitment,4.458496,0.78,26,7
9,14.041748,15.000244,acceleration,0.9584960000000002,0.8,26,7
10,14.541748,15.500244,crossing_commitment,0.9584960000000002,0.78,26,7
11,15.041748,16.000244,acceleration,0.9584959999999985,0.8,26,7
12,15.541748,17.250244,crossing_commitment,1.7084959999999985,0.78,26,7
13,17.250244,18.208496,deceleration,0.9582520000000017,0.8,26,7
14,17.750244,18.708496,crossing_commitment,0.9582520000000017,0.78,26,7
15,18.250244,19.708496,acceleration,1.4582520000000017,0.8,26,7
16,19.250244,20.708496,head_check,1.4582520000000017,1.0,26,7
17,20.250244,21.208496,acceleration,0.9582520000000017,0.8,26,7
18,20.750244,21.708496,crossing_commitment,0.9582520000000017,0.78,26,7
19,21.250244,22.208496,acceleration,0.9582520000000017,0.8,26,7
20,21.750244,26.20874,crossing_commitment,4.458496,0.78,26,7
21,25.750244,28.208984,possible_yielding,2.4587400000000024,0.85,26,7
22,27.750488,28.708984,possible_hesitation,0.9584960000000002,0.82,26,7
23,28.250488,29.833984,low_motion,1.5834960000000002,0.9,26,7
24,29.417236,30.333984,head_check,0.9167480000000019,1.0,26,7
25,29.917236,30.833984,deceleration,0.9167480000000019,0.8,26,7
26,30.417236,33.333984,low_motion,2.916748000000002,0.9,26,7
27,32.917236,33.833984,acceleration,0.9167479999999983,0.8,26,7
28,33.417236,34.333984,deceleration,0.9167479999999983,0.8,26,7
29,33.917236,34.470703,low_motion,0.5534669999999977,0.9,26,7
