event_id,start_time,end_time,label,duration,confidence,pednyc_number,scenario_number
0,0.0,0.701172,low_motion,0.701172,0.9,13,3
1,0.701172,1.402222,acceleration,0.7010500000000001,0.8,13,3
2,1.402222,10.357544,low_motion,8.955322,0.9,13,3
3,9.942017,12.358276,acceleration,2.416259,0.8,13,3
4,11.934692,13.374268,crossing_commitment,1.4395760000000006,0.78,13,3
5,12.908936,13.882568,acceleration,0.9736319999999985,0.8,13,3
6,13.420532,14.855103,crossing_commitment,1.434571,0.78,13,3
7,14.430054,15.399536,acceleration,0.9694819999999993,0.8,13,3
8,14.946533,15.889404,deceleration,0.9428710000000002,0.8,13,3
9,15.443604,16.399902,crossing_commitment,0.9562980000000003,0.78,13,3
10,15.933105,17.893677,deceleration,1.9605720000000009,0.8,13,3
11,17.429077,18.366699,low_motion,0.9376220000000011,0.75,13,3
12,17.936157,19.864014,acceleration,1.9278569999999995,0.8,13,3
13,19.436646,20.361938,crossing_commitment,0.9252919999999989,0.78,13,3
14,19.907715,20.8573,acceleration,0.949584999999999,0.8,13,3
15,20.40686,22.300171,crossing_commitment,1.893310999999997,0.78,13,3
16,21.895386,22.800659,acceleration,0.9052730000000011,0.8,13,3
17,22.390747,24.330078,crossing_commitment,1.9393309999999992,0.78,13,3
18,23.859253,24.82959,acceleration,0.9703370000000007,0.8,13,3
19,24.374634,26.342041,crossing_commitment,1.967406999999998,0.78,13,3
20,25.880249,26.806274,possible_yielding,0.9260249999999992,0.85,13,3
21,26.387085,27.30835,crossing_commitment,0.9212650000000018,0.78,13,3
22,26.899048,27.810181,possible_yielding,0.9111329999999995,0.85,13,3
23,27.400391,28.319946,deceleration,0.9195550000000026,0.8,13,3
24,27.856567,28.809692,acceleration,0.953125,0.8,13,3
25,28.366333,29.313599,deceleration,0.947265999999999,0.8,13,3
26,28.856689,30.802124,crossing_commitment,1.9454349999999998,0.78,13,3
27,30.38501,32.224976,deceleration,1.8399659999999969,0.8,13,3
28,32.224976,37.864014,low_motion,5.639037999999999,0.9,13,3
