micro_segment_id,macro_segment_id,macro_label,start_idx,end_idx,start_time_sec,end_time_sec,duration_sec,start_frame,end_frame,ScenarioTime_start_raw,ScenarioTime_end_raw,change_score_mean,change_score_max,speed_start,speed_end,speed_mean,speed_std,speed_min,speed_max,speed_slope,accel_start,accel_end,accel_mean,accel_std,accel_min,accel_max,head_turn_rate_mean,head_turn_rate_max_abs,head_body_yaw_diff_mean_abs,head_body_yaw_diff_max_abs,distance_start,distance_end,distance_mean,distance_min,distance_slope,distance_closing_mean,distance_change_mean,car_speed_mean,car_accel_mean,avatar_vr_gap_max,displacement_xz,path_length_xz,progress_ratio,speed_delta,distance_delta,event_group,event_group_definition,plain_description,signals_used_for_boundaries
10,2,main_movement,296,305,13.872802999999998,14.301757999999998,0.4289550000000002,355.58856201171875,356.2895202636719,215854,215881,1.54937297137517,2.303391009079609,1.433761293435739,1.2396422976764605,1.3167061287830701,0.0913570988748426,1.2160878160813595,1.482505809694741,-0.5970694314226545,0.2740658959579292,0.16874050359506,-0.045808921644434196,0.19796565070347483,-0.3021477821054347,0.2740658959579292,93.92722712874533,228.09632148198295,5.648748779296875,7.98443603515625,12.121891063178172,12.003560264243,12.06393497806937,12.003560264243,-0.27140685994590175,0.013108834025934268,-0.013097851647951362,2.571674204203776e-05,-0.00017917887005787722,4.878334975832519,18.416855241307164,18.62455922372634,0.988847844401355,-0.1941189957592786,-0.11833079893517251,head_active,Head turn rate or head/body yaw difference is elevated.,speed 1.43->1.24 m/s; mean 1.32 m/s; distance 12.12->12.00 m; head max 228.1 deg/s; progress ratio 0.99,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
11,2,main_movement,305,343,14.301757999999998,16.122802999999998,1.8210449999999998,356.2895202636719,353.1063842773437,215881,215994,0.8100023717848943,1.244668278269351,1.2396422976764605,1.4191363612409975,1.3857602182681568,0.06873463306009645,1.2276638264486242,1.5007141209535488,-0.006256362417818761,0.16874050359506,0.5627838028947779,0.07633980914246706,0.2539223732658855,-0.3929961717445181,0.6213792174869543,14.635105327538877,33.921635997188865,1.390268961588543,6.012863159179716,12.003560264243,11.430150978825282,11.68238438449957,11.430150978825282,-0.326454835426678,0.015062946837764652,-0.015087837670312233,2.3456542064165822e-05,-6.80581263060816e-06,4.362186852625026,1.158805300409901,14.04629862234479,0.08249897937998261,0.179494063564537,-0.5734092854177177,speed_steady,Pedestrian speed is relatively stable.,speed 1.24->1.42 m/s; mean 1.39 m/s; distance 12.00->11.43 m; head max 33.9 deg/s; progress ratio 0.08,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
12,2,main_movement,343,353,16.122802999999998,16.591063999999996,0.46826099999999826,353.1063842773437,353.4198303222656,215994,216024,1.4551634440071934,1.9110801368785089,1.4191363612409975,1.3690892437572575,1.4806622484183303,0.07551704105270177,1.3690892437572575,1.64105413059329,-0.14264671722261205,0.5627838028947779,-0.6553455349605262,-0.017638284480718268,0.3983290255721914,-0.7126906800372145,0.5627838028947779,85.89014858005244,207.74847157434127,5.198124278675426,11.247055053710938,11.430150978825282,11.32591099301706,11.379806293234777,11.32591099301706,-0.22809161113430837,0.00985576104388331,-0.010174740026369864,3.4139147459301816e-06,8.879428046564046e-06,2.2787297843125933,41.33227285531597,42.43127199497338,0.9740993119464436,-0.05004711748374002,-0.10423998580822236,head_active,Head turn rate or head/body yaw difference is elevated.,speed 1.42->1.37 m/s; mean 1.48 m/s; distance 11.43->11.33 m; head max 207.7 deg/s; progress ratio 0.97,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
13,2,main_movement,353,365,16.591063999999996,17.114745999999997,0.5236820000000009,353.4198303222656,353.3331604003906,216024,216060,1.3906819427593946,1.9110801368785089,1.3690892437572575,1.342161186343911,1.3415106753015213,0.043249725648278385,1.2342574223650893,1.425438327892512,-0.009485232830742743,-0.6553455349605262,-0.1002443153217577,-0.15528385429440641,0.22471876259203782,-0.6553455349605262,0.2741554959318573,90.43044349771009,180.30567893188265,4.860260009765625,11.521369934082031,11.32591099301706,11.305956353988972,11.300258378946967,11.288937676887809,-0.040465375149809295,0.002209670318430584,-0.002307079456500369,4.348099232296459e-05,7.832925783679579e-05,1.6950779759796637,22.53070703903882,37.55966383814752,0.5998644486310731,-0.026928057413346584,-0.019954639028087584,head_active,Head turn rate or head/body yaw difference is elevated.,speed 1.37->1.34 m/s; mean 1.34 m/s; distance 11.33->11.31 m; head max 180.3 deg/s; progress ratio 0.60,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
14,2,main_movement,365,374,17.114745999999997,17.535399999999996,0.420653999999999,353.3331604003906,353.1429748535156,216060,216087,1.2967696698226532,1.8069729331178261,1.342161186343911,1.2847942263520706,1.321209509731379,0.03961953450355738,1.225061938282452,1.3689299665748638,-0.16481877473592693,-0.1002443153217577,-0.0799131637809957,-0.027334543848313225,0.10659609212531503,-0.2085374029093206,0.1537228090090789,105.67304862637539,134.03289756728,6.2931358337402346,11.521369934082031,11.305956353988972,11.387956912019725,11.346927551592927,11.305956353988972,0.2030277538448894,-0.008258626732290362,0.00886129173146678,4.8789547871679085e-05,-6.16696733720072e-05,1.6124574289210627,30.72080700716979,30.72239456968456,0.9999483255606535,-0.05736695999184027,0.08200055803075301,head_active,Head turn rate or head/body yaw difference is elevated.,speed 1.34->1.28 m/s; mean 1.32 m/s; distance 11.31->11.39 m; head max 134.0 deg/s; progress ratio 1.00,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
15,2,main_movement,374,383,17.535399999999996,17.944823999999997,0.40942400000000134,353.1429748535156,353.22772216796875,216087,216114,1.1028888566641533,1.4817528558090656,1.2847942263520706,1.2840713215187638,1.2891502294544774,0.06936970430197069,1.194048530713796,1.4330797522357357,-0.22300788474463296,-0.0799131637809957,-0.1603914998667449,-0.17292286351602726,0.11442483559688285,-0.4063895630973689,-0.0209621953014432,42.89797361348665,76.6639896313628,2.2017333984375,4.04681396484375,11.387956912019725,11.447468715642382,11.418271694227855,11.387956912019725,0.14219824628173477,-0.0069836471569768395,0.0067178800215943,1.8228406736593454e-05,-3.114825264512662e-05,1.5414891897989185,19.406060313813217,19.406951786429744,0.9999540642638609,-0.0007229048333068366,0.059511803622656956,head_active,Head turn rate or head/body yaw difference is elevated.,speed 1.28->1.28 m/s; mean 1.29 m/s; distance 11.39->11.45 m; head max 76.7 deg/s; progress ratio 1.00,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
16,2,main_movement,391,436,18.316405999999997,20.499022999999998,2.1826170000000005,353.3201599121094,351.1539306640625,216138,216273,0.6036231880651641,1.1645931407191485,1.1650431732440032,1.1486817560823082,1.1921108036425492,0.06238962512686976,1.0964999444366033,1.341696380643137,-0.03860850593449026,0.0282525274243638,0.0237051305487845,-0.03280186523164656,0.16674655620677084,-0.439378524371188,0.290328059311363,13.19268282615837,33.065084646616526,0.8357305112092348,2.438705444335937,11.51222980844054,11.800841830076642,11.701116974106974,11.51222980844054,0.17233787227094743,-0.006215125925143708,0.006471620759129425,0.15014602605141023,0.4166357814710852,3.8124540672393503,18.411039724196176,20.37528274880637,0.9035967721858846,-0.016361417161695035,0.28861202163610145,speed_steady,Pedestrian speed is relatively stable.,speed 1.17->1.15 m/s; mean 1.19 m/s; distance 11.51->11.80 m; head max 33.1 deg/s; progress ratio 0.90,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
17,3,deceleration,436,486,20.499022999999998,23.032714999999996,2.5336919999999985,351.1539306640625,345.9394836425781,216273,216422,0.4130005476306174,0.9202440745875453,1.1486817560823082,0.4983492436183874,0.89541922734278,0.1681014360553379,0.4983492436183874,1.1726349377311265,-0.22086023192001306,0.0237051305487845,-0.6460866842119357,-0.23717182243260856,0.15537971789551897,-0.6460866842119357,0.0237051305487845,17.255680695383976,168.77197451672762,1.4644613826976063,9.700271606445312,11.800841830076642,7.255598028492222,9.851551897042679,7.255598028492222,-2.002084850540613,0.08869951641035516,-0.0894339714454591,3.434833958340602,1.6146656254840632,5.877028199623071,44.78829244754804,48.204739222820905,0.9291263301004341,-0.6503325124639208,-4.54524380158442,head_active,Head turn rate or head/body yaw difference is elevated.,speed 1.15->0.50 m/s; mean 0.90 m/s; distance 11.80->7.26 m; head max 168.8 deg/s; progress ratio 0.93,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
18,3,deceleration,494,504,23.400145999999996,23.845946999999995,0.44580099999999945,344.8704528808594,348.2704772949219,216446,216475,0.5301630118382309,0.7527158802119808,0.3302491163845899,0.264962277493635,0.27932417953267635,0.029010045092385087,0.226701501821824,0.3302491163845899,-0.17356969860212274,-0.3918167844026479,0.0650937559220587,-0.16136670130366115,0.1378432957195973,-0.3918167844026479,0.0650937559220587,57.77932050145769,122.47219560325308,3.7855113636363638,6.89154052734375,7.057344224890345,7.607069882543216,7.261916750986864,7.057344224890345,1.239144520572769,-0.05003580267179692,0.050373317281598086,4.392105838146264,-1.358289769022631,6.083637230234159,37.92711549675541,37.947874999558515,0.9994529468961478,-0.06528683889095493,0.5497256576528713,head_active,Head turn rate or head/body yaw difference is elevated.,speed 0.33->0.26 m/s; mean 0.28 m/s; distance 7.06->7.61 m; head max 122.5 deg/s; progress ratio 1.00,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
19,3,deceleration,512,529,24.193847999999996,24.930175999999996,0.7363280000000003,348.3843688964844,350.9998779296875,216499,216550,0.5342256221081221,0.8849418798584101,0.2834210247674805,0.152384570825072,0.17984066298177326,0.05104188453231232,0.1220977221210657,0.2834210247674805,-0.20096934794869298,-0.1353606915224988,0.3152352590087701,-0.13525672570557445,0.19627174173818399,-0.3670878772180843,0.3152352590087701,32.16087958306421,57.00206576991987,2.776292588975688,7.24322509765625,8.57717338956253,10.79576185594567,9.691260562631639,8.57717338956253,3.0057587039355087,-0.13045389922693343,0.1306898696398217,3.0708643650133087,-0.9968759372975123,6.376047450414312,16.269607196223742,19.411689584288656,0.838134523302493,-0.13103645394240848,2.2185884663831406,speed_decreasing,Pedestrian speed falls across the micro-segment.,speed 0.28->0.15 m/s; mean 0.18 m/s; distance 8.58->10.80 m; head max 57.0 deg/s; progress ratio 0.84,ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate
