ScenarioTime,segment_id,ScenarioTime_start,ScenarioTime_end,ScenarioTime_mid,start_time,end_time,duration_sec,n_frames,movement_state_v3,head_state_v3,hand_state_v3,mean_ped_speed_xz_smooth,mean_ped_accel_xz_smooth,mean_car_ped_distance_xz,mean_distance_closing,mean_hesitation_score_v3,mean_yield_score_v3,ped_behavior_phrase_v3
0.0,0,0.0,8.731201,4.3656005,0.0,8.731201,8.731201,185,near_stopped,head_forward,hand_not_available,0.09021907050644623,0.03286072359314791,59.466014076353524,0.22579975756555462,0.48448559969679583,0.46998732147564065,near_stopped + head_forward
8.781006,1,8.781006,9.442627,9.1118165,8.781006,9.442627,0.6616210000000002,15,speeding_up,head_turning_or_scanning,hand_not_available,0.5177105604384767,0.4824766105193484,28.02256895842043,0.3234602462544926,0.20000000000000007,0.20000000000000007,speeding_up + head_turning_or_scanning
9.488037,2,9.488037,22.455811,15.971924000000001,9.488037,22.455811,12.967774,276,steady_walking,head_forward,hand_not_available,1.117701918107808,0.012472824202136398,13.041630506676448,0.06366267476485835,0.08762404317647805,0.05296830297804632,steady_walking + head_forward
22.508057,3,22.508057,27.247559,24.877808,22.508057,27.247559,4.739501999999998,100,slowing_down,head_forward,hand_not_available,0.323641373704439,-0.11991829058593428,11.509463772131234,-0.12910777639132323,0.17088974475678306,0.13516345345600958,slowing_down + head_forward
27.300049,4,27.300049,31.00293,29.1514895,27.300049,31.00293,3.702880999999998,72,near_stopped,head_forward,hand_not_available,0.044512339261478864,-0.04212851124984883,32.06625610102229,-0.22477679529308286,0.41042779416822195,0.3927698495209558,near_stopped + head_forward
