scenario_number,aligned_time,median_speed,q1_speed,q3_speed,contributing_recordings
3,-0.9000000000000146,0.08612019972124973,0.05472969234845619,0.12513159163842527,24
3,-0.8000000000000149,0.08606628563498381,0.05335043260353633,0.13670186025475545,24
3,-0.7000000000000153,0.08881670368406908,0.05205350493765492,0.12370574792350367,24
3,-0.6000000000000156,0.08465710482154526,0.059589771688265514,0.13929684146259308,24
3,-0.500000000000016,0.08934421889879264,0.06254177857567449,0.1386832904795538,25
3,-0.40000000000001634,0.11595416706768283,0.07138521849594488,0.1330667009863888,26
3,-0.3000000000000167,0.13770006924447767,0.10726155071174337,0.15916047676446296,26
3,-0.20000000000001705,0.17745249486472844,0.1583478619455823,0.20340540281167824,26
3,-0.10000000000001741,0.24487407396635946,0.2354810820084856,0.26640701490487856,26
3,-1.7763568394002505e-14,0.3107296330735825,0.30694703686310415,0.32158783202753016,26
3,0.09999999999998188,0.3700978219134873,0.3406266115832039,0.4009268466719545,26
3,0.19999999999998153,0.40017397212743655,0.3557067113301718,0.484098099321251,26
3,0.29999999999998117,0.4240344600588001,0.3287646315621819,0.5157176015949494,26
3,0.3999999999999808,0.46293040627768783,0.29416500967994014,0.5655640368492092,26
3,0.49999999999998046,0.460019978721122,0.2647995797649887,0.573453838944594,26
3,0.5999999999999801,0.4918875583903396,0.22037838329868578,0.5980754720025167,26
3,0.6999999999999797,0.5052367740849585,0.2387151011486392,0.6542464388106277,26
3,0.7999999999999794,0.49896562930846616,0.2419155685199201,0.6841373601529248,26
3,0.899999999999979,0.5442167226004602,0.23354439066734328,0.6960236237066375,26
3,0.9999999999999787,0.5892203559215383,0.20125265343994256,0.7251951320878047,26
3,1.0999999999999783,0.6084990948173061,0.19207766736085574,0.7301499088628303,26
3,1.199999999999978,0.583690218868268,0.1812714286580141,0.7375124753891862,26
3,1.2999999999999776,0.5526670110666521,0.18550495508074935,0.7420029807884219,26
3,1.3999999999999773,0.510261908303658,0.18003991108538395,0.7716178213792607,26
3,1.499999999999977,0.5511962460873507,0.1775777336447677,0.8078973244772208,26
3,1.5999999999999766,0.5764017118148461,0.18418083162932178,0.8127603076014077,26
3,1.6999999999999762,0.5762924937768117,0.17966534919785146,0.8274575569971522,26
3,1.7999999999999758,0.5811776023935917,0.18660278186841625,0.8402153219186346,26
3,1.8999999999999755,0.5891917772403801,0.22719306936583233,0.8509114890511598,26
3,1.9999999999999751,0.6545883391327041,0.20813402184416135,0.8611772612235741,26
3,2.0999999999999748,0.6488972433439704,0.2429015664946744,0.8508248773736716,26
3,2.1999999999999744,0.6603047865529135,0.2496088009402334,0.8367641660805492,26
3,2.299999999999974,0.6799834743292095,0.23764197848728325,0.839275437694823,26
3,2.3999999999999737,0.6344339434503109,0.22549630298267617,0.9045235502988074,26
3,2.4999999999999734,0.6641755226166175,0.22567187686870316,0.9240089468474166,26
3,2.599999999999973,0.6230192687941588,0.2065528108717481,0.9112502696382411,26
3,2.6999999999999726,0.578082402696038,0.1679304561452734,0.897179413918862,26
3,2.7999999999999723,0.6144987345010577,0.13778302883284377,0.88024911632819,26
3,2.899999999999972,0.6198659741993299,0.1271792764190616,0.9231783328816733,26
3,2.9999999999999716,0.6888232569061841,0.1430563105296735,0.9337310946736617,26
3,3.0999999999999712,0.6404761015515436,0.15630362497115724,0.9255017360981024,26
3,3.199999999999971,0.5632865818329289,0.1682986923767892,0.9523004224325906,26
3,3.2999999999999705,0.5968494939383451,0.18951701304097457,0.9320230291443414,26
3,3.39999999999997,0.5284335291594964,0.1982263996792205,0.9220275539199733,26
3,3.49999999999997,0.5021897258563583,0.20267331332580016,0.9370852450968553,26
3,3.5999999999999694,0.4382038655417125,0.18035414114352816,0.9269211514364427,26
3,3.699999999999969,0.40787345795045127,0.1653897647582446,0.9495129041199365,26
3,3.7999999999999687,0.43272439911198124,0.16170279575350616,0.9498167634079164,26
3,3.8999999999999684,0.4483647741215716,0.16944458781741126,0.906989042152657,26
3,3.999999999999968,0.5549806573209697,0.18341077420817695,0.9263741599526684,26
3,4.099999999999968,0.5702046844807893,0.21855545935616938,0.8827043289630007,26
3,4.199999999999967,0.5321905942098648,0.22945656524999986,0.8771684685191709,26
3,4.299999999999967,0.5366836859807185,0.22453317698795805,0.9090352348028905,26
3,4.399999999999967,0.5252211712292383,0.20018173913727727,0.8353977699602597,26
3,4.499999999999966,0.5175891741907397,0.20967762541702856,0.8589496133912179,26
3,4.599999999999966,0.48708934411616545,0.2151118966033293,0.8904080925735123,26
3,4.6999999999999655,0.49318846554672996,0.2012317817770389,0.8906160556918,26
3,4.799999999999965,0.4749302985749305,0.1935033212237234,0.9228226286476566,26
3,4.899999999999965,0.4350225553369268,0.23257652344057989,0.9049261417853987,26
3,4.9999999999999645,0.4525402372927516,0.2685301667992368,0.9155075348908146,26
3,5.099999999999964,0.5274606342139156,0.2962867201117482,0.9141157519588027,26
3,5.199999999999964,0.5470267178541814,0.2756203598815304,0.8607771338240515,26
3,5.299999999999963,0.5383449366046371,0.2698064094697166,0.9254472484750595,26
3,5.399999999999963,0.6057201579382309,0.2689975171255249,0.9013102254386367,26
3,5.499999999999963,0.5636524500637384,0.262542753647864,0.8790949949894931,26
3,5.599999999999962,0.5031728238060869,0.24444307165226123,0.8799047591418465,26
3,5.699999999999962,0.5066051956292923,0.23052132378109758,0.8167787196843725,26
3,5.799999999999962,0.5440511914128552,0.22425002167067695,0.7658394261930495,26
3,5.899999999999961,0.5641429044733006,0.24061839961931564,0.725670361675447,26
3,5.999999999999961,0.5746237684951934,0.26558303970434777,0.7375816498282288,26
3,6.099999999999961,0.5277796892407352,0.2701076627043304,0.7727378161033626,26
3,6.19999999999996,0.5235644733518641,0.2522532744051416,0.7756157559126104,26
3,6.29999999999996,0.5590944785327248,0.24032154594805108,0.7439375656483416,26
3,6.3999999999999595,0.506293803397614,0.22968052551446727,0.7464263028074358,26
3,6.499999999999959,0.4542983340135933,0.2021303258478708,0.7645795110483078,26
3,6.599999999999959,0.5434555320714068,0.15982766019675082,0.75646220703024,26
3,6.699999999999958,0.5467349739947776,0.12676110983687333,0.7859135499758643,26
3,6.799999999999958,0.5476414620489858,0.10722173048590711,0.825786837808151,26
3,6.899999999999958,0.5851693114210178,0.13176609365336403,0.8477274035110289,26
3,6.999999999999957,0.603564994396298,0.1719987866979756,0.8234825580841164,26
3,7.099999999999957,0.6133231000846393,0.12894740205541894,0.8282965334746791,26
3,7.199999999999957,0.6126172914834062,0.0946183554418059,0.83158126442556,26
3,7.299999999999956,0.5929403393867534,0.10169562663096231,0.8905384365747265,26
3,7.399999999999956,0.5447853012585238,0.10683449673091157,0.9006525505319488,26
3,7.499999999999956,0.5534463954735491,0.09684750517337798,0.9518870608321336,26
3,7.599999999999955,0.5745738975400555,0.11505885937724308,0.9782247850247279,26
3,7.699999999999955,0.6126640450539356,0.1774803607047752,0.9814540336302899,26
3,7.7999999999999545,0.6429409383160392,0.25032551100434086,0.9474264447114018,26
3,7.899999999999954,0.6699119312916049,0.3411098446709485,0.9656107589969489,26
3,7.999999999999954,0.6932463387780734,0.3339718815609385,0.9727230802796762,26
3,8.099999999999953,0.6751544962188479,0.30319810082996146,1.006689765107705,26
3,8.199999999999953,0.6578062799186017,0.28940492681937624,1.0408690032957466,26
3,8.299999999999953,0.7075136024508746,0.26249425593326065,1.055939197226244,26
3,8.399999999999952,0.6722039755770625,0.24220012933275764,0.9803665741312204,26
3,8.499999999999952,0.7258288373955744,0.24573248193445604,0.9937988946649816,26
3,8.599999999999952,0.693604472995808,0.22138362308890716,1.0098317925717462,26
3,8.699999999999951,0.7138736423909507,0.24313207620067884,1.0066549644543938,26
3,8.799999999999951,0.732346879258815,0.30000268309280714,1.0102776232186212,26
3,8.89999999999995,0.7049189997664118,0.4014188007102661,1.036996645084219,26
3,8.99999999999995,0.7210844680114483,0.4674530870620383,1.0541749100616775,26
3,9.09999999999995,0.784603207612101,0.39498692259563156,1.0493304182821064,26
3,9.19999999999995,0.8197571024673778,0.34905450920247694,1.0758314912886289,26
3,9.29999999999995,0.8237254776806044,0.3766295017508273,1.0852753661714625,26
3,9.399999999999949,0.831728965692129,0.4036198191040788,1.1624618541420606,26
3,9.499999999999948,0.848968227877961,0.4030570375938222,1.1677619328628353,26
3,9.599999999999948,0.8654610779770016,0.36946897764722736,1.148528075692444,26
3,9.699999999999948,0.8654457288431809,0.405950473990654,1.126231467988867,26
3,9.799999999999947,0.8602033635994173,0.4654483819769507,1.0669407925046162,26
3,9.899999999999947,0.9023978130253271,0.4747113746690046,1.0766641849442475,26
3,9.999999999999947,0.899458241153158,0.4349682763008499,1.0678434372872572,26
3,10.099999999999946,0.9469459125664907,0.44413375720292564,1.1458222936092963,26
3,10.199999999999946,0.9910930850126907,0.4699758057855514,1.1051622335371118,26
3,10.299999999999946,0.9815066807231905,0.4584252330961709,1.151271409715058,26
3,10.399999999999945,0.9632202630250167,0.5164237549346596,1.136055142044421,26
3,10.499999999999945,0.9692664724540219,0.556201029728017,1.1048083658223509,26
3,10.599999999999945,0.9712942592040519,0.5817986230317986,1.158846182403497,26
3,10.699999999999944,0.9594220537907612,0.5951235177036039,1.1070807799946067,26
3,10.799999999999944,0.9505062631181285,0.6167213514725033,1.1044261649321137,26
3,10.899999999999944,0.9615860893289605,0.6257614563097809,1.1142094764005603,26
3,10.999999999999943,0.9342694174728388,0.6366702202777279,1.050563812825386,26
3,11.099999999999945,0.9488875631129486,0.6556370670681618,1.0751727476137973,26
3,11.199999999999942,0.9272759135770361,0.6543423167769358,1.072498267112409,26
3,11.29999999999994,0.9733211314055008,0.6624983986363668,1.1138804415423396,26
3,11.399999999999942,0.9390404975711945,0.6785658543320006,1.1232670264936606,26
3,11.499999999999943,0.9747130756966456,0.6855908321751586,1.0626661335875163,26
3,11.599999999999941,1.0148160049442105,0.74026751359157,1.1197782398574347,26
3,11.699999999999939,0.9817782369298607,0.7734836823658018,1.130553219388199,26
3,11.79999999999994,0.9569247232766699,0.66268012436003,1.120713278495327,26
3,11.899999999999942,1.00685538051476,0.6764444863967463,1.152445756658473,26
3,11.99999999999994,1.0112700669699204,0.6090914316140471,1.1828456029473995,26
3,12.099999999999937,1.029674962577727,0.5949858479856154,1.1938154823359919,26
3,12.199999999999939,1.0177567363984938,0.5815454551561109,1.1359236496114844,26
3,12.29999999999994,1.007640849157853,0.6205493358309497,1.1661354445997882,26
3,12.399999999999938,1.0016075874866708,0.6692900944800265,1.1108705296567887,26
3,12.499999999999936,0.9593637511713831,0.6889098346965414,1.1034451928597315,26
3,12.599999999999937,0.9560863471134079,0.7369032060818533,1.105969070015953,26
3,12.699999999999939,0.9485362364162455,0.7135870024447122,1.0767910985672617,26
3,12.799999999999937,0.9103106565227344,0.710159701838283,1.1199282226186082,26
3,12.899999999999935,0.9294542527204952,0.6140022086446357,1.0962867391165876,26
3,12.999999999999936,0.9458478786861009,0.7685096305192408,1.1056937581563453,26
3,13.099999999999937,1.0081727347698757,0.8062822260051297,1.1336905356912303,26
3,13.199999999999935,1.0041422171840082,0.8162705156915111,1.133779044523469,26
3,13.299999999999933,0.9303080976161633,0.7821526041395366,1.141816203782911,26
3,13.399999999999935,0.9031773122870919,0.7430115177060773,1.0850951259285848,26
3,13.499999999999936,0.8959910498282624,0.7078785810004824,1.1219567563982558,26
3,13.599999999999934,0.887501088143618,0.7139017329185803,1.1990127469981813,26
3,13.699999999999932,0.9016410303718735,0.6825905899335954,1.1211144227189855,26
3,13.799999999999933,0.9803861191295302,0.6771802644918932,1.170701966519132,26
3,13.899999999999935,1.0083256587943286,0.6634150350444346,1.1344716956095655,26
3,13.999999999999932,1.021973120482341,0.6595283327671471,1.154670057687614,26
3,14.09999999999993,1.0110742876077956,0.6412953494557494,1.0914275625741805,26
3,14.199999999999932,0.9564102168472561,0.6006041968185454,1.0583128743326489,26
3,14.299999999999933,0.9538239991898934,0.63628374619933,1.0802993030261303,26
3,14.399999999999931,0.9636515115878688,0.6003248567891156,1.1088888102546053,26
3,14.499999999999929,0.9656093374222863,0.6903370249253676,1.1332308847815606,26
3,14.59999999999993,0.9583913890023457,0.7189222271533724,1.2065391343068663,26
3,14.699999999999932,0.9617768064397196,0.7306517381015661,1.1616504530734464,26
3,14.79999999999993,0.9566286011794657,0.7726140368947078,1.150411150767866,26
3,14.899999999999928,0.9658973861115971,0.7875755050306359,1.1600298540595089,26
3,14.999999999999929,0.9627765795056176,0.6712869734478483,1.1764040890722542,26
3,15.09999999999993,1.0211394493570203,0.6709280490912173,1.176640854436375,26
3,15.199999999999928,1.020518027384758,0.6065275913587493,1.140582106797953,26
3,15.299999999999926,0.9853624746864548,0.6179474453538212,1.156326960885765,26
3,15.399999999999928,0.9732849774248182,0.6313557286659384,1.1475762295101481,26
3,15.499999999999929,0.9800922140407857,0.6847252983668879,1.1278277407821535,26
3,15.599999999999927,0.981037377604207,0.7696436574262657,1.172130148588478,26
3,15.699999999999925,0.9568926900789847,0.7497715628487538,1.1338977987676229,26
3,15.799999999999926,0.9651109297917932,0.7871625292148973,1.094205748739043,26
3,15.899999999999928,0.9309291980496894,0.795402393221065,1.0851950722762007,26
3,15.999999999999925,0.9471534873052683,0.8216847450618825,1.0878283701115967,26
3,16.099999999999923,0.95568405380161,0.8278325263418264,1.079706895303311,26
3,16.199999999999925,0.9860002664371422,0.850783358248006,1.0873213473141863,26
3,16.299999999999926,0.9771179911250114,0.8655296976667967,1.1000270842005766,26
3,16.399999999999924,0.9725598766268992,0.8925116344535103,1.0506559635816908,26
3,16.499999999999922,0.951083629512409,0.8692432229917079,1.0691912944736548,26
3,16.599999999999923,0.9264638105313848,0.8188502468523411,1.059231861337252,26
3,16.699999999999925,0.9152099932766473,0.7902116434522048,1.0756073743762191,26
3,16.799999999999923,0.9471590761401101,0.7872899105197334,1.1096344060110193,26
3,16.89999999999992,0.9493875467621091,0.8106979715020536,1.1292846023295084,26
3,16.999999999999922,0.9792650546085381,0.7780007561048518,1.1291331630898285,26
3,17.099999999999923,0.9862679905183532,0.8098583959594425,1.1902874838253976,26
3,17.19999999999992,0.9890743865267002,0.7747537029824796,1.1329034666234585,26
3,17.29999999999992,0.9341304990932626,0.7230211252373904,1.2195891638455567,26
3,17.39999999999992,0.9324983006712588,0.7424627993464072,1.2449717018697548,26
3,17.499999999999922,0.9711254519199508,0.6910946316630341,1.1108286419223063,26
3,17.59999999999992,0.9534739150372888,0.6619647402747686,1.1323094367236135,26
3,17.699999999999918,0.9493060136285205,0.675114007849188,1.1083198964752885,26
3,17.79999999999992,0.9310795471159551,0.6709388332646654,1.1145962958859168,26
3,17.89999999999992,0.9349025675735281,0.7142705714598447,1.0679193762996273,26
3,17.99999999999992,0.9078768461299744,0.710909066128796,1.0485226383519972,26
3,18.099999999999916,0.9126309846859195,0.7050005696243646,1.0921155671042182,26
3,18.199999999999918,0.8995664804697638,0.6948285048315368,1.1013814171037746,26
3,18.29999999999992,0.9119083474030605,0.6242361314319076,1.1020658697535086,26
3,18.399999999999917,0.845355581487925,0.5676535906338362,1.0813342234338024,26
3,18.499999999999915,0.8823454868069438,0.46872870854613274,1.0692662390481307,26
3,18.599999999999916,0.847531629762506,0.38249469405805464,1.0801195382265645,26
3,18.699999999999918,0.8509153794319215,0.3190380746982602,1.091273181042251,26
3,18.799999999999915,0.8487549334505756,0.2860409104929338,1.1126230532396024,26
3,18.899999999999913,0.8233748134396204,0.27782527317872463,1.0941359156178507,26
3,18.999999999999915,0.8475618179080668,0.3053884266889145,1.0845156400900704,26
3,19.099999999999916,0.8601112790029719,0.33304075184914245,1.0665350758962127,26
3,19.199999999999914,0.8560536383466903,0.34807639496512416,1.1118461735001144,26
3,19.299999999999912,0.8524233816372231,0.3559160551912758,1.081131894081698,26
3,19.399999999999913,0.8423435871489127,0.37885206585706066,1.0311872090269476,26
3,19.499999999999915,0.8404046962847447,0.3971893572143367,1.0371196417545747,26
3,19.599999999999913,0.8148255779130383,0.417444937624704,0.9980797309797331,26
3,19.69999999999991,0.8127412680172295,0.3973779458921452,1.018276186568424,26
3,19.799999999999912,0.8311350380207057,0.37535173109990416,0.9996350704766711,26
3,19.899999999999913,0.7852720161193676,0.31791661608012006,1.0754291601102317,26
3,19.99999999999991,0.7773770561985021,0.23119537234932533,1.0856150025992128,26
3,20.09999999999991,0.7528958891011368,0.18072663057920663,1.118305812189342,26
3,20.19999999999991,0.7170531043527016,0.14309886998326543,1.119500471917153,26
3,20.299999999999912,0.6824358795030427,0.22507322710222846,1.1025100663065817,26
3,20.39999999999991,0.7331736605035108,0.2213975979969235,1.053372421042352,26
3,20.499999999999908,0.7000586166600447,0.2571531498297447,1.0527586239317865,26
3,20.59999999999991,0.7403839503447103,0.2683380819782012,0.9908396031363056,26
3,20.69999999999991,0.7639187629863328,0.2294396368703816,0.9840695162590518,26
3,20.79999999999991,0.8064414027916214,0.12125934929854144,0.9921462991644857,26
3,20.899999999999906,0.7883943061056827,0.09583384203422946,1.0337277337246615,26
3,20.999999999999908,0.731240866282004,0.10169205009640894,1.0238740664323647,26
3,21.09999999999991,0.7560097991172015,0.10027729040970354,1.0223387903741818,26
3,21.199999999999907,0.7658715452288083,0.1001518875855828,1.0045641303649837,26
3,21.299999999999905,0.7396533972209424,0.10586573025340378,1.0716358227806335,26
3,21.399999999999906,0.6907476895508502,0.11375929783457185,1.000080557980933,26
3,21.499999999999908,0.707132753820078,0.12242922066270787,1.0271226551591022,26
3,21.599999999999905,0.7082561562013344,0.12139960083648337,1.0001455460668058,26
3,21.699999999999903,0.7387342435420234,0.12781822568028636,0.9456330961670535,26
3,21.799999999999905,0.7719085710204293,0.11818496697704002,0.9399426053643107,26
3,21.899999999999906,0.7207920742117143,0.11177576880677637,0.992157188768433,26
3,21.999999999999904,0.741900122788467,0.12376679171319152,1.0153567032930286,26
3,22.099999999999902,0.7660313640507406,0.11775021505604413,0.97459362085991,26
3,22.199999999999903,0.7741292490456833,0.0964457283417005,1.0237443414526861,26
3,22.299999999999905,0.744011044217973,0.10603021247886471,0.9610190385700222,26
3,22.399999999999903,0.7712167865684828,0.20064015712147906,0.958372581260671,25
3,22.4999999999999,0.7642972851564667,0.2160892231175024,0.9535093573522331,25
3,22.599999999999902,0.7617989699618183,0.22760204025014882,0.9697768791739344,25
3,22.699999999999903,0.7772568489765364,0.25927519501051943,1.0065010844973061,25
3,22.7999999999999,0.7589168709419818,0.3152488507229456,1.0539623258066049,25
3,22.8999999999999,0.8090377040430624,0.2627944297502274,1.0182017894142035,25
3,22.9999999999999,0.8421833611291492,0.2262791260266384,0.9478771921838259,25
3,23.099999999999902,0.8121368767583659,0.24360361794317648,0.9894796485864308,25
3,23.1999999999999,0.7374876812834756,0.26633165967920086,1.0291790197683879,25
3,23.299999999999898,0.6880388696523482,0.2852514152566237,0.9229341925480866,25
3,23.3999999999999,0.7009852961540909,0.2954822518771049,0.9764386686100949,25
3,23.4999999999999,0.7132487643873013,0.29979865250217436,1.0030959885161894,25
3,23.5999999999999,0.6777227948948241,0.2564015983036929,0.9322184389168772,25
3,23.699999999999896,0.6677329779042875,0.2025115380216901,0.9614431029665227,25
3,23.799999999999898,0.6818979620600668,0.15368174961559725,0.938645668631044,25
3,23.8999999999999,0.6847032762632033,0.18359700537470292,0.9123385985046611,25
3,23.999999999999897,0.7005275994121789,0.1902858696246033,0.91960249547806,25
3,24.099999999999895,0.6848673851701682,0.14190687666666538,0.9142700198388805,25
3,24.199999999999896,0.5858008596210581,0.12944943026230604,0.8700311215121845,25
3,24.299999999999898,0.522577168065746,0.1014415207801834,0.9120468428253875,25
3,24.399999999999896,0.5031369778689448,0.09751049747158196,0.8883917761381306,25
3,24.499999999999893,0.5504051197352762,0.10477901063375344,0.8688561842258397,25
3,24.599999999999895,0.5814419742561029,0.10087814235803734,0.9681654008007492,25
3,24.699999999999896,0.4809654422767067,0.10194874088400957,0.8438573015674411,25
3,24.799999999999894,0.5352967335455597,0.08709278352943471,0.8402756365600332,25
3,24.899999999999892,0.5181596285757378,0.07395845177195697,0.8701419402238462,25
3,24.999999999999893,0.4036984737157904,0.07243436784198304,0.8642186366222508,25
3,25.099999999999895,0.32167393106727177,0.07191785828601231,0.8289959523557118,25
3,25.199999999999893,0.21253835061656084,0.05216947416936428,0.7518197021430074,23
3,25.29999999999989,0.21197729298094772,0.036613553725514614,0.7274598975072661,23
3,25.399999999999892,0.2989563515042171,0.03191036944409437,0.7468049438008739,22
3,25.499999999999893,0.28863918073482614,0.03244518281717659,0.7254083115288381,22
3,25.59999999999989,0.25015399252916165,0.03238244192556396,0.7223329150767744,22
3,25.69999999999989,0.22986122282262725,0.03090626336781209,0.6392135201919624,22
3,25.79999999999989,0.3572395044572336,0.034437736648975974,0.6863746030926922,21
3,25.899999999999892,0.29228385214002855,0.027512680003916573,0.6620397994434685,21
3,25.99999999999989,0.15962223836620634,0.01843642659545467,0.6816605768340845,21
3,26.099999999999888,0.09057034923538318,0.017119426532740806,0.6398361286344723,21
3,26.19999999999989,0.07883290871794925,0.026920027224893353,0.662819671217792,21
3,26.29999999999989,0.09600725316140332,0.03828221900501143,0.6719480012436366,21
3,26.39999999999989,0.14748871579802872,0.044754489966497835,0.6784760790183959,21
3,26.499999999999886,0.19267720623966805,0.04563444729819179,0.6748102952861466,21
3,26.599999999999888,0.2283680269041956,0.038516990449890126,0.7285074318158926,21
3,26.69999999999989,0.2393994676079045,0.05001547210732538,0.7144634716827527,21
3,26.799999999999887,0.2380648048451569,0.05198679024521215,0.7261284538368046,21
3,26.899999999999885,0.23661736844859466,0.04077335205934799,0.7095834813174229,21
3,26.999999999999886,0.13812155929929013,0.029276269680235747,0.7306238057122526,21
3,27.099999999999888,0.15792387598631952,0.022811160393127982,0.7487573786887907,20
3,27.19999999999989,0.1420830328935543,0.0277514398442842,0.7615960062773822,20
3,27.299999999999883,0.12432657502780797,0.020430030766578375,0.722422524267609,20
3,27.399999999999885,0.12103737601937578,0.019652411178387487,0.747755777970507,20
3,27.499999999999886,0.13647453904681667,0.02262016934405307,0.6972376013861861,20
3,27.59999999999988,0.14978726121169061,0.0230863763992425,0.636014642032499,20
3,27.699999999999882,0.14089033221779423,0.023317338057901437,0.6503742862705703,20
3,27.799999999999883,0.14742060847923827,0.01885151486280981,0.6483827167359071,20
3,27.899999999999885,0.208171772058484,0.016196562672124028,0.6959261085105543,19
3,27.999999999999886,0.23670390709714978,0.022501013399850514,0.7407442342679105,18
3,28.09999999999988,0.18354483944318312,0.026895976933448036,0.7274540506637023,18
3,28.199999999999882,0.20291625666278157,0.03384178184371117,0.742710952428574,18
3,28.299999999999883,0.20478085457711098,0.035937784487442094,0.7411311649636892,18
3,28.399999999999878,0.2686879354438188,0.03915716548742554,0.7463760081406662,17
3,28.49999999999988,0.21987394031520868,0.03747955626208795,0.7286406432505202,17
3,28.59999999999988,0.1648638148215281,0.03588382519081984,0.7337411640762621,17
3,28.699999999999882,0.13578884033503194,0.032057717506171576,0.7033522633211216,17
3,28.799999999999883,0.10755605975116567,0.029232532084346844,0.663612346403941,17
3,28.899999999999878,0.07938885544862562,0.027304134465512542,0.6813345979857217,17
3,28.99999999999988,0.0822555310188323,0.028346773851202385,0.7120145384352794,17
3,29.09999999999988,0.11694760214489465,0.029989025521485198,0.7454682769532618,17
3,29.199999999999875,0.1555732502241567,0.03504434231708049,0.6618711514218825,17
3,29.299999999999876,0.1856941094523489,0.04357378431146678,0.6405981872922829,17
3,29.399999999999878,0.17658740583621768,0.05423705382512517,0.652290855537691,17
3,29.49999999999988,0.1782205810078392,0.060057853798687805,0.7025986544570982,17
3,29.59999999999988,0.17418514602124308,0.08332121443245222,0.7133476622400712,16
3,29.699999999999875,0.16700300911002466,0.07887705695355775,0.7089562877028199,16
3,29.799999999999876,0.1676970758934098,0.07935286947773317,0.6983986870437335,16
3,29.899999999999878,0.1606898531871323,0.07261885926908873,0.7073395996571589,16
3,29.999999999999872,0.1746283012649872,0.05861463847849736,0.7038756437698199,16
7,-5.0,0.06536592476573455,0.024171515540856645,0.11343430429912324,14
7,-4.9,0.0522721620546147,0.020902800363673344,0.11675307148453196,14
7,-4.800000000000001,0.04676535302860831,0.02341999599185395,0.099814843014271,15
7,-4.700000000000001,0.04043237142191281,0.024517247030636683,0.08511873204156063,15
7,-4.600000000000001,0.05353793780775042,0.025592215306235747,0.0710175697634696,15
