micro_segment_id,macro_segment_id,macro_label,start_idx,end_idx,start_time_sec,end_time_sec,duration_sec,start_frame,end_frame,ScenarioTime_start_raw,ScenarioTime_end_raw,change_score_mean,change_score_max,speed_start,speed_end,speed_mean,speed_std,speed_min,speed_max,speed_slope,accel_start,accel_end,accel_mean,accel_std,accel_min,accel_max,accel_jerk_abs_mean,head_turn_rate_mean_abs,head_turn_rate_max_abs,head_body_yaw_diff_mean_abs,head_body_yaw_diff_max_abs,distance_start,distance_end,distance_mean,distance_min,distance_slope,distance_closing_mean,distance_change_mean,car_speed_mean,car_accel_mean,avatar_vr_gap_max,displacement_xz,path_length_xz,progress_ratio,speed_delta,speed_cv,speed_drop,speed_recovery,zero_velocity_duration_sec,distance_delta,motion_tag,head_tag,car_tag,motion_tag_type,head_tag_type,car_tag_type,has_inferred_behavior,motion_evidence,head_evidence,car_context_evidence,tagging_note,primary_evidence,supporting_evidence,columns_used,notes,plain_description,signals_used_for_boundaries
10,2,crossing_near_car,266,281,12.274414,13.007813,0.7333990000000004,216233,216270,12.274414,13.007813,0.006812061384545085,0.10899298215272137,0.5397331963350329,0.8630928259404378,0.6464966408466081,0.11939123649121651,0.5366783657787668,0.8630928259404378,0.47627206761243646,0.0323354515208717,-0.0619861177222151,0.24838855401828963,0.19831495392711648,-0.0619861177222151,0.5580704712263792,0.07925878857052958,99.52123822163247,184.78315242702743,8.668298721313471,27.827850341796815,29.473384324657545,24.08170131303357,26.85188400274763,24.08170131303357,-7.23191938212527,0.35365225447999976,-0.3560632294353261,7.691635410382819,0.11578315881381565,6.445477859089952,0.484213764397244,0.48643510366658926,0.9954334314020482,0.3233596296054049,0.18467417918037418,0.024421489395112683,0.32641446016167097,0.0,-5.391683011623975,speed_increasing,head_active,neutral,observable,observable,observable,False,speed slope 0.48 m/s/s,"head turn mean 99.5, max 184.8 deg/s",min distance 24.08 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope 0.48 m/s/s | head turn mean 99.5, max 184.8 deg/s | min distance 24.08 m","speed 0.54->0.86 m/s; mean 0.65, cv 0.18; accel min/max -0.06/0.56; distance 29.47->24.08 m; head max 184.8 deg/s; progress ratio 1.00",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 0.54->0.86 m/s; mean 0.65, cv 0.18; accel min/max -0.06/0.56; distance 29.47->24.08 m; head max 184.8 deg/s; progress ratio 1.00",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
11,2,crossing_near_car,281,290,13.007813,13.392822,0.38500900000000016,216270,216288,13.007813,13.392822,1.2262698056282346,2.1765370084457643,0.8630928259404378,0.5353518808100475,0.6874558128100036,0.11579578253613297,0.5353518808100475,0.8630928259404378,-0.927002405867254,-0.0619861177222151,-0.2028134826917648,-0.40225458452476526,0.17852122798328926,-0.6120038735039627,-0.0619861177222151,0.10657868295488283,343.8658624230983,422.32036427813824,15.890470886230464,27.827850341796815,24.08170131303357,21.180718024968957,22.61971151655076,21.180718024968957,-7.452688190709105,0.33052031507000595,-0.3251090002882545,7.676165536735802,-0.33139118299774045,6.0001276906354,0.2450519094082777,0.24663886758804734,0.9935656606142861,-0.3277409451303903,0.1684410552335182,0.3277409451303903,0.0,0.0,-2.9009832880646123,speed_decreasing,head_checking,neutral,observable,inferred,observable,True,speed slope -0.93 m/s/s,brief head turn max 422.3 deg/s,min distance 21.18 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,speed slope -0.93 m/s/s | brief head turn max 422.3 deg/s | min distance 21.18 m,"speed 0.86->0.54 m/s; mean 0.69, cv 0.17; accel min/max -0.61/-0.06; distance 24.08->21.18 m; head max 422.3 deg/s; progress ratio 0.99",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 0.86->0.54 m/s; mean 0.69, cv 0.17; accel min/max -0.61/-0.06; distance 24.08->21.18 m; head max 422.3 deg/s; progress ratio 0.99",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
12,2,crossing_near_car,290,319,13.392822,14.887207,1.4943849999999994,216288,216363,13.392822,14.887207,0.13004977831509093,1.0355971923577671,0.5353518808100475,1.1600075610849525,0.8834059605594496,0.17981479772116052,0.5353518808100475,1.1600075610849525,0.3773497052918434,-0.2028134826917648,-0.003447586194965,0.28362290760901937,0.19579436928467533,-0.2028134826917648,0.5891049345497664,0.10148187001756241,46.77100648693665,289.1114793011184,4.890207417805991,13.234642028808594,21.180718024968957,11.751337090672877,16.11345481380838,11.751337090672877,-6.306599387085622,0.3249749620168569,-0.3249244133247278,6.651350438999042,-1.2355490167193288,5.74535696093923,1.3154463130765304,1.3267721008999966,0.9914636524119074,0.624655680274905,0.20354718640033412,0.0,0.624655680274905,0.0,-9.42938093429608,speed_increasing,head_active,proceeding,observable,observable,inferred,True,speed slope 0.38 m/s/s,"head turn mean 46.8, max 289.1 deg/s",near-car proceeding context; min distance 11.75 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope 0.38 m/s/s | head turn mean 46.8, max 289.1 deg/s | near-car proceeding context; min distance 11.75 m","speed 0.54->1.16 m/s; mean 0.88, cv 0.20; accel min/max -0.20/0.59; distance 21.18->11.75 m; head max 289.1 deg/s; progress ratio 0.99",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 0.54->1.16 m/s; mean 0.88, cv 0.20; accel min/max -0.20/0.59; distance 21.18->11.75 m; head max 289.1 deg/s; progress ratio 0.99",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
13,2,crossing_near_car,319,328,14.887207,15.362305,0.47509799999999913,216363,216387,14.887207,15.362305,0.053319598059846526,0.3159681213287202,1.1600075610849525,0.8414105642436387,1.0161188867389097,0.0851269059824051,0.8414105642436387,1.1600075610849525,-0.5279339635167548,-0.003447586194965,-0.3047101543480642,-0.3204711769055707,0.17999342663293508,-0.5479967863455145,-0.003447586194965,0.12845171062332444,8.833208240495305,21.66419268368415,0.6802749633789062,1.4209442138671875,11.751337090672877,9.433112758499284,10.580259706311328,9.433112758499284,-4.944715560619918,0.254002962298393,-0.25717841687621873,5.47800583372848,-0.8037947765571379,4.559319322613151,0.4805399944119277,0.4809510662693756,0.9991452938016407,-0.3185969968413138,0.08377652171746153,0.3185969968413138,0.0,0.0,-2.3182243321735925,speed_decreasing,head_still,yielding,observable,observable,inferred,True,speed slope -0.53 m/s/s,"head turn mean 8.8, max 21.7 deg/s",near-car slowing context; min distance 9.43 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope -0.53 m/s/s | head turn mean 8.8, max 21.7 deg/s | near-car slowing context; min distance 9.43 m","speed 1.16->0.84 m/s; mean 1.02, cv 0.08; accel min/max -0.55/-0.00; distance 11.75->9.43 m; head max 21.7 deg/s; progress ratio 1.00",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 1.16->0.84 m/s; mean 1.02, cv 0.08; accel min/max -0.55/-0.00; distance 11.75->9.43 m; head max 21.7 deg/s; progress ratio 1.00",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
14,2,crossing_near_car,337,349,15.785889,16.354492,0.5686030000000013,216408,216435,15.785889,16.354492,0.7582404815882899,2.146917295588382,1.0335454763133625,0.4642856846073158,0.7815796326170948,0.16482888022495779,0.4642856846073158,1.0335454763133625,-0.9198290369015615,0.012604050842528,-0.3186418414148258,-0.5043055345435704,0.304847565261656,-0.9664605282142008,0.012604050842528,0.157439256171383,9.911375264542066,18.12185812396433,0.42484107384314906,0.9179229736328124,7.569907115425607,5.615915367026652,6.5621345058327885,5.615915367026652,-3.5603844677874426,0.16418463298487576,-0.16426105834818633,5.367174184381467,0.23441053312803312,3.6071577817305336,0.44844181686963297,0.4496496663178494,0.997313798855657,-0.5692597917060467,0.2108919850854269,0.5692597917060467,0.0,0.0,-1.9539917483989546,speed_decreasing,head_still,yielding,observable,observable,inferred,True,speed slope -0.92 m/s/s,"head turn mean 9.9, max 18.1 deg/s",near-car slowing context; min distance 5.62 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope -0.92 m/s/s | head turn mean 9.9, max 18.1 deg/s | near-car slowing context; min distance 5.62 m","speed 1.03->0.46 m/s; mean 0.78, cv 0.21; accel min/max -0.97/0.01; distance 7.57->5.62 m; head max 18.1 deg/s; progress ratio 1.00",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 1.03->0.46 m/s; mean 0.78, cv 0.21; accel min/max -0.97/0.01; distance 7.57->5.62 m; head max 18.1 deg/s; progress ratio 1.00",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
15,2,crossing_near_car,349,376,16.354492,17.623779,1.2692869999999985,216435,216495,16.354492,17.623779,0.24680295930259513,1.4372926298104678,0.4642856846073158,0.9413213122263384,0.7334388777479219,0.11135560410550187,0.4642856846073158,0.9413213122263384,0.2707599632048537,-0.3186418414148258,0.1696647849510036,0.1818923869710099,0.195836099821065,-0.3685060448734109,0.465529450991031,0.0958746391856672,41.53343405387261,111.63207312279371,1.262004852294923,4.79376220703125,5.615915367026652,6.273960571820735,5.255580074768241,4.7902679422619485,0.6065821221058038,-0.018684163344240088,0.018528869215372095,5.693478664753248,0.4256249863063169,3.1870531502364887,0.8860157142226932,0.9221169295758885,0.9608496339289645,0.47703562761902263,0.15182669951643066,0.0,0.47703562761902263,0.0,0.6580452047940835,speed_increasing,head_active,proceeding,observable,observable,inferred,True,speed slope 0.27 m/s/s,"head turn mean 41.5, max 111.6 deg/s",near-car proceeding context; min distance 4.79 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope 0.27 m/s/s | head turn mean 41.5, max 111.6 deg/s | near-car proceeding context; min distance 4.79 m","speed 0.46->0.94 m/s; mean 0.73, cv 0.15; accel min/max -0.37/0.47; distance 5.62->6.27 m; head max 111.6 deg/s; progress ratio 0.96",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 0.46->0.94 m/s; mean 0.73, cv 0.15; accel min/max -0.37/0.47; distance 5.62->6.27 m; head max 111.6 deg/s; progress ratio 0.96",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
16,2,crossing_near_car,376,423,17.623779,19.75,2.126221000000001,216495,216595,17.623779,19.75,0.28662280573819715,2.090526687373781,0.9413213122263384,1.194915394278578,1.030842602677249,0.08731869280333009,0.8618702483297767,1.2242052746383123,0.12153658834795472,0.1696647849510036,-0.001421406463979,0.14361434737558978,0.1449079069389773,-0.087531850759482,0.4123958779113582,0.051932675704613615,32.94891780852614,73.77917317754569,2.0701821645100904,5.257186889648466,6.273960571820735,17.920991491464193,11.584052871390236,6.273960571820735,5.629863341161274,-0.2451292298272835,0.24575705441638887,6.378695692486983,0.033414127454613356,2.316695826434761,2.1979306892875625,2.2150380385413917,0.9922767243920134,0.25359408205223954,0.08470613513309468,0.07945106389656176,0.36233502630853565,0.0,11.647030919643457,speed_increasing,head_active,proceeding,observable,observable,inferred,True,speed slope 0.12 m/s/s,"head turn mean 32.9, max 73.8 deg/s",near-car proceeding context; min distance 6.27 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope 0.12 m/s/s | head turn mean 32.9, max 73.8 deg/s | near-car proceeding context; min distance 6.27 m","speed 0.94->1.19 m/s; mean 1.03, cv 0.08; accel min/max -0.09/0.41; distance 6.27->17.92 m; head max 73.8 deg/s; progress ratio 0.99",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 0.94->1.19 m/s; mean 1.03, cv 0.08; accel min/max -0.09/0.41; distance 6.27->17.92 m; head max 73.8 deg/s; progress ratio 0.99",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
17,3,deceleration,423,440,19.75,20.656982,0.9069819999999993,216595,216645,19.75,20.656982,0.15749771571594384,1.4954403938862524,1.194915394278578,0.8468300957346637,1.0821798547614003,0.10949156910190326,0.8468300957346637,1.194915394278578,-0.3649758980893366,-0.001421406463979,-0.113460822110398,-0.28155828103243974,0.18009178835155953,-0.5693084997361492,-0.001421406463979,0.06939332661800413,44.86157942171759,236.3851572420157,7.610754224989149,21.810699462890625,17.920991491464193,22.501839553710603,20.30426300856236,17.920991491464193,5.071522815685511,-0.2701546764246305,0.271016559996245,5.393066954932646,-1.1611075869100165,0.903700730851344,0.9642064296265199,0.9664452192404736,0.9976834800675892,-0.34808529854391423,0.10117686872487941,0.34808529854391423,0.0,0.0,4.58084806224641,speed_decreasing,head_active,neutral,observable,observable,observable,False,speed slope -0.36 m/s/s,"head turn mean 44.9, max 236.4 deg/s",min distance 17.92 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope -0.36 m/s/s | head turn mean 44.9, max 236.4 deg/s | min distance 17.92 m","speed 1.19->0.85 m/s; mean 1.08, cv 0.10; accel min/max -0.57/-0.00; distance 17.92->22.50 m; head max 236.4 deg/s; progress ratio 1.00",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 1.19->0.85 m/s; mean 1.08, cv 0.10; accel min/max -0.57/-0.00; distance 17.92->22.50 m; head max 236.4 deg/s; progress ratio 1.00",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
18,3,deceleration,444,456,20.825684,21.458252,0.6325680000000027,216653,216685,20.825684,21.458252,0.7116452872955593,1.5474157501367232,0.903168237203981,1.1755092606893578,1.0856991418703508,0.08456873885789785,0.903168237203981,1.1755092606893578,0.38574645509506084,0.3435127961432693,-0.0955833776961546,0.3002088062008663,0.2126197127230369,-0.0955833776961546,0.5703329449670274,0.0798734416515782,96.41053117651086,304.9994834764243,14.525441096379211,22.845733642578125,23.33675457382994,26.04064908075649,24.668921223935534,23.33675457382994,4.14742867350757,-0.22227823703501665,0.22348184091190199,4.411819746709225,-0.9634592881160372,1.552744252868974,0.7132631641033482,0.7141453036073158,0.9987647618775736,0.2723410234853768,0.07789334595236944,0.0,0.2723410234853768,0.0,2.7038945069265523,speed_increasing,head_active,neutral,observable,observable,observable,False,speed slope 0.39 m/s/s,"head turn mean 96.4, max 305.0 deg/s",min distance 23.34 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope 0.39 m/s/s | head turn mean 96.4, max 305.0 deg/s | min distance 23.34 m","speed 0.90->1.18 m/s; mean 1.09, cv 0.08; accel min/max -0.10/0.57; distance 23.34->26.04 m; head max 305.0 deg/s; progress ratio 1.00",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 0.90->1.18 m/s; mean 1.09, cv 0.08; accel min/max -0.10/0.57; distance 23.34->26.04 m; head max 305.0 deg/s; progress ratio 1.00",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
19,3,deceleration,456,492,21.458252,23.162842,1.7045899999999996,216685,216761,21.458252,23.162842,0.017173268542264173,0.3246588203696375,1.1755092606893578,1.0337740523713757,1.0024406362736236,0.06199470422230004,0.9239965485376276,1.1755092606893578,-0.07592316470755058,-0.0955833776961546,-0.4684718115101322,-0.1394070498399493,0.15045694959729713,-0.4684718115101322,0.1007604461808583,0.07920292250995008,38.679315213565225,91.58204221042014,4.5394992312869435,11.042755126953068,26.04064908075649,31.877047238144797,29.18713041784882,26.04064908075649,3.389388477644873,-0.16394100444849308,0.1638368565118798,3.422624568004267,-0.8406842392102957,3.2274831168453053,1.697220518398131,1.7013735280239712,0.9975590253654272,-0.14173520831798214,0.06184376608349916,0.2515127121517302,0.10977750383374807,0.0,5.836398157388306,speed_steady,head_active,neutral,observable,observable,observable,False,speed CV 0.06,"head turn mean 38.7, max 91.6 deg/s",min distance 26.04 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed CV 0.06 | head turn mean 38.7, max 91.6 deg/s | min distance 26.04 m","speed 1.18->1.03 m/s; mean 1.00, cv 0.06; accel min/max -0.47/0.10; distance 26.04->31.88 m; head max 91.6 deg/s; progress ratio 1.00",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 1.18->1.03 m/s; mean 1.00, cv 0.06; accel min/max -0.47/0.10; distance 26.04->31.88 m; head max 91.6 deg/s; progress ratio 1.00",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
20,3,deceleration,492,500,23.162842,23.530029,0.3671869999999977,216761,216779,23.162842,23.530029,0.2029451384201858,0.4313015906666171,1.0337740523713757,0.3556347847029271,0.7675729373919563,0.2364217028244832,0.3556347847029271,1.0337740523713757,-1.9430156904926301,-0.4684718115101322,0.6672755368954134,-0.39728874303300554,0.5882387224367345,-1.294529056708716,0.6672755368954134,0.3484827298503391,63.36155241814903,104.71189163814688,6.759273952907971,11.042755126953068,31.877047238144797,32.67090756007727,32.308724498230504,31.877047238144797,2.196677847549953,-0.09860561543819324,0.10208973372767673,2.2856966825098137,-3.0932389771369784,3.5820878072622127,0.28026885010006347,0.2803382817425534,0.9997523290716547,-0.6781392676684486,0.30801203547872863,0.6781392676684486,0.0,0.0,0.7938603219324705,speed_decreasing,head_active,neutral,observable,observable,observable,False,speed slope -1.94 m/s/s,"head turn mean 63.4, max 104.7 deg/s",min distance 31.88 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope -1.94 m/s/s | head turn mean 63.4, max 104.7 deg/s | min distance 31.88 m","speed 1.03->0.36 m/s; mean 0.77, cv 0.31; accel min/max -1.29/0.67; distance 31.88->32.67 m; head max 104.7 deg/s; progress ratio 1.00",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 1.03->0.36 m/s; mean 0.77, cv 0.31; accel min/max -1.29/0.67; distance 31.88->32.67 m; head max 104.7 deg/s; progress ratio 1.00",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
21,3,deceleration,500,509,23.530029,23.906738,0.37670900000000174,216779,216797,23.530029,23.906738,1.0755062640645057,1.6354534217989523,0.3556347847029271,1.6706438077794368,1.1247309279038855,0.3858091597863922,0.3556347847029271,1.6706438077794368,3.1493545383200954,0.6672755368954134,0.0517177839129008,1.2231419716619487,0.7010378188108998,0.0517177839129008,2.2970361055190973,0.4305643211366534,117.598893068629,167.4635053857371,5.610990905761724,10.06108093261716,32.67090756007727,32.884075231163735,32.819858384499376,32.67090756007727,0.5435653984573298,-0.031226786885758112,0.02838875256641695,0.7231444759783274,-3.7521165578971463,4.025134042758361,0.47411281610668293,0.47411537397155734,0.9999946049737789,1.3150090230765097,0.34302351808303944,0.0,1.3150090230765097,0.0,0.21316767108646673,speed_increasing,head_checking,neutral,observable,inferred,observable,True,speed slope 3.15 m/s/s,brief head turn max 167.5 deg/s,min distance 32.67 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,speed slope 3.15 m/s/s | brief head turn max 167.5 deg/s | min distance 32.67 m,"speed 0.36->1.67 m/s; mean 1.12, cv 0.34; accel min/max 0.05/2.30; distance 32.67->32.88 m; head max 167.5 deg/s; progress ratio 1.00",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 0.36->1.67 m/s; mean 1.12, cv 0.34; accel min/max 0.05/2.30; distance 32.67->32.88 m; head max 167.5 deg/s; progress ratio 1.00",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
22,3,deceleration,509,545,23.906738,25.463135,1.5563970000000005,216797,216869,23.906738,25.463135,0.1602310082246942,1.0969263362314996,1.6706438077794368,1.0578619900865778,1.0271472729005688,0.13648215671194106,0.8837711604686929,1.6706438077794368,-0.07682246162842796,0.0517177839129008,-0.2405985737005213,-0.16710270146768366,0.394433830003964,-1.5019801116088245,0.2452932284428764,0.17041704317993697,33.13820843930574,132.09888881184688,2.566777822133654,5.704803466796932,32.884075231163735,32.76328536324011,32.838363561153564,32.753985307051195,-0.10352702625922819,0.002901611361909458,-0.0032528620398239614,0.002785051219325196,-0.1766359650553841,5.567622926501856,1.5443651126723177,1.5576348536897913,0.9914808396935652,-0.612781817692859,0.13287496380779756,0.7868726473107439,0.20453854686389783,0.0,-0.12078986792362656,speed_steady,head_active,neutral,observable,observable,observable,False,speed CV 0.13,"head turn mean 33.1, max 132.1 deg/s",min distance 32.75 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed CV 0.13 | head turn mean 33.1, max 132.1 deg/s | min distance 32.75 m","speed 1.67->1.06 m/s; mean 1.03, cv 0.13; accel min/max -1.50/0.25; distance 32.88->32.76 m; head max 132.1 deg/s; progress ratio 0.99",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 1.67->1.06 m/s; mean 1.03, cv 0.13; accel min/max -1.50/0.25; distance 32.88->32.76 m; head max 132.1 deg/s; progress ratio 0.99",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
23,4,post_movement_low_motion,545,565,25.463135,26.343018,0.8798829999999995,216869,216908,25.463135,26.343018,0.4122601377459584,1.8184142477406493,1.0578619900865778,1.1550511081564676,1.0618641955492722,0.0801429422705976,0.8947165513703461,1.1550511081564676,0.22896613230900018,-0.2405985737005213,-0.0011999970031793,0.13158160435370914,0.19037708197665698,-0.2405985737005213,0.5451837652259136,0.09532078187695803,20.289372850888714,50.29824839765245,1.9503326416015707,3.64508056640625,32.76328536324011,32.79041406188245,32.80342006771292,32.76328536324011,0.037022858449684885,-0.0012913691548723711,0.0015103647165104572,2.2464345267867506e-05,8.66638444126649e-06,6.440705408370413,0.916370677840069,0.9320388642944533,0.9831893421458933,0.09718911806988983,0.07547381539608454,0.16314543871623166,0.2603345567861215,0.0,0.027128698642343352,speed_increasing,head_active,neutral,observable,observable,observable,False,speed slope 0.23 m/s/s,"head turn mean 20.3, max 50.3 deg/s",min distance 32.76 m,Tags are separated by dimension; combine motion_tag/head_tag/car_tag later during analysis if needed.,"speed slope 0.23 m/s/s | head turn mean 20.3, max 50.3 deg/s | min distance 32.76 m","speed 1.06->1.16 m/s; mean 1.06, cv 0.08; accel min/max -0.24/0.55; distance 32.76->32.79 m; head max 50.3 deg/s; progress ratio 0.98",ped_speed_xz_smooth|ped_accel_xz_smooth|head_turn_rate|head_body_yaw_diff|car_ped_distance_xz_smooth|distance_closing_smooth|car_speed_xz_smooth|car_accel_xz_smooth|avatar_vr_gap_xz,Motion/head/car tags are independent descriptive measurements; avatar_vr_gap_xz is audit-only and not used for movement boundaries.,"speed 1.06->1.16 m/s; mean 1.06, cv 0.08; accel min/max -0.24/0.55; distance 32.76->32.79 m; head max 50.3 deg/s; progress ratio 0.98",residual ped_speed_xz_smooth|residual ped_accel_xz_smooth|residual head_turn_rate|raw speed pause/hesitation detectors
